host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780604019.2262313,0.02038159999938216,190,0.035156,-0.017578,1.051025,0.984733,3.076336,-1.183206,1.05176,3.439988,23,43,20,23,1,0.0,0,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.1995467000087956,shared_host_elapsed_s_interpolation
1780604019.257024,0.051174300009734,221,0.026123,-0.02417,1.053711,1.625954,2.503817,-1.312977,1.054312,3.261401,27,48,21,27,1,0.0,6,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.16875399999844376,shared_host_elapsed_s_interpolation
1780604019.2890666,0.08321700000669807,252,0.048584,-0.030273,1.063721,1.648855,2.923664,-0.900763,1.06526,3.475329,31,54,23,31,0,123.016,0,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.13671130000147969,shared_host_elapsed_s_interpolation
1780604019.3202593,0.11440960000618361,284,0.037354,-0.032227,1.049561,2.465649,2.748092,-1.167939,1.050719,3.872404,33,68,35,33,1,123.016,0,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.10551870000199415,shared_host_elapsed_s_interpolation
1780604019.3524585,0.14660880000155885,315,0.039551,-0.018066,1.048096,1.145038,3.137405,-1.114504,1.048997,3.520872,38,75,37,38,0,123.016,1,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.07331950000661891,shared_host_elapsed_s_interpolation
1780604019.3847106,0.17886080000607762,347,0.031494,-0.045166,1.049561,1.78626,2.946565,-1.152672,1.051004,3.633404,40,79,39,40,0,123.016,0,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.04106750000210013,shared_host_elapsed_s_interpolation
1780604019.4138007,0.20795100000395905,378,0.036133,-0.009033,1.053467,1.656489,3.480916,-1.038168,1.054125,3.992308,42,84,42,42,1,123.016,14,damping,damping5,damping,160.0,120.0,0.0,0.21832710001035593,36.589996337890625,37.345088958740234,37.740020751953125,38.57000732421875,37.170013427734375,0.011977300004218705,shared_host_elapsed_s_interpolation
1780604019.4457507,0.2399011000088649,409,0.050537,-0.017334,1.056152,1.21374,3.587786,-1.221374,1.057503,3.979589,47,91,44,47,0,123.016,0,damping,damping5,damping,160.0,120.0,0.01956506214903096,0.21875973440355503,36.58686585629738,37.343569095895376,37.738455212617346,38.564724972386706,37.16570909017845,0.01997280000068713,shared_host_elapsed_s_interpolation
1780604019.477446,0.271596500009764,440,0.043945,-0.047852,1.053711,2.748092,2.816794,-1.374046,1.055712,4.168254,51,97,46,51,0,123.016,0,damping,damping5,damping,160.0,120.0,0.0506134114458072,0.2194462941320918,36.58189800670745,37.34115718265273,37.73597081406217,38.55634225918393,37.15887841543235,0.05166820000158623,shared_host_elapsed_s_interpolation
1780604019.507665,0.30181530000118073,471,0.046387,-0.027344,1.052978,0.679389,3.374046,-0.694656,1.054354,3.511168,53,102,49,53,1,123.016,13,damping,damping5,damping,160.0,120.0,0.08021530501510467,0.2201008689637149,36.577161595330985,37.33885763370007,37.73360215668489,38.54835007313633,37.152365962711976,0.08188699999300297,shared_host_elapsed_s_interpolation
1780604019.5388892,0.3330395000084536,502,0.053223,-0.006836,1.062744,0.870229,3.305344,-0.916031,1.064098,3.538602,58,109,51,58,0,108.0,0,damping,damping5,damping,160.0,120.0,0.11080207370427443,0.22077722194490973,36.57226760032863,37.336481577190725,37.73115469246665,38.54009198162653,37.145636836262995,0.11311120000027586,shared_host_elapsed_s_interpolation
1780604019.5698884,0.364038800005801,533,0.042725,-0.029541,1.047363,2.80916,3.282443,-0.625954,1.04865,4.365505,60,113,53,60,0,108.0,1,damping,damping5,damping,160.0,120.0,0.14116853363997156,0.22144870332676345,36.56740885553362,37.334122634815046,37.72872485671375,38.53189337105979,37.13895617800871,0.14411049999762326,shared_host_elapsed_s_interpolation
