host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780604019.2262313,0.02038159999938216,190,0.035156,-0.017578,1.051025,0.984733,3.076336,-1.183206,1.05176,3.439988,23,43,20,23,1,0.0,0,damping
1780604019.257024,0.051174300009734,221,0.026123,-0.02417,1.053711,1.625954,2.503817,-1.312977,1.054312,3.261401,27,48,21,27,1,0.0,6,damping
1780604019.2890666,0.08321700000669807,252,0.048584,-0.030273,1.063721,1.648855,2.923664,-0.900763,1.06526,3.475329,31,54,23,31,0,123.016,0,damping
1780604019.3202593,0.11440960000618361,284,0.037354,-0.032227,1.049561,2.465649,2.748092,-1.167939,1.050719,3.872404,33,68,35,33,1,123.016,0,damping
1780604019.3524585,0.14660880000155885,315,0.039551,-0.018066,1.048096,1.145038,3.137405,-1.114504,1.048997,3.520872,38,75,37,38,0,123.016,1,damping
1780604019.3847106,0.17886080000607762,347,0.031494,-0.045166,1.049561,1.78626,2.946565,-1.152672,1.051004,3.633404,40,79,39,40,0,123.016,0,damping
1780604019.4138007,0.20795100000395905,378,0.036133,-0.009033,1.053467,1.656489,3.480916,-1.038168,1.054125,3.992308,42,84,42,42,1,123.016,14,damping
1780604019.4457507,0.2399011000088649,409,0.050537,-0.017334,1.056152,1.21374,3.587786,-1.221374,1.057503,3.979589,47,91,44,47,0,123.016,0,damping
1780604019.477446,0.271596500009764,440,0.043945,-0.047852,1.053711,2.748092,2.816794,-1.374046,1.055712,4.168254,51,97,46,51,0,123.016,0,damping
1780604019.507665,0.30181530000118073,471,0.046387,-0.027344,1.052978,0.679389,3.374046,-0.694656,1.054354,3.511168,53,102,49,53,1,123.016,13,damping
1780604019.5388892,0.3330395000084536,502,0.053223,-0.006836,1.062744,0.870229,3.305344,-0.916031,1.064098,3.538602,58,109,51,58,0,108.0,0,damping
1780604019.5698884,0.364038800005801,533,0.042725,-0.029541,1.047363,2.80916,3.282443,-0.625954,1.04865,4.365505,60,113,53,60,0,108.0,1,damping
1780604019.6018105,0.39596090000122786,564,0.040771,-0.03833,1.067871,1.870229,3.465649,-0.717557,1.069336,4.00292,64,120,56,64,1,108.0,1,damping
1780604019.6319802,0.42613059999712277,595,0.047607,-0.034424,1.057373,1.435114,2.587786,-1.061069,1.059004,3.143574,69,127,58,69,0,108.0,0,damping
1780604019.662312,0.4564624000049662,626,0.057861,-0.021973,1.066894,1.137405,3.40458,-1.122137,1.068688,3.760857,70,129,59,70,0,108.0,6,damping
1780604019.693351,0.4875014999997802,656,0.040283,-0.019531,1.050781,1.732824,3.389313,-0.78626,1.051734,3.886943,73,134,61,73,1,108.0,14,damping
1780604019.7234032,0.5175536000024294,687,0.05127,-0.003662,1.058838,1.442748,3.343511,-0.671756,1.060085,3.702951,78,141,63,78,0,108.0,0,damping
1780604019.7544203,0.5485706000035862,718,0.056152,-0.032471,1.062988,2.458015,3.145038,-1.129771,1.064966,4.148432,80,145,65,80,0,108.0,0,damping
1780604019.7864041,0.5805545000039274,749,0.045898,-0.030762,1.061035,1.954198,3.267176,-0.89313,1.062473,3.910372,83,150,67,83,1,108.0,14,damping
1780604019.8172328,0.6113830999966012,780,0.047363,-0.010498,1.055176,0.725191,3.312977,-0.946565,1.05629,3.521037,88,157,69,88,0,107.914,1,damping
1780604019.848121,0.64227120000578,811,0.04126,-0.034668,1.053223,1.519084,3.038168,-1.022901,1.0546,3.547451,90,161,71,90,0,107.914,1,damping
1780604019.8779898,0.6721401999966474,842,0.049316,-0.03125,1.063721,1.80916,3.519084,-0.824427,1.065322,4.041867,93,166,73,93,1,107.914,13,damping
1780604019.9106061,0.7047565999964718,873,0.053711,-0.047607,1.057129,0.839695,3.198473,-1.022901,1.059563,3.461451,99,175,76,99,0,107.914,0,damping
1780604019.940332,0.7344824000028893,904,0.049072,-0.020264,1.061035,1.679389,3.29771,-0.847328,1.062363,3.796473,101,179,78,101,0,107.914,0,damping
1780604019.97151,0.7656602000060957,935,0.040527,-0.036621,1.057373,1.458015,3.396947,-0.870229,1.058783,3.797678,104,184,80,104,1,107.914,14,damping
1780604020.0024292,0.7965795000054641,966,0.049072,-0.02832,1.055908,0.854962,2.679389,-0.816794,1.057427,2.928692,107,189,82,107,0,107.914,0,damping
1780604020.0340989,0.8282491999998456,997,0.047607,-0.021729,1.052002,1.534351,3.541985,-0.908397,1.053303,3.965485,110,195,85,110,0,107.914,1,damping
