host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780598055.8075476,0.028363700010231696,187,0.032227,-0.033447,1.057861,2.045802,2.740458,-0.740458,1.05888,3.499099,19,33,14,19,1,0.0,14,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.16206770000280812,shared_host_elapsed_s_interpolation
1780598055.8382668,0.05908300000010058,218,0.042969,-0.053467,1.048096,2.954198,2.709924,0.076336,1.050338,4.009589,23,38,15,23,0,0.0,5,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.13134840001293924,shared_host_elapsed_s_interpolation
1780598055.8690162,0.08983240000088699,249,0.053955,0.02417,1.068359,0.175573,3.732824,-0.969466,1.069994,3.860656,27,44,17,27,0,0.0,0,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.10059900001215283,shared_host_elapsed_s_interpolation
1780598055.9010367,0.1218529000034323,280,0.02417,-0.063965,1.044922,2.145038,2.770992,-0.534351,1.047157,3.544731,29,49,20,29,1,103.571,13,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.06857850000960752,shared_host_elapsed_s_interpolation
1780598055.930507,0.151323100013542,311,0.034668,0.006104,1.054199,2.053435,2.587786,-0.007634,1.054787,3.303527,34,56,22,34,0,103.571,1,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.03910829999949783,shared_host_elapsed_s_interpolation
1780598055.9606493,0.18146530000376515,341,0.052246,0.010742,1.053711,-0.038168,3.603053,-1.541985,1.05506,3.919332,36,60,24,36,0,103.571,0,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0,0.18891930000972934,40.33001708984375,41.387638092041016,41.83001708984375,42.77001953125,41.760009765625,0.008966100009274669,shared_host_elapsed_s_interpolation
1780598055.9915855,0.21240160000161268,371,0.050049,-0.080322,1.053955,2.167939,2.877863,-0.519084,1.058196,3.640261,38,65,27,38,1,103.571,14,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.020266784830536785,0.19063979804071654,40.33001708984375,41.387896776817485,41.830422202882815,42.768802955146434,41.76102285746925,0.02197019998857286,shared_host_elapsed_s_interpolation
1780598056.0244179,0.24523410000256263,402,0.052979,0.018555,1.052734,2.045802,2.572519,-0.534351,1.05423,3.329968,43,72,29,43,0,103.571,0,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.050553683143430804,0.19321092855538652,40.33001708984375,41.388283358092494,41.83102760810727,42.766984890907494,41.762536832671785,0.05480269998952281,shared_host_elapsed_s_interpolation
1780598056.0536954,0.2745114999997895,433,0.0354,-0.055664,1.050537,-0.030534,2.641221,-1.21374,1.052606,2.906914,44,74,30,44,0,103.571,5,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.0775611189633129,0.19550365730040717,40.33001708984375,41.3886280803835,41.83156746011112,42.7653636864929,41.763886874782166,0.0840800999867497,shared_host_elapsed_s_interpolation
1780598056.0848184,0.30563440000696573,464,0.048828,-0.008545,1.05957,4.137404,4.061068,-0.045802,1.060729,5.797628,48,80,32,48,0,103.571,6,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.10627096767091791,0.19794090813147874,40.33001708984375,41.38899453223353,41.83214134166945,42.76364028950779,41.76532201675552,0.11520299999392591,shared_host_elapsed_s_interpolation
1780598056.1155336,0.33634980001079384,495,0.036377,-0.010986,1.040527,0.076336,2.625954,-1.015267,1.041221,2.816422,52,86,34,52,0,103.571,1,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.13460491106630024,0.20034624742083693,40.33001708984375,41.389356186036785,41.83270770925136,42.76193945739541,41.76673836805196,0.14591839999775402,shared_host_elapsed_s_interpolation
1780598056.1470213,0.3678375000017695,526,0.030518,-0.031006,1.063721,2.068702,2.694656,-0.618321,1.06461,3.452973,54,91,37,54,1,103.571,14,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.1636512757264998,0.20281206593241016,40.33001708984375,41.38972693316872,41.833288317431666,42.76019586000506,41.76819033171509,0.1774060999887297,shared_host_elapsed_s_interpolation
1780598056.1774867,0.3983028000075137,557,0.030029,-0.053467,1.048828,2.725191,3.015267,-0.664122,1.050619,4.118199,58,96,38,58,0,104.693,6,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.191754510122878,0.20519781975807308,40.33001708984375,41.39008564220761,41.83385007336824,42.75850887691004,41.769595150377846,0.2078713999944739,shared_host_elapsed_s_interpolation
1780598056.2088861,0.4297023000108311,588,0.036133,0.020264,1.056885,0.10687,3.282443,-1.129771,1.057696,3.473073,62,102,40,62,0,104.693,0,stall_risk,stall_risk3,stall_risk,160.0,120.0,0.22071951320362646,0.20765673128176373,40.33001708984375,41.39045535084221,41.834429055210826,42.75677016349879,41.771043046955185,0.23927089999779128,shared_host_elapsed_s_interpolation
