host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780603836.290273,0.010083100001793355,2746268,0.019775,-0.0354,1.059326,1.473282,2.145038,-1.015267,1.060102,2.793299,5792,10063,4270,5792,0,68.1,5,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.16512169998895843,shared_host_elapsed_s_interpolation
1780603836.3219883,0.0417985999956727,2746299,0.05127,-0.018799,1.053223,3.099237,2.725191,-0.679389,1.054637,4.182524,5795,10068,4272,5795,1,68.1,18,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.13340619999507908,shared_host_elapsed_s_interpolation
1780603836.3532724,0.07308269999339245,2746330,0.048828,-0.018066,1.039062,1.450382,2.900763,-0.557252,1.040366,3.290678,5797,10071,4273,5797,0,68.1,5,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.10212209999735933,shared_host_elapsed_s_interpolation
1780603836.3835158,0.10332609999750275,2746361,0.029541,-0.024902,1.060059,0.778626,2.160305,-0.961832,1.060762,2.489638,5798,10073,4274,5798,0,68.1,6,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.07187869999324903,shared_host_elapsed_s_interpolation
1780603836.4145854,0.13439549999020528,2746392,0.050293,-0.003174,1.047363,2.259542,3.282443,-0.465649,1.048575,4.01208,5799,10076,4276,5799,1,68.1,18,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.0408093000005465,shared_host_elapsed_s_interpolation
1780603836.4439607,0.1637707999907434,2746422,0.046143,-0.024658,1.053223,1.70229,2.732824,-0.78626,1.054521,3.314261,5802,10081,4278,5802,0,68.1,5,normal,normal11,normal,160.0,120.0,0.0,0.17388229999050964,36.02001953125,37.08835220336914,37.5,38.459991455078125,36.860015869140625,0.011434000000008382,shared_host_elapsed_s_interpolation
1780603836.474702,0.19451220000337344,2746452,0.053955,-0.003662,1.058594,0.435114,2.725191,-0.877863,1.059974,2.895968,5803,10083,4279,5803,0,68.1,6,normal,normal11,normal,160.0,120.0,0.018169910897474995,0.1750404319415539,36.0178386761609,37.08753978910206,37.499273048303635,38.45853810618706,36.85892571884691,0.019307400012621656,shared_host_elapsed_s_interpolation
1780603836.5102422,0.23005250000278465,2746483,0.050537,-0.054199,1.050293,1.862595,2.419847,-0.328244,1.052904,3.071265,5804,10086,4281,5804,1,68.1,18,normal,normal11,normal,160.0,120.0,0.0516163658233937,0.17717227553272147,36.013824244177755,37.08604432898019,37.497934904309254,38.4558628389031,36.85691901320774,0.054847700012032874,shared_host_elapsed_s_interpolation
1780603836.5359828,0.255793199990876,2746514,0.030273,-0.006104,1.065186,1.290076,2.625954,-0.984733,1.065633,3.08701,5806,10089,4282,5806,0,68.1,5,normal,normal11,normal,160.0,120.0,0.07584056094632616,0.17871630150612883,36.010916719781434,37.08496121515331,37.49696572951048,38.453925228569325,36.85546562064147,0.08058840000012424,shared_host_elapsed_s_interpolation
1780603836.567335,0.28714519999630284,2746545,0.049805,-0.011719,1.04126,0.549618,3.083969,-0.740458,1.042516,3.218886,5807,10091,4283,5807,0,54.152,6,normal,normal11,normal,160.0,120.0,0.10534546819348735,0.18059691478972414,36.0073753745604,37.08364198977396,37.495785281103466,38.45156523217361,36.8536953982401,0.11194040000555106,shared_host_elapsed_s_interpolation
1780603836.5992162,0.3190265000012005,2746576,0.055908,-0.065918,1.036621,1.70229,2.580153,-0.022901,1.040218,3.091198,5808,10096,4287,5808,1,54.152,18,normal,normal11,normal,160.0,120.0,0.13534849190491258,0.18250927751864476,36.003774242594545,37.08230049257806,37.494584903781515,38.44916539314933,36.851895290066985,0.1438217000104487,shared_host_elapsed_s_interpolation
