host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780604440.5773356,0.02909340000769589,189,0.02124,0.000977,1.044922,1.358779,1.923664,-1.007634,1.045138,2.561658,11,17,6,11,0,0.0,6,mixed_anomaly
1780604440.608234,0.05999190000875387,219,0.022705,-0.011719,1.042725,1.366412,2.709924,0.450382,1.043038,3.068161,12,19,7,12,0,0.0,5,mixed_anomaly
1780604440.638464,0.09022190001269337,250,0.083252,0.002197,1.062256,0.351145,3.328244,1.030534,1.065515,3.501787,13,21,8,13,0,52.0,4,mixed_anomaly
1780604440.6703362,0.12209420000726823,281,0.023926,-0.056396,1.037842,0.954198,2.312977,-0.862595,1.039648,2.646588,15,23,8,15,0,52.0,0,mixed_anomaly
1780604440.7006176,0.15237540000816807,312,0.04834,-0.062256,1.050537,1.564886,2.954198,-0.961832,1.05349,3.478689,18,28,10,18,1,52.0,5,mixed_anomaly
1780604440.730573,0.182330900002853,343,0.081299,-0.006104,1.056885,1.717557,4.259542,0.610687,1.060025,4.63321,19,30,11,19,1,52.0,20,mixed_anomaly
1780604440.7619784,0.21373630000744015,373,0.066895,-0.025879,1.061279,1.152672,3.053435,-0.923664,1.0637,3.391942,20,32,12,20,1,52.0,22,mixed_anomaly
1780604440.8158855,0.26764340000227094,404,0.018555,0.006104,1.042969,0.725191,2.137405,0.19084,1.043152,2.265132,21,33,12,21,0,52.0,9,mixed_anomaly
1780604440.824212,0.2759700000024168,435,0.039795,-0.088867,1.055908,1.328244,3.625954,2.015267,1.060388,4.35581,23,35,12,23,0,52.0,0,mixed_anomaly
1780604440.8554313,0.30718920000072103,467,0.033691,-0.063965,1.056152,1.534351,1.40458,-1.167939,1.058624,2.385615,27,39,12,27,0,52.0,0,mixed_anomaly
1780604440.8866289,0.3383868000091752,498,0.039551,-0.061279,1.045898,1.221374,3.603053,0.908397,1.048438,3.911385,28,41,13,28,0,52.0,3,mixed_anomaly
1780604440.9172428,0.36900070001138374,529,0.036621,0.032715,1.036621,1.931298,3.748092,-0.946565,1.037784,4.321352,29,43,14,29,0,57.348,7,mixed_anomaly
1780604440.9491878,0.4009457000065595,560,0.044678,-0.14502,1.05249,2.389313,3.832061,-1.877863,1.063373,4.890795,30,45,15,30,0,57.348,8,mixed_anomaly
1780604440.9794774,0.43123520001245197,591,0.050781,0.091309,1.051514,2.70229,3.038168,-0.664122,1.056692,4.119939,30,46,16,30,1,57.348,32,mixed_anomaly
1780604441.0109541,0.4627121000085026,622,0.035156,-0.008301,1.035889,2.770992,3.053435,-0.412214,1.036518,4.143885,31,47,16,31,0,57.348,16,mixed_anomaly
1780604441.042132,0.4938898000109475,653,0.034424,-0.122559,1.068359,1.343511,3.19084,-0.748092,1.075917,3.542051,32,49,17,32,0,57.348,4,mixed_anomaly
1780604441.0726793,0.5244371000007959,684,0.054932,0.094482,1.052246,1.885496,3.824427,-0.923664,1.057906,4.362854,33,51,18,33,0,57.348,9,mixed_anomaly
1780604441.1041725,0.5559304000053089,715,0.060547,0.025146,1.038574,2.045802,3.480916,1.305344,1.040641,4.243348,33,52,19,33,1,57.348,34,mixed_anomaly
1780604441.135597,0.5873550000105752,746,0.056152,-0.151367,1.041504,1.832061,3.618321,-0.900763,1.053943,4.154524,34,53,19,34,0,57.348,12,mixed_anomaly
1780604441.1661682,0.6179261000070255,777,0.014893,-0.169189,1.033447,0.648855,2.312977,-1.183206,1.047311,2.677845,35,55,20,35,0,57.348,8,mixed_anomaly
1780604441.1959603,0.6477181000082055,808,0.07666,-0.139893,1.041992,2.335878,4.29771,0.396947,1.054132,4.907566,36,57,21,36,0,25.09,9,mixed_anomaly
1780604441.226591,0.6783491000096546,838,-0.012207,-0.133545,1.038086,4.67939,1.618321,-4.633588,1.046712,6.781282,36,58,22,36,1,25.09,30,mixed_anomaly
1780604441.257283,0.7090409000084037,869,0.002197,-0.044678,1.040039,0.900763,2.465649,-2.290076,1.041001,3.483568,37,59,22,37,0,25.09,13,mixed_anomaly
1780604441.2884989,0.7402569000114454,900,0.087646,-0.008545,1.04834,2.503817,4.580152,1.030534,1.052032,5.32061,38,61,23,38,0,25.09,4,mixed_anomaly
1780604441.3197083,0.7714663000078872,931,0.054199,-0.131104,1.037109,1.534351,3.381679,-1.206107,1.046767,3.904444,41,65,24,41,0,25.09,9,mixed_anomaly
1780604441.351148,0.8029058000101941,963,0.108398,0.078613,1.076172,-0.053435,4.091603,-0.076336,1.08447,4.092664,42,67,25,42,0,25.09,9,mixed_anomaly
1780604441.381803,0.8335609000059776,994,0.0625,-0.083008,1.045654,0.839695,3.381679,1.427481,1.050804,3.765441,42,68,26,42,1,25.09,31,mixed_anomaly
1780604441.413501,0.8652589000121225,1025,0.023926,-0.088867,1.03125,2.679389,3.007634,-1.045802,1.035348,4.161573,43,70,27,43,0,25.09,22,mixed_anomaly
1780604441.4443884,0.8961462000006577,1056,0.045654,-0.113281,1.079346,0.496183,4.21374,-0.916031,1.086234,4.340612,44,73,29,44,0,25.09,7,mixed_anomaly
1780604441.4760723,0.9278303000028245,1087,-0.018799,0.142822,1.043701,0.954198,2.152672,-2.717557,1.053596,3.595776,45,75,30,45,0,32.258,10,mixed_anomaly
1780604441.5062864,0.9580443000013474,1118,0.067383,0.056641,1.056152,3.328244,2.694656,-1.89313,1.059814,4.682128,45,76,31,45,1,32.258,32,mixed_anomaly
1780604441.5384936,0.9902515000139829,1149,0.055176,0.036133,1.086914,1.053435,3.175573,-1.335878,1.088913,3.602576,46,77,31,46,0,32.258,10,mixed_anomaly
1780604441.567682,1.0194400000036694,1180,-0.006836,-0.171875,1.042969,1.465649,1.129771,-1.70229,1.057058,2.514419,47,79,32,47,0,32.258,7,mixed_anomaly
1780604441.596955,1.0487130000110483,1210,0.101807,0.011475,1.03125,2.160305,3.068702,-1.48855,1.036327,4.03728,48,81,33,48,0,32.258,9,mixed_anomaly
1780604441.6289685,1.080726300002425,1240,0.013428,-0.118896,1.04126,1.19084,1.854962,-0.641221,1.048112,2.29568,48,82,34,48,1,32.258,29,mixed_anomaly
1780604441.6588604,1.1106184000091162,1271,0.054932,-0.140625,1.072022,0.862595,3.519084,-0.244275,1.0826,3.631486,50,85,35,50,0,32.258,1,mixed_anomaly
1780604441.6898057,1.1415637000027345,1301,0.071045,0.092285,1.041992,1.603053,2.78626,-0.122137,1.048481,3.216822,51,87,36,51,0,32.258,0,mixed_anomaly
1780604441.7206526,1.172410500003025,1332,0.050537,-0.002441,1.024902,2.526718,3.053435,-0.580153,1.02615,4.00554,52,89,37,52,0,32.258,7,mixed_anomaly
1780604441.7507212,1.202479100000346,1363,0.044678,-0.159912,1.036621,2.954198,2.59542,-1.480916,1.049834,4.201976,53,91,38,53,0,28.986,8,mixed_anomaly
1780604441.7831318,1.234889800005476,1394,0.016113,-0.148926,1.020996,0.412214,2.549618,-0.641221,1.031926,2.661135,54,93,39,54,0,28.986,9,mixed_anomaly
1780604441.8134346,1.2651925000100164,1425,0.014893,-0.024414,1.075195,1.221374,3.061069,-1.679389,1.075576,3.698952,54,94,40,54,1,28.986,29,mixed_anomaly
1780604441.844574,1.296332000012626,1456,0.051025,0.08667,1.045898,0.419847,3.748092,0.877863,1.050723,3.872352,55,95,40,55,0,28.986,11,mixed_anomaly
1780604441.8762543,1.3280121999996481,1487,0.035156,0.027344,1.030518,2.251908,3.083969,-1.198473,1.03148,4.002286,56,97,41,56,0,28.986,3,mixed_anomaly
1780604441.9068139,1.3585718000103952,1518,0.025391,0.108887,1.054932,2.519084,2.931298,-1.08397,1.06084,4.014136,57,99,42,57,0,28.986,9,mixed_anomaly
