session_id,label,frame_index,host_epoch_s,host_elapsed_s,request_elapsed_s,capture_latency_s,width,height,temp_min_c,temp_mean_c,temp_p95_c,temp_max_c,temp_center_c
mixed_anomaly4,mixed_anomaly,0,1780606305.55448,0.14593680000689346,0.001256100003956817,0.14468070000293665,160,120,45.220001220703125,46.39920425415039,46.8699951171875,47.6400146484375,46.69000244140625
mixed_anomaly4,mixed_anomaly,1,1780606306.6015728,1.1930294000048889,1.0013024999934714,0.19172690001141746,160,120,45.220001220703125,46.42495346069336,46.910003662109375,47.610015869140625,46.709991455078125
mixed_anomaly4,mixed_anomaly,2,1780606307.6116903,2.2031469000066863,2.0012683999957517,0.20187850001093466,160,120,45.220001220703125,46.4284553527832,46.8900146484375,47.730010986328125,46.69000244140625
mixed_anomaly4,mixed_anomaly,3,1780606308.5973213,3.1887779999960912,3.0001234999945154,0.1886545000015758,160,120,45.240020751953125,46.469261169433594,46.920013427734375,47.660003662109375,46.75
mixed_anomaly4,mixed_anomaly,4,1780606309.636915,4.228371699995478,4.000469199992949,0.22790250000252854,160,120,45.3800048828125,46.512725830078125,46.94000244140625,47.6199951171875,46.779998779296875
mixed_anomaly4,mixed_anomaly,5,1780606310.5726726,5.164129299999331,5.000688700005412,0.16344059999391902,160,120,45.420013427734375,46.52341842651367,46.94000244140625,47.589996337890625,46.82000732421875
mixed_anomaly4,mixed_anomaly,6,1780606311.5580845,6.149541199993109,6.000510900004883,0.14903029998822603,160,120,45.350006103515625,46.4925537109375,46.920013427734375,47.610015869140625,46.75
mixed_anomaly4,mixed_anomaly,7,1780606312.6439984,7.235455000001821,7.000670199995511,0.23478480000630952,160,120,45.240020751953125,46.4614143371582,46.920013427734375,47.6199951171875,46.760009765625
mixed_anomaly4,mixed_anomaly,8,1780606313.6644568,8.25591340000392,8.001340999995591,0.25457240000832826,160,120,41.100006103515625,46.279541015625,46.910003662109375,47.279998779296875,46.58001708984375
mixed_anomaly4,mixed_anomaly,9,1780606314.6837947,9.2752513000014,9.000923100000364,0.27432820000103675,160,120,45.44000244140625,46.549163818359375,47.0,47.610015869140625,46.920013427734375
