session_id,label,frame_index,host_epoch_s,host_elapsed_s,request_elapsed_s,capture_latency_s,width,height,temp_min_c,temp_mean_c,temp_p95_c,temp_max_c,temp_center_c
normal3,normal,0,1780591588.198837,0.2868193999893265,0.0017470000020693988,0.2850723999872571,160,120,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875
normal3,normal,1,1780591589.1402392,1.2282216000021435,1.001053400003002,0.2271681999991415,160,120,30.94000244140625,31.791908264160156,32.110015869140625,32.860015869140625,31.970001220703125
normal3,normal,2,1780591590.165425,2.2534075000003213,2.0005721999914385,0.25283530000888277,160,120,30.8800048828125,31.608675003051758,31.910003662109375,32.540008544921875,31.760009765625
normal3,normal,3,1780591592.1013155,4.189297799995984,3.0007810999959474,1.1885167000000365,160,120,31.83001708984375,32.79952621459961,33.110015869140625,38.399993896484375,33.1300048828125
normal3,normal,4,1780591592.3019407,4.38992309999594,4.226762599995709,0.16316050000023097,160,120,31.95001220703125,32.81871795654297,33.110015869140625,37.720001220703125,33.1300048828125
normal3,normal,5,1780591593.088556,5.176538499988965,5.0001038999907905,0.17643459999817424,160,120,32.339996337890625,33.07719421386719,33.3699951171875,35.779998779296875,33.3699951171875
normal3,normal,6,1780591594.1673179,6.255300199991325,6.000139099996886,0.2551610999944387,160,120,32.58001708984375,33.30828094482422,33.600006103515625,34.300018310546875,33.600006103515625
normal3,normal,7,1780591595.223226,7.311208599989186,7.000361400001566,0.3108471999876201,160,120,32.6199951171875,33.33515548706055,33.6199951171875,34.240020751953125,33.490020751953125
normal3,normal,8,1780591596.0586486,8.146631099996739,8.000818000000436,0.1458130999963032,160,120,32.6199951171875,33.31673812866211,33.6400146484375,34.279998779296875,33.42999267578125
normal3,normal,9,1780591597.1819096,9.269891899995855,9.000811799996882,0.2690800999989733,160,120,32.600006103515625,33.32299041748047,33.660003662109375,34.279998779296875,33.529998779296875
normal3,normal,10,1780591598.1178749,10.20585719999508,10.001383299997542,0.20447389999753796,160,120,32.55999755859375,33.28754806518555,33.6400146484375,34.6199951171875,33.490020751953125
normal3,normal,11,1780591599.2159297,11.303912199990009,11.00039729999844,0.3035148999915691,160,120,32.540008544921875,33.28789520263672,33.6400146484375,34.420013427734375,33.550018310546875
normal3,normal,12,1780591600.1744125,12.2623947999964,12.000101899990113,0.2622929000062868,160,120,32.6199951171875,33.34180450439453,33.70001220703125,34.660003662109375,33.470001220703125
normal3,normal,13,1780591601.1937737,13.281756099997438,13.000161299991305,0.2815948000061326,160,120,32.600006103515625,33.352684020996094,33.720001220703125,34.860015869140625,33.42999267578125
normal3,normal,14,1780591602.0908616,14.178843899993808,14.000543299989658,0.1783006000041496,160,120,32.55999755859375,33.27827072143555,33.6199951171875,34.3800048828125,33.45001220703125
normal3,normal,15,1780591603.1738427,15.261824999994133,15.000523399998201,0.2613015999959316,160,120,32.540008544921875,33.212738037109375,33.529998779296875,34.300018310546875,33.42999267578125
normal3,normal,16,1780591604.1280417,16.216024199995445,16.00032900000224,0.2156951999932062,160,120,32.459991455078125,33.16636276245117,33.490020751953125,34.20001220703125,33.3699951171875
normal3,normal,17,1780591605.2678068,17.355789199995343,17.000106299994513,0.35568290000082925,160,120,32.399993896484375,33.09585952758789,33.42999267578125,34.279998779296875,33.290008544921875
normal3,normal,18,1780591606.1135015,18.20148399999016,18.00020549999317,0.2012784999969881,160,120,32.399993896484375,33.0694580078125,33.3900146484375,34.17999267578125,33.350006103515625
normal3,normal,19,1780591607.1062632,19.194245499995304,19.000474799991935,0.1937707000033697,160,120,32.230010986328125,32.980316162109375,33.290008544921875,33.959991455078125,33.25
normal3,normal,20,1780591608.136554,20.224536299996544,20.000069399990025,0.2244669000065187,160,120,32.209991455078125,32.92580795288086,33.230010986328125,33.920013427734375,33.19000244140625
normal3,normal,21,1780591609.0863528,21.17433529999107,21.00019639999664,0.174138899994432,160,120,32.170013427734375,32.87583541870117,33.19000244140625,34.040008544921875,33.149993896484375
normal3,normal,22,1780591610.0792058,22.16718819999369,22.000605399996857,0.16658279999683145,160,120,32.07000732421875,32.834049224853516,33.149993896484375,33.740020751953125,33.089996337890625
normal3,normal,23,1780591611.113821,23.20180349999282,23.000253899997915,0.2015495999949053,160,120,32.110015869140625,32.8263053894043,33.1300048828125,33.82000732421875,33.029998779296875
normal3,normal,24,1780591612.1366563,24.224638599989703,24.000298300001305,0.22434029998839833,160,120,32.010009765625,32.73125076293945,33.029998779296875,33.57000732421875,32.8800048828125
normal3,normal,25,1780591613.2209566,25.308938999995007,25.000598400001763,0.3083405999932438,160,120,32.010009765625,32.7281494140625,33.050018310546875,34.0,32.970001220703125
normal3,normal,26,1780591614.092687,26.180669199995464,26.000431099993875,0.18023810000158846,160,120,31.95001220703125,32.620662689208984,32.920013427734375,33.920013427734375,32.82000732421875
normal3,normal,27,1780591615.1036346,27.191616900003282,27.000845499991556,0.19077140001172666,160,120,31.660003662109375,32.429344177246094,32.720001220703125,33.57000732421875,32.720001220703125
normal3,normal,28,1780591616.9486341,29.036616600002162,28.000826000003144,1.035790599999018,160,120,29.800018310546875,33.35316467285156,33.67999267578125,38.360015869140625,33.510009765625
normal3,normal,29,1780591617.320403,29.40838549999171,29.076463799996418,0.3319216999952914,160,120,31.149993896484375,33.39023971557617,33.70001220703125,34.760009765625,33.740020751953125
normal3,normal,30,1780591618.0925393,30.180521699992823,30.00039449999167,0.18012720000115223,160,120,32.990020751953125,33.781158447265625,34.100006103515625,34.920013427734375,34.08001708984375
normal3,normal,31,1780591619.1480906,31.23607309999352,31.00014239999291,0.23593070000060834,160,120,33.110015869140625,33.84661102294922,34.1400146484375,34.800018310546875,34.08001708984375
normal3,normal,32,1780591620.1122162,32.20019869999669,32.00053350000235,0.1996651999943424,160,120,33.19000244140625,33.852149963378906,34.1400146484375,34.779998779296875,34.160003662109375
normal3,normal,33,1780591621.276008,33.363990300000296,33.00067319998925,0.3633171000110451,160,120,33.19000244140625,33.865234375,34.17999267578125,34.94000244140625,34.1400146484375
normal3,normal,34,1780591622.1141486,34.20213109999895,34.00079439999536,0.20133670000359416,160,120,33.029998779296875,33.81898498535156,34.160003662109375,35.040008544921875,34.100006103515625
