host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780597612.8508058,0.013267899994389154,250,0.038574,-0.025146,1.047852,0.610687,2.29771,-0.70229,1.048863,2.479036,25,42,17,25,0,100.0,1,normal
1780597612.8819044,0.04436669999267906,280,0.04126,-0.05127,1.046631,1.419847,2.496183,-1.183206,1.048698,3.105942,26,44,18,26,0,100.0,5,normal
1780597612.912151,0.07461330000660382,311,0.057373,0.00708,1.050049,2.847328,3.862595,-0.496183,1.051639,4.824222,30,50,20,30,0,100.0,5,normal
1780597612.9434,0.10586209999746643,342,0.042969,-0.017822,1.039551,0.694656,3.40458,-0.984733,1.040591,3.611566,33,54,21,33,0,100.0,6,normal
1780597612.9740968,0.1365590999921551,372,0.039551,-0.037598,1.057373,1.78626,2.610687,-0.793893,1.05878,3.261392,35,58,23,35,0,100.0,1,normal
1780597613.0048063,0.167268499993952,403,0.033691,-0.048828,1.051514,1.618321,2.80916,-0.824427,1.053186,3.345149,40,64,24,40,0,100.0,5,normal
1780597613.0351107,0.1975728999968851,434,0.027832,-0.001221,1.067871,1.167939,2.938931,-1.076336,1.068234,3.340643,44,70,26,44,0,100.0,0,normal
1780597613.0665004,0.22896269999910146,465,0.028809,-0.033936,1.036377,2.48855,2.19084,-1.114504,1.037332,3.497825,46,75,29,46,1,100.0,13,normal
1780597613.097821,0.2602831999975024,496,0.035889,0.016357,1.050781,1.557252,2.305344,-0.717557,1.051521,2.87307,51,82,31,51,0,100.0,1,normal
1780597613.127799,0.2902613000042038,526,0.028809,-0.021729,1.063965,0.89313,2.877863,-1.236641,1.064576,3.257155,53,86,33,53,0,101.449,0,normal
1780597613.1603942,0.3228564000019105,557,0.048096,-0.027344,1.047363,2.549618,2.465649,-0.954198,1.048824,3.672938,55,91,36,55,1,101.449,14,normal
1780597613.1898677,0.35232999999425374,588,0.044922,-0.005859,1.044678,0.633588,2.458015,-1.221374,1.04566,2.816918,60,98,38,60,0,101.449,0,normal
1780597613.22042,0.3828821999923093,618,0.021973,-0.043945,1.058838,1.343511,2.145038,-0.854962,1.059977,2.671549,62,102,40,62,0,101.449,1,normal
1780597613.2499256,0.4123877999954857,649,0.060059,0.007324,1.059082,3.152672,3.465649,-0.381679,1.060809,4.70061,66,108,42,66,0,101.449,5,normal
1780597613.2815669,0.4440290000056848,680,0.051025,-0.029053,1.050293,0.343511,3.267176,-0.770992,1.051933,3.374443,70,114,44,70,0,101.449,0,normal
1780597613.3124588,0.47492110000166576,711,0.051514,-0.039062,1.054688,2.40458,3.412214,-0.671756,1.056667,4.228057,72,119,47,72,1,101.449,14,normal
1780597613.3439052,0.506367499998305,742,0.038574,-0.04541,1.051025,1.21374,2.282443,-0.992366,1.052713,2.769026,76,125,49,76,1,101.449,3,normal
1780597613.3751304,0.537592599997879,773,0.047607,-0.010498,1.070557,1.244275,2.969466,-0.832061,1.071666,3.325398,79,130,51,79,0,101.449,1,normal
1780597613.406588,0.5690501999924891,804,0.043945,-0.053223,1.048828,2.114504,2.526718,-1.030534,1.051097,3.452163,81,135,54,81,1,100.719,14,normal
1780597613.4359894,0.5984516000025906,835,0.048096,-0.001221,1.0625,1.549618,2.396947,-0.687023,1.063589,2.935757,86,142,56,86,0,100.719,0,normal
1780597613.4671926,0.6296547999954782,865,0.035645,-0.05127,1.059082,1.175572,2.656489,-1.007634,1.060921,3.074773,88,146,58,88,0,100.719,1,normal
1780597613.4985223,0.6609845000057248,896,0.061523,-0.014893,1.055176,2.450382,3.221374,-0.496183,1.057073,4.077722,91,151,60,91,1,100.719,14,normal
1780597613.5291383,0.69160049999482,927,0.047363,-0.023438,1.053955,0.656489,2.480916,-0.938931,1.055279,2.732675,96,158,62,96,0,100.719,0,normal
1780597613.5604415,0.7229036999924574,958,0.04834,-0.018311,1.063477,1.763359,2.679389,-1.076336,1.064732,3.38335,98,162,64,98,0,100.719,0,normal
1780597613.5912204,0.7536825999995926,989,0.025391,-0.045898,1.050049,1.80916,3.015267,-0.900763,1.051358,3.629913,103,168,65,103,0,100.719,6,normal
1780597613.621985,0.7844473000004655,1020,0.035156,0.006104,1.064209,1.007634,3.19084,-0.969466,1.064807,3.483769,107,174,67,107,0,100.719,1,normal
1780597613.6535227,0.815984999993816,1051,0.018555,-0.03418,1.044678,2.534351,1.923664,-0.656489,1.045401,3.248753,109,179,70,109,1,100.719,14,normal
1780597613.6844506,0.8469127999996999,1082,0.047607,-0.003418,1.053955,1.450382,2.068702,-0.656489,1.055035,2.610386,114,186,72,114,0,118.705,1,normal
1780597613.7156427,0.8781048999953782,1113,0.021973,-0.04248,1.056885,1.366412,2.541985,-0.80916,1.057966,2.99725,116,190,74,116,0,118.705,1,normal
1780597613.7455354,0.9079975000058766,1144,0.058105,-0.014404,1.049805,2.603053,2.70229,-0.816794,1.05151,3.839975,119,195,76,119,1,118.705,14,normal
1780597613.7766263,0.9390887000045041,1175,0.063965,-0.041992,1.043701,0.618321,2.572519,-1.152672,1.046502,2.88597,122,200,78,122,0,118.705,1,normal
1780597613.8082373,0.9706995000015013,1206,0.0354,-0.040771,1.039307,1.633588,2.648855,-0.694656,1.040708,3.188666,124,204,80,124,0,118.705,0,normal
1780597613.8392327,1.0016949999990175,1237,0.030762,-0.035645,1.055664,2.21374,2.687023,-0.671756,1.056713,3.545701,129,210,81,129,0,118.705,6,normal
1780597613.8698292,1.032291499999701,1268,0.051025,0.007324,1.064697,1.007634,3.717557,-0.572519,1.065944,3.894013,133,216,83,133,0,118.705,1,normal
1780597613.901482,1.0639442999963649,1299,0.029053,-0.033447,1.051025,1.992366,2.450382,-0.664122,1.051959,3.22722,135,221,86,135,1,118.705,14,normal
1780597613.9331632,1.095625400004792,1331,0.038574,0.000977,1.041992,1.442748,2.351145,-1.137405,1.042706,2.983806,139,226,87,139,0,118.705,6,normal
1780597613.964258,1.1267203000024892,1362,0.044922,-0.05249,1.048096,1.625954,2.206107,-0.427481,1.05037,2.773693,141,230,89,141,0,96.429,1,normal
1780597613.9933617,1.1558239000005415,1393,0.049805,0.004639,1.056885,3.40458,3.29771,-0.89313,1.058068,4.82325,145,236,91,145,0,96.429,6,normal
1780597614.0238113,1.1862735000031535,1422,0.019775,0.010742,1.055176,1.419847,2.526718,-0.748092,1.055416,2.993311,147,240,93,147,0,96.429,1,normal
1780597614.053441,1.2159033000061754,1453,0.03125,-0.019043,1.058106,1.870229,2.938931,-1.160305,1.058738,3.6717,149,244,95,149,0,96.429,0,normal
1780597614.0902448,1.2527069000061601,1483,0.036377,0.010254,1.04541,2.977099,3.068702,-0.923664,1.046093,4.374152,153,250,97,153,0,96.429,6,normal
1780597614.1167107,1.2791730000026291,1514,0.023682,-0.01123,1.043701,0.251908,2.80916,-0.839695,1.04403,2.942775,156,254,98,156,0,96.429,5,normal
1780597614.1468616,1.3093238000001293,1545,0.03125,-0.036377,1.049072,2.412214,3.251908,-0.793893,1.050168,4.126009,158,259,101,158,1,96.429,14,normal
1780597614.1793733,1.341835600003833,1576,0.054688,-0.055176,1.051758,1.267176,2.465649,-0.732824,1.054623,2.867436,163,266,103,163,0,96.429,0,normal
1780597614.2101033,1.372565500001656,1608,0.031982,-0.018066,1.054932,1.114504,3.061069,-0.954198,1.055571,3.394518,165,270,105,165,0,96.429,0,normal
1780597614.2418633,1.4043253999989247,1639,0.037598,-0.063965,1.036621,2.824427,2.648855,-0.755725,1.039273,3.945243,167,275,108,167,1,93.863,14,normal
1780597614.2718813,1.434343600005377,1670,0.031982,-0.000732,1.044922,1.08397,2.236641,-0.900763,1.045412,2.643658,172,282,110,172,0,93.863,0,normal
1780597614.3037658,1.4662280000047758,1701,0.022705,-0.036865,1.04834,1.664122,2.312977,-1.015267,1.049234,3.024886,174,286,112,174,0,93.863,0,normal
1780597614.3323488,1.4948109999968437,1732,0.050781,-0.00415,1.056396,2.59542,2.870229,-0.351145,1.057624,3.885579,178,292,114,178,0,93.863,6,normal
1780597614.3637934,1.5262556999950903,1762,0.025391,-0.016602,1.04541,0.19084,2.969466,-1.022901,1.04585,3.146502,182,298,116,182,0,93.863,1,normal
1780597614.3951051,1.5575672999984818,1793,0.039795,-0.036621,1.055664,2.526718,2.916031,-0.70229,1.057048,3.92183,184,303,119,184,1,93.863,14,normal
1780597614.4274335,1.5898958000034327,1825,0.036133,-0.013916,1.057373,1.78626,1.770992,-0.59542,1.058082,2.584891,190,310,120,190,0,93.863,1,normal
1780597614.459029,1.621491199999582,1857,0.026123,-0.057129,1.043457,1.015267,2.114504,-0.610687,1.045346,2.423806,192,314,122,192,0,93.863,0,normal
1780597614.4901857,1.6526479000021936,1888,0.047852,-0.02124,1.058838,2.59542,3.671756,-0.740458,1.060131,4.557002,195,319,124,195,1,93.863,14,normal
1780597614.5209067,1.6833689000050072,1919,0.032715,-0.009277,1.04126,0.793893,2.389313,-0.954198,1.041815,2.692504,200,326,126,200,0,117.857,0,normal
1780597614.5521498,1.7146120999968844,1949,0.02124,-0.02417,1.049072,1.908397,2.412214,-1.076336,1.049566,3.25872,202,330,128,202,0,117.857,0,normal
1780597614.5823078,1.744770100005553,1980,0.044434,0.010498,1.052002,2.633588,3.961832,-0.458015,1.052992,4.779297,206,336,130,206,0,117.857,6,normal
1780597614.6145842,1.7770464999921387,2011,0.036133,-0.019043,1.053711,0.717557,3.641221,-1.244275,1.054502,3.914282,210,342,132,210,0,117.857,1,normal
1780597614.6447754,1.8072376000054646,2042,0.068115,-0.021484,1.060059,2.251908,2.534351,-0.351145,1.062462,3.40842,212,347,135,212,1,117.857,14,normal
1780597614.6770747,1.8395368000055896,2074,0.018311,0.015381,1.043457,1.465649,2.083969,-0.526718,1.043731,2.601631,217,354,137,217,0,117.857,1,normal
1780597614.7078946,1.870356700004777,2106,0.033203,-0.056641,1.04834,1.068702,2.648855,-0.877863,1.050394,2.988177,219,358,139,219,0,117.857,1,normal
1780597614.739008,1.9014701999985846,2137,0.049805,0.006104,1.052734,3.015267,3.534351,-0.503817,1.053929,4.67304,223,364,141,223,0,117.857,6,normal
1780597614.7703269,1.9327890999993542,2168,0.050049,-0.024902,1.059814,0.549618,2.648855,-0.946565,1.061288,2.866094,227,370,143,227,0,117.857,1,normal
1780597614.801838,1.964300199993886,2199,0.046631,-0.044922,1.069336,2.458015,2.435115,-0.725191,1.071294,3.535184,229,375,146,229,1,103.571,14,normal
1780597614.8332512,1.9957133999996586,2231,0.02417,-0.036865,1.04248,1.625954,2.312977,-0.908397,1.043412,2.969642,232,380,148,232,0,103.571,0,normal
1780597614.8655958,2.028058099996997,2263,0.030762,-0.056396,1.053955,1.282443,2.007634,-0.793893,1.055911,2.511079,234,384,150,234,0,103.571,1,normal
1780597614.8981574,2.06061950000003,2295,0.051758,0.007813,1.05542,3.343511,2.847328,-0.687023,1.056717,4.445036,238,390,152,238,0,103.571,5,normal
1780597614.92829,2.0907521000044653,2326,0.047119,-0.03418,1.056641,0.206107,2.923664,-0.839695,1.058243,3.048832,242,396,154,242,0,103.571,0,normal
1780597614.959572,2.1220343000022694,2357,0.030518,-0.05249,1.048096,2.236641,2.961832,-0.19084,1.049853,3.716374,244,401,157,244,1,103.571,14,normal
1780597614.9899251,2.152387299996917,2388,0.037354,-0.045166,1.058594,1.526718,2.40458,-1.206107,1.060215,3.093148,248,406,158,248,0,103.571,6,normal
1780597615.0210762,2.1835384000005433,2419,0.048828,-0.022461,1.071045,1.480916,3.167939,-0.877863,1.072393,3.605495,250,410,160,250,0,103.571,1,normal
1780597615.0517864,2.21424859999388,2450,0.024414,-0.042725,1.052978,1.78626,2.19084,-0.900763,1.054128,2.966796,252,415,163,252,1,91.633,14,normal
1780597615.0826619,2.245124199995189,2481,0.044189,0.004639,1.062012,1.534351,2.244275,-0.641221,1.062941,2.793236,255,420,165,255,0,91.633,0,normal
1780597615.1124315,2.2748938000004273,2511,0.048584,-0.065674,1.05542,1.137405,2.465649,-0.709924,1.058577,2.806618,257,424,167,257,0,91.633,1,normal
1780597615.1453402,2.3078023999987636,2542,0.057617,-0.025391,1.043457,2.709924,3.183206,-0.816794,1.045355,4.259536,260,429,169,260,1,91.633,14,normal
1780597615.1746895,2.3371517000050517,2573,0.044189,-0.017578,1.051514,0.435114,2.664122,-0.954198,1.052588,2.863104,265,436,171,265,0,91.633,1,normal
1780597615.2062802,2.3687423999945167,2604,0.016602,-0.028076,1.050049,1.763359,2.374046,-0.862595,1.050555,3.080519,267,440,173,267,0,91.633,0,normal
1780597615.2376099,2.4000721000047633,2635,0.032959,-0.0354,1.056152,2.045802,3.465649,-0.717557,1.057259,4.087899,272,446,174,272,0,91.633,6,normal
1780597615.2675562,2.430018500002916,2666,0.033447,0.02002,1.059082,1.29771,3.328244,-0.541985,1.059799,3.613172,276,452,176,276,0,91.633,1,normal
1780597615.2978563,2.460318500001449,2696,0.055908,-0.043945,1.05542,2.40458,2.473282,-0.549618,1.057813,3.493023,278,457,179,278,1,91.633,14,normal
1780597615.3288875,2.4913497999950778,2727,0.020996,-0.008545,1.049805,1.519084,2.076336,-0.679389,1.050049,2.660894,283,464,181,283,0,111.913,1,normal
1780597615.3595815,2.5220436999952653,2757,0.059814,-0.018066,1.073975,1.030534,2.977099,-1.038168,1.075791,3.317064,285,468,183,285,0,111.913,0,normal
1780597615.3901536,2.552616000000853,2788,0.028076,-0.032959,1.052002,2.061069,1.679389,-0.748092,1.052892,2.761882,287,473,186,287,1,111.913,13,normal
