host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780605404.434807,0.005382699993788265,157,0.064697,-0.054443,1.061035,1.290076,2.923664,-0.40458,1.064399,3.221148,10,16,6,10,0,0.0,5,damping
1780605404.4653091,0.03588479998870753,188,0.060791,-0.030518,1.042725,1.770992,2.534351,-1.122137,1.044941,3.289155,11,19,8,11,1,0.0,18,damping
1780605404.4965348,0.06711049999285024,219,0.065918,-0.016602,1.045898,1.80916,3.137405,-0.648855,1.048105,3.679318,15,24,9,15,0,0.0,5,damping
1780605404.527138,0.09771380000165664,250,0.040527,-0.030029,1.058838,1.961832,2.816794,-0.839695,1.060039,3.533865,16,26,10,16,0,64.0,5,damping
1780605404.5575273,0.12810289999470115,281,0.009277,-0.032471,1.04541,2.221374,2.847328,-1.045802,1.045955,3.759718,19,30,11,19,0,64.0,5,damping
1780605404.5893037,0.15987949998816475,312,0.047363,-0.030518,1.062988,1.465649,2.541985,-0.778626,1.06448,3.035798,20,32,12,20,0,64.0,5,damping
1780605404.6202548,0.19083049999608193,343,0.043945,-0.025879,1.04126,1.900763,2.465649,-0.870229,1.042508,3.232588,21,34,13,21,0,64.0,5,damping
1780605404.6539748,0.22455040000204463,374,0.048584,-0.028809,1.053223,1.854962,1.717557,-0.793893,1.054736,2.649746,24,38,14,24,0,64.0,5,damping
1780605404.682357,0.2529327999945963,405,0.01416,-0.013916,1.052002,2.061069,2.076336,-0.717557,1.052189,3.012319,27,42,15,27,0,64.0,5,damping
1780605404.7133899,0.2839657000004081,436,0.040527,-0.020752,1.05127,1.854962,3.229008,-1.10687,1.052255,3.884911,28,45,17,28,1,64.0,17,damping
1780605404.7444382,0.3150139999925159,467,0.046631,0.000977,1.046875,0.839695,3.648855,-0.534351,1.047913,3.782163,30,48,18,30,0,64.0,5,damping
1780605404.7755668,0.34614259999943897,498,0.026123,-0.030029,1.056152,1.778626,3.007634,-0.793893,1.056902,3.583244,31,50,19,31,0,64.0,5,damping
1780605404.8069155,0.3774911999935284,529,0.058594,-0.040527,1.052734,1.526718,2.748092,-0.114504,1.055142,3.145788,34,54,20,34,0,64.516,5,damping
1780605404.8383722,0.4089479999965988,561,0.025391,-0.025879,1.062012,1.427481,2.900763,-0.580153,1.06263,3.284617,35,56,21,35,0,64.516,4,damping
1780605404.8696833,0.44025889999466017,592,0.033447,-0.031738,1.045166,2.099237,2.48855,-1.030534,1.046182,3.41492,36,61,25,36,1,64.516,18,damping
1780605404.9014852,0.47206099999311846,623,0.067139,-0.024658,1.064209,1.458015,3.076336,-0.48855,1.06661,3.439234,38,64,26,38,0,64.516,5,damping
1780605404.93169,0.5022657999943476,654,0.014893,-0.026123,1.049316,1.961832,2.832061,-0.877863,1.049747,3.555277,39,66,27,39,0,64.516,5,damping
1780605404.9622495,0.5328251999890199,685,0.062744,-0.048096,1.060547,2.099237,3.061069,-0.534351,1.063489,3.749996,41,69,28,41,1,64.516,16,damping
1780605404.9939733,0.5645489000016823,716,0.04126,-0.030029,1.055908,1.167939,2.694656,-0.572519,1.057141,2.992162,43,72,29,43,0,64.516,5,damping
1780605405.024598,0.5951735999988159,747,0.060791,-0.036865,1.053223,1.503817,2.916031,-0.381679,1.05562,3.303086,45,76,31,45,0,64.516,0,damping
1780605405.0564697,0.627045499990345,778,0.013916,-0.018555,1.051514,1.534351,2.099237,-0.496183,1.051769,2.647117,48,80,32,48,0,64.516,5,damping
1780605405.086804,0.6573796000011498,810,0.056641,-0.029297,1.059082,1.366412,2.59542,-0.885496,1.061,3.063885,49,82,33,49,0,53.381,5,damping
1780605405.1177714,0.6883469999884255,840,0.017334,-0.016602,1.05127,1.984733,2.923664,-0.770992,1.051544,3.616822,50,85,35,50,1,53.381,18,damping
1780605405.1487746,0.719350300001679,871,0.061768,-0.016602,1.052002,1.961832,3.419847,-0.816794,1.053944,4.026325,52,88,36,52,0,53.381,5,damping
1780605405.180055,0.750630499998806,902,0.068359,-0.045898,1.064941,1.603053,3.290076,-0.725191,1.06812,3.73099,53,90,37,53,0,53.381,5,damping
1780605405.2113705,0.7819462999905227,933,0.052979,-0.034424,1.056641,1.938931,2.977099,-0.366412,1.058528,3.571671,57,96,39,57,0,53.381,5,damping
1780605405.2412913,0.8118668999959482,964,0.053711,-0.0271,1.051758,1.175572,2.801527,-0.40458,1.053477,3.064997,58,98,40,58,0,53.381,5,damping
1780605405.2726114,0.8431871999928262,995,0.025635,-0.018311,1.039062,1.961832,2.717557,0.167939,1.03954,3.355906,59,100,41,59,0,53.381,5,damping
1780605405.3037157,0.8742914999893401,1026,0.026611,-0.032959,1.05127,1.282443,2.824427,-0.709924,1.052123,3.182144,62,104,42,62,0,53.381,5,damping
1780605405.335032,0.905607599997893,1057,0.046631,-0.032471,1.046387,1.458015,2.572519,-0.541985,1.047928,3.006229,63,106,43,63,0,53.381,5,damping
1780605405.3673027,0.9378784000000451,1089,0.058838,-0.014648,1.060059,1.641221,3.656489,-1.19084,1.061791,4.181102,64,109,45,64,1,53.763,17,damping
1780605405.3979676,0.9685431999969296,1120,0.039307,-0.031982,1.042969,1.183206,2.694656,-0.557252,1.044199,2.995276,68,114,46,68,0,53.763,4,damping
1780605405.4286664,0.9992420999915339,1151,0.02832,-0.029785,1.04834,1.045802,3.221374,-0.458015,1.049145,3.417708,69,116,47,69,0,53.763,5,damping
1780605405.4605777,1.0311534999927972,1183,0.030762,-0.018799,1.056396,1.564886,2.145038,-0.389313,1.057011,2.683584,72,120,48,72,0,53.763,5,damping
