host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780590088.1869373,0.017027000008965842,309917,0.012939,-0.061279,1.029053,3.320611,2.70229,-0.007634,1.030957,4.281225,8227,14727,6499,8227,0,43.011,1,vibration
1780590088.2169883,0.04707780000171624,309947,0.075928,-0.009033,1.04834,1.335878,2.755725,0.641221,1.051125,3.128858,8228,14729,6500,8228,0,43.011,10,vibration
1780590088.2476885,0.07777810000698082,309978,0.036377,0.002686,1.055176,0.335878,3.274809,-2.21374,1.055806,3.967094,8229,14732,6502,8229,1,43.011,14,vibration
1780590088.2786121,0.10870170000998769,310008,0.064941,-0.05127,1.027344,1.870229,2.358779,0.038168,1.03067,3.01049,8230,14734,6503,8230,1,43.011,12,vibration
1780590088.3098958,0.13998540000466164,310039,0.025879,-0.039551,1.036865,-1.206107,2.068702,2.0,1.037942,3.119972,8232,14737,6504,8232,0,43.011,9,vibration
1780590088.3410668,0.17115650000050664,310069,0.039551,0.050537,1.06543,-2.885496,0.946565,40.541984,1.067361,40.65556,8233,14739,6505,8233,0,43.011,8,vibration
1780590088.372448,0.20253750000847504,310101,0.030029,-0.091553,1.04248,-0.740458,2.183206,37.778624,1.046924,37.8489,8234,14742,6507,8234,1,64.748,14,vibration
1780590088.4051564,0.23524590001034085,310132,0.079834,-0.047607,1.009277,20.114504,8.61832,-2.419847,1.013549,22.016456,8236,14745,6508,8236,0,64.748,9,vibration
1780590088.4528184,0.2829080000083195,310164,0.073975,-0.037109,1.114258,-1.824428,2.496183,-0.763359,1.117327,3.184679,8237,14747,6509,8237,0,64.748,9,vibration
1780590088.4658198,0.2959094000107143,310195,0.025879,-0.057373,1.045654,0.305344,2.778626,-2.175573,1.047547,3.54219,8238,14750,6511,8238,1,64.748,15,vibration
1780590088.496417,0.3265065000014147,310226,0.043457,-0.022461,1.045166,2.740458,2.519084,0.358779,1.04631,3.739601,8241,14755,6513,8241,0,64.748,1,vibration
1780590088.527508,0.35759759999928065,310257,0.054199,0.008057,1.066406,-0.091603,3.083969,-1.21374,1.067813,3.315482,8242,14757,6514,8242,0,64.748,10,vibration
1780590088.55953,0.3896196999994572,310288,0.051025,-0.049805,1.040772,1.519084,3.259542,-0.984733,1.043211,3.728529,8243,14760,6516,8243,1,64.748,14,vibration
1780590088.5891974,0.4192869999969844,310319,0.033203,-0.012939,1.050781,3.534351,2.59542,0.48855,1.051385,4.412088,8245,14763,6517,8245,0,64.748,9,vibration
1780590088.6220963,0.4521858000080101,310350,0.042236,0.017334,1.056641,-0.175573,2.755725,-1.091603,1.057626,2.96925,8246,14765,6518,8246,0,64.748,9,vibration
1780590088.6518955,0.4819852000073297,310381,0.069092,-0.055664,1.047119,1.557252,3.076336,-1.076336,1.050871,3.612115,8247,14768,6520,8247,1,46.429,13,vibration
1780590088.6826618,0.5127514000050724,310412,0.024414,-0.012939,1.056396,4.167938,2.580153,0.167939,1.056758,4.904804,8249,14771,6521,8249,0,46.429,9,vibration
1780590088.7148461,0.544935700003407,310443,0.05127,0.019287,1.06543,0.374046,2.885496,-2.366412,1.066837,3.750454,8250,14773,6522,8250,0,46.429,9,vibration
1780590088.7445884,0.5746780000044964,310474,0.02124,0.008301,1.050537,1.503817,3.175573,-8.740458,1.050785,9.420262,8251,14776,6524,8251,1,46.429,14,vibration
1780590088.7764075,0.6064971000014339,310505,0.041748,-0.059326,1.050781,1.992366,3.961832,-37.9771,1.053282,38.23514,8253,14779,6525,8253,0,46.429,9,vibration
1780590088.8076928,0.6377823000075296,310537,-0.031494,0.198486,1.043213,2.412214,2.732824,-6.57252,1.062394,7.515658,8254,14781,6526,8254,0,46.429,10,vibration
1780590088.8387356,0.6688252000021748,310568,0.017578,0.018311,1.032471,1.206107,1.923664,-1.580153,1.032783,2.766236,8255,14784,6528,8255,1,46.429,15,vibration
1780590088.8692234,0.6993130000046222,310599,0.022217,-0.042969,1.034668,2.763359,2.59542,0.236641,1.035798,3.798467,8257,14787,6529,8257,0,46.429,9,vibration
