host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780606305.4134483,0.004904999994323589,158,0.020264,-0.10083,1.049561,1.068702,2.030534,-0.183206,1.054587,2.301903,10,19,9,10,1,0.0,18,mixed_anomaly
1780606305.4459088,0.037365399999544024,189,0.04834,0.003906,1.048096,2.091603,2.412214,0.312977,1.049217,3.208042,12,22,10,12,0,0.0,4,mixed_anomaly
1780606305.4746287,0.06608530000085011,219,0.037598,-0.02002,1.061523,-0.580153,1.679389,-1.755725,1.062378,2.497898,13,24,11,13,0,0.0,4,mixed_anomaly
1780606305.5064173,0.09787389999837615,250,0.054443,-0.071777,1.055664,4.167938,3.923664,-0.236641,1.059501,5.729123,16,28,12,16,0,64.0,4,mixed_anomaly
1780606305.536866,0.12832249999337364,281,0.033691,0.0354,1.042236,-0.473282,2.938931,-0.679389,1.043381,3.05334,19,32,13,19,0,64.0,4,mixed_anomaly
1780606305.5688848,0.16034149999904912,312,0.056885,-0.114014,1.043945,1.167939,2.053435,-0.244275,1.051692,2.374942,20,35,15,20,1,64.0,18,mixed_anomaly
1780606305.605539,0.19699579999723937,343,0.037354,0.005127,1.064453,2.320611,2.969466,0.427481,1.065121,3.792848,22,38,16,22,0,64.0,4,mixed_anomaly
1780606305.6292462,0.22070289999828674,373,0.046387,-0.015869,1.054199,-0.78626,1.961832,-1.770992,1.055339,2.757427,23,40,17,23,0,64.0,4,mixed_anomaly
1780606305.6611686,0.25262519999523647,404,0.056152,-0.078613,1.05249,4.541984,4.152672,-0.10687,1.056915,6.155138,27,46,19,27,0,64.0,4,mixed_anomaly
1780606305.6914024,0.28285909999976866,435,0.024414,0.036377,1.048584,-0.274809,2.763359,-0.519084,1.049499,2.825088,28,48,20,28,0,64.0,4,mixed_anomaly
1780606305.721991,0.31344759999774396,466,-0.007568,-0.086182,1.044678,0.847328,2.900763,-0.496183,1.048254,3.062448,29,51,22,29,1,64.0,18,mixed_anomaly
1780606305.752284,0.34374080000270624,497,0.022949,-0.000977,1.056885,1.908397,2.473282,0.496183,1.057134,3.163116,33,56,23,33,0,64.0,4,mixed_anomaly
1780606305.7840629,0.37551949999760836,528,0.009277,0.012207,1.054688,-0.320611,2.145038,-1.885496,1.054799,2.873861,34,58,24,34,0,64.748,4,mixed_anomaly
1780606305.8150759,0.4065325999981724,559,0.063965,-0.076416,1.045898,4.473282,3.038168,0.045802,1.050635,5.407663,37,62,25,37,0,64.748,4,mixed_anomaly
1780606305.8461382,0.4375947999942582,590,0.033447,0.032715,1.03418,-0.541985,2.061069,-1.29771,1.035237,2.495156,38,64,26,38,0,64.748,4,mixed_anomaly
1780606305.878216,0.469672699997318,621,0.104492,-0.092285,1.064941,2.793893,2.664122,-0.022901,1.074028,3.860558,40,69,29,40,1,64.748,4,mixed_anomaly
1780606305.909262,0.5007184999994934,652,0.040527,0.004883,1.056641,1.229008,2.351145,0.175573,1.057429,2.658791,42,72,30,42,0,64.748,4,mixed_anomaly
1780606305.9395204,0.5309770000021672,683,0.049805,-0.037598,1.074707,0.717557,2.725191,-0.572519,1.076517,2.875645,43,74,31,43,0,64.748,4,mixed_anomaly
1780606305.971535,0.5629915000026813,715,0.018311,-0.020508,1.042969,3.145038,3.152672,0.396947,1.043331,4.470813,47,80,33,47,0,64.748,4,mixed_anomaly
1780606306.0020094,0.5934661000064807,746,0.042236,-0.025879,1.042236,-0.885496,2.251908,-1.503817,1.043413,2.848975,48,82,34,48,0,64.748,4,mixed_anomaly
1780606306.0339732,0.6254298999992898,777,0.045166,-0.02417,1.044434,4.564886,3.763359,-0.160305,1.045689,5.91834,52,88,36,52,0,64.748,5,mixed_anomaly
1780606306.0641403,0.6555970000044908,808,0.055176,0.015137,1.040283,0.022901,2.450382,-0.396947,1.041855,2.482431,53,90,37,53,0,67.857,4,mixed_anomaly
1780606306.0957584,0.6872150999988662,839,0.044678,-0.074707,1.067627,0.625954,1.977099,-0.427481,1.07117,2.117423,54,93,39,54,1,67.857,18,mixed_anomaly
1780606306.1266923,0.7181489999929909,870,0.003906,-0.020752,1.051025,3.51145,3.473282,0.847328,1.051238,5.011182,56,96,40,56,0,67.857,4,mixed_anomaly
1780606306.1567705,0.748227100004442,901,0.069092,-0.033447,1.057373,-1.152672,2.519084,-1.70229,1.060156,3.251496,57,98,41,57,0,67.857,4,mixed_anomaly
1780606306.187389,0.7788455999980215,931,0.050537,-0.035889,1.063721,4.610687,3.396947,-0.358779,1.065525,5.738154,61,104,43,61,0,67.857,5,mixed_anomaly
1780606306.2191985,0.8106550999946194,963,0.042725,0.022705,1.036377,-0.145038,2.778626,-0.78626,1.037506,2.891367,62,106,44,62,0,67.857,5,mixed_anomaly
1780606306.2512252,0.8426818000007188,994,0.00293,-0.102539,1.045898,0.549618,2.282443,-0.442748,1.050917,2.389069,64,111,47,64,1,67.857,14,mixed_anomaly
1780606306.2806287,0.8720852999977069,1025,0.04834,-0.012451,1.056885,3.236641,3.29771,0.755725,1.058063,4.682078,66,114,48,66,0,67.857,5,mixed_anomaly
1780606306.3124025,0.9038590999989538,1055,0.019531,-0.002441,1.042725,-0.885496,2.694656,-1.343511,1.04291,3.138519,67,116,49,67,0,67.857,5,mixed_anomaly
1780606306.3426635,0.9341201000061119,1086,0.050293,-0.061768,1.045166,4.335878,3.580153,0.083969,1.048197,5.623556,70,120,50,70,0,61.151,5,mixed_anomaly
1780606306.3736556,0.9651121000060812,1117,0.021484,0.042236,1.034668,0.290076,2.961832,-0.580153,1.035752,3.032024,71,122,51,71,0,61.151,5,mixed_anomaly
1780606306.4048135,0.9962702000048012,1148,0.026367,-0.07251,1.053711,0.816794,2.099237,-0.526718,1.056532,2.313305,72,125,53,72,1,61.151,17,mixed_anomaly
1780606306.4351254,1.0265819000051124,1179,0.030762,0.001465,1.04834,2.755725,3.038168,0.603053,1.048792,4.14586,74,128,54,74,0,61.151,5,mixed_anomaly
1780606306.4674532,1.0589098000054946,1210,0.051758,-0.012939,1.050049,-0.167939,2.068702,-1.458015,1.051403,2.536443,76,132,56,76,0,61.151,0,mixed_anomaly
1780606306.4959567,1.0874134000041522,1241,-0.00293,-0.052979,1.043213,3.961832,2.961832,-0.007634,1.044561,4.946576,79,136,57,79,0,61.151,5,mixed_anomaly
1780606306.5278633,1.1193199999979697,1271,0.049805,0.043457,1.042725,-0.068702,2.648855,-0.748092,1.044817,2.753324,80,138,58,80,0,61.151,5,mixed_anomaly
1780606306.5579624,1.1494189999939408,1302,0.022461,-0.090332,1.053223,1.0,2.137405,-0.610687,1.057328,2.437506,81,141,60,81,1,61.151,17,mixed_anomaly
1780606306.5894513,1.1809079999948153,1333,0.05127,-0.022461,1.050293,2.870229,2.961832,0.572519,1.051783,4.163946,84,146,62,84,0,61.151,1,mixed_anomaly
1780606306.6205924,1.2120488999935333,1364,0.040039,-0.015381,1.050781,-0.694656,2.664122,-1.549618,1.051656,3.159337,85,148,63,85,0,53.957,5,mixed_anomaly
1780606306.6530101,1.2444666999945184,1395,0.062744,-0.075439,1.067627,4.305344,3.687023,-0.312977,1.072126,5.676978,88,152,64,88,0,53.957,6,mixed_anomaly
1780606306.6841156,1.2755723000009311,1427,0.032471,0.032959,1.0271,-1.175572,2.419847,-1.580153,1.028141,3.120018,90,156,66,90,0,53.957,1,mixed_anomaly
1780606306.715514,1.3069704999943497,1458,0.059326,-0.03418,1.061523,2.992366,3.343511,-0.145038,1.063729,4.489361,91,159,68,91,1,53.957,17,mixed_anomaly
1780606306.7447684,1.336225099992589,1489,0.00415,0.0,1.050781,1.312977,1.908397,0.290076,1.05079,2.33453,93,162,69,93,0,53.957,5,mixed_anomaly
1780606306.7748039,1.366260599999805,1519,0.033447,0.006348,1.053955,-0.48855,2.374046,-1.648855,1.054505,2.931467,96,166,70,96,0,53.957,5,mixed_anomaly
1780606306.8068042,1.3982607999932952,1550,0.032715,-0.061523,1.054932,4.114504,2.618321,0.274809,1.05723,4.884697,99,170,71,99,0,53.957,5,mixed_anomaly
1780606306.8378768,1.4293333999958122,1581,0.036865,0.039795,1.042969,-0.755725,2.282443,-1.21374,1.044378,2.693294,102,174,72,102,0,53.957,4,mixed_anomaly
1780606306.8689642,1.4604208999953698,1612,0.034912,-0.073975,1.061768,3.206107,2.885496,-0.282443,1.064914,4.322613,103,177,74,103,1,53.957,17,mixed_anomaly
1780606306.897868,1.489324599999236,1643,0.006836,0.005615,1.051025,1.0,1.885496,-0.045802,1.051063,2.134758,106,182,76,106,0,75.269,1,mixed_anomaly
1780606306.9297152,1.5211718999926234,1673,0.04541,-0.026367,1.059814,-0.083969,2.137405,-1.351145,1.061114,2.530048,107,184,77,107,0,75.269,4,mixed_anomaly
1780606306.9594917,1.5509484999929555,1704,0.029541,-0.061279,1.055664,3.931298,3.29771,-0.030534,1.057854,5.131367,110,188,78,110,0,75.269,4,mixed_anomaly
1780606306.9918318,1.5832884999981616,1735,0.054199,0.021729,1.040039,-0.648855,2.053435,-1.465649,1.041677,2.604944,113,192,79,113,0,75.269,4,mixed_anomaly
1780606307.022643,1.6140998000046238,1766,0.030029,-0.060791,1.043701,3.015267,3.236641,0.10687,1.045901,4.424828,114,195,81,114,1,75.269,18,mixed_anomaly
1780606307.0533867,1.6448433000041405,1797,0.052246,-0.000977,1.04126,0.832061,2.312977,0.251908,1.04257,2.470961,118,200,82,118,0,75.269,4,mixed_anomaly
1780606307.084203,1.675659700005781,1828,0.008301,-0.024658,1.050049,0.603053,1.832061,-0.564886,1.050371,2.00978,119,202,83,119,0,75.269,4,mixed_anomaly
1780606307.1151652,1.7066217999963555,1859,0.044434,-0.0625,1.052978,4.206106,3.541985,0.251908,1.055767,5.504584,122,206,84,122,0,75.269,4,mixed_anomaly
1780606307.1470222,1.7384790000069188,1890,0.061035,0.011963,1.040772,-1.114504,1.824428,-1.549618,1.042628,2.640449,123,208,85,123,0,75.269,4,mixed_anomaly
1780606307.177212,1.7686686999950325,1921,0.046875,-0.041016,1.066406,4.007634,3.534351,0.061069,1.068224,5.343828,126,213,87,126,1,71.942,4,mixed_anomaly
1780606307.2089472,1.8004037999926368,1952,0.038574,-0.000488,1.056885,0.496183,1.900763,-0.206107,1.057589,1.975242,128,216,88,128,0,71.942,4,mixed_anomaly
1780606307.2403646,1.8318212000012863,1983,0.041748,-0.085693,1.059326,0.053435,2.358779,-0.603053,1.063606,2.435234,129,219,90,129,1,71.942,18,mixed_anomaly
1780606307.270702,1.8621585999935633,2015,0.023438,-0.002197,1.055176,3.587786,3.366412,0.954198,1.055438,5.01153,133,224,91,133,0,71.942,4,mixed_anomaly
1780606307.3033564,1.894813000006252,2046,0.038086,-0.025391,1.047852,-0.763359,2.847328,-1.450382,1.048851,3.285362,134,226,92,134,0,71.942,4,mixed_anomaly
1780606307.3339508,1.9254075000062585,2077,0.060547,-0.05542,1.059814,4.175572,3.862595,0.282443,1.062988,5.695158,139,232,93,139,0,71.942,4,mixed_anomaly
1780606307.3652458,1.9567023999989033,2108,0.044922,0.031006,1.043457,0.450382,2.564885,-0.778626,1.044884,2.71804,140,234,94,140,0,71.942,4,mixed_anomaly
1780606307.396054,1.987510699997074,2139,0.058838,-0.093262,1.056396,0.78626,2.870229,-0.496183,1.062136,3.017054,141,237,96,141,1,71.942,18,mixed_anomaly
1780606307.4257207,2.017177300003823,2170,0.044678,0.003906,1.046631,2.137405,3.274809,0.618321,1.047591,3.959191,145,242,97,145,0,71.942,4,mixed_anomaly
1780606307.458565,2.0500215999927605,2201,0.055664,-0.022949,1.067383,-0.396947,2.641221,-1.412214,1.06908,3.021252,146,244,98,146,0,71.429,4,mixed_anomaly
1780606307.4900417,2.0814984000026016,2233,0.024414,-0.059326,1.049561,4.08397,3.114504,0.10687,1.051519,5.137155,149,250,101,149,0,71.429,4,mixed_anomaly
1780606307.5213723,2.112828900004388,2265,0.022705,-0.009033,1.041016,-1.076336,2.21374,-1.717557,1.041302,3.001524,150,252,102,150,0,71.429,4,mixed_anomaly
1780606307.552181,2.1436377000063658,2296,0.051025,-0.040283,1.052002,4.717558,3.51145,-0.076336,1.054009,5.88145,154,258,104,154,0,71.429,5,mixed_anomaly
1780606307.5833144,2.1747711000061827,2327,0.038574,0.016113,1.03125,0.625954,2.389313,-0.366412,1.032097,2.496977,155,260,105,155,0,71.429,4,mixed_anomaly
1780606307.6153169,2.206773500001873,2358,0.037598,-0.086426,1.068604,0.435114,2.007634,-0.48855,1.072752,2.111539,156,263,107,156,1,71.429,18,mixed_anomaly
1780606307.6482704,2.239726999992854,2390,0.048096,-0.000977,1.05127,2.022901,2.969466,0.854962,1.05237,3.693348,158,266,108,158,0,71.429,4,mixed_anomaly
1780606307.677903,2.2693596000026446,2421,0.058105,-0.000977,1.05957,-0.503817,2.251908,-1.343511,1.061163,2.670196,159,268,109,159,0,71.429,4,mixed_anomaly
1780606307.7087677,2.300224199992954,2452,0.043701,-0.069824,1.054932,3.908397,2.694656,-0.198473,1.058143,4.751435,163,274,111,163,0,67.729,4,mixed_anomaly
1780606307.7393289,2.330785400001332,2483,0.039062,0.038818,1.057617,-0.603053,2.221374,-1.236641,1.05905,2.61294,164,276,112,164,0,67.729,4,mixed_anomaly
1780606307.7697086,2.3611651999963215,2513,0.059326,-0.104736,1.056641,1.038168,2.526718,-0.167939,1.063475,2.736841,166,281,115,166,1,67.729,14,mixed_anomaly
1780606307.7998047,2.391261400000076,2544,0.05249,0.007568,1.054199,2.335878,3.419847,0.51145,1.055532,4.17292,168,284,116,168,0,67.729,4,mixed_anomaly
1780606307.8307261,2.4221828000008827,2574,0.020264,-0.018066,1.041748,-0.221374,2.427481,-1.473282,1.042102,2.848198,169,286,117,169,0,67.729,4,mixed_anomaly
1780606307.8620968,2.4535535000031814,2605,0.061523,-0.071533,1.06543,3.78626,3.885496,-0.068702,1.069599,5.42564,173,292,119,173,0,67.729,4,mixed_anomaly
1780606307.8926044,2.4840608999948017,2636,0.067627,0.037842,1.053467,-0.19084,2.412214,-0.70229,1.056313,2.519604,174,294,120,174,0,67.729,4,mixed_anomaly
1780606307.924141,2.515597699995851,2667,0.039551,-0.10083,1.054199,1.320611,2.832061,-0.198473,1.059748,3.13113,176,299,123,176,1,67.729,14,mixed_anomaly
1780606307.9536793,2.5451358999998774,2698,0.075439,0.00415,1.056396,1.984733,2.748092,0.557252,1.059095,3.435361,178,302,124,178,0,67.729,4,mixed_anomaly
1780606307.984419,2.5758757000003243,2729,0.008545,0.001221,1.052002,-0.717557,2.847328,-1.465649,1.052037,3.281812,180,306,126,180,0,61.372,0,mixed_anomaly
1780606308.0155659,2.607022500000312,2759,0.059326,-0.063477,1.056396,4.59542,3.641221,0.198473,1.059963,5.866495,183,310,127,183,0,61.372,4,mixed_anomaly
1780606308.046827,2.638283699998283,2790,0.076172,0.02417,1.039062,-0.320611,2.122137,-0.832061,1.042131,2.301865,184,312,128,184,0,61.372,4,mixed_anomaly
1780606308.0774193,2.668875899995328,2822,0.040283,-0.092285,1.055908,2.259542,2.59542,0.007634,1.060698,3.44119,185,315,130,185,1,61.372,18,mixed_anomaly
1780606308.1088083,2.7002649000060046,2852,0.090576,-0.009277,1.063721,2.251908,3.068702,0.343511,1.06761,3.821783,187,318,131,187,0,61.372,4,mixed_anomaly
1780606308.1392248,2.730681500004721,2883,0.039551,0.001221,1.047852,-0.282443,2.801527,-1.40458,1.048598,3.146613,188,320,132,188,0,61.372,4,mixed_anomaly
1780606308.170452,2.7619087000057334,2914,0.032715,-0.061279,1.040039,4.32061,3.167939,-0.175573,1.042356,5.360442,191,324,133,191,0,61.372,4,mixed_anomaly
1780606308.2018876,2.7933442999928957,2945,0.063721,0.019531,1.037354,-0.251908,2.267176,-1.343511,1.039492,2.64737,193,328,135,193,0,61.372,0,mixed_anomaly
1780606308.2326488,2.824105599996983,2976,0.023193,-0.074219,1.048828,1.862595,3.030534,0.015267,1.051707,3.557194,194,331,137,194,1,61.372,17,mixed_anomaly
1780606308.2619438,2.853400399995735,3007,0.062988,-0.001953,1.053467,1.450382,2.656489,0.412214,1.05535,3.05458,196,334,138,196,0,57.554,5,mixed_anomaly
1780606308.293457,2.884913600006257,3036,0.043213,-0.011963,1.048828,-0.854962,2.358779,-1.885496,1.049786,3.138454,199,338,139,199,0,57.554,1,mixed_anomaly
1780606308.3250797,2.9165363000065554,3067,0.067627,-0.073975,1.053223,4.099236,3.312977,0.122137,1.057981,5.272046,202,342,140,202,0,57.554,5,mixed_anomaly
1780606308.3560088,2.9474653999932343,3099,0.0271,0.040283,1.03833,-0.068702,2.198473,-0.664122,1.039464,2.297621,205,346,141,205,0,57.554,5,mixed_anomaly
1780606308.386593,2.978049800003646,3130,0.051025,-0.112549,1.067139,2.10687,2.137405,-0.328244,1.07427,3.01913,206,349,143,206,1,57.554,17,mixed_anomaly
1780606308.417637,3.009093800006667,3161,0.039307,0.001221,1.05249,1.541985,2.267176,0.328244,1.053225,2.761439,209,354,145,209,0,57.554,0,mixed_anomaly
1780606308.4491618,3.0406185000028927,3192,0.057861,-0.037598,1.057129,0.351145,2.885496,-0.679389,1.059379,2.985123,210,356,146,210,0,57.554,5,mixed_anomaly
1780606308.4801815,3.0716380999947432,3223,0.041016,-0.05127,1.054932,4.160306,3.160305,0.015267,1.056973,5.224548,213,360,147,213,0,57.554,5,mixed_anomaly
1780606308.5101514,3.101608099997975,3254,0.037354,0.00293,1.033203,-1.274809,2.328244,-1.167939,1.033882,2.89999,216,364,148,216,0,57.554,5,mixed_anomaly
1780606308.5417268,3.133183400001144,3285,0.053223,-0.032471,1.060791,3.671756,3.320611,0.10687,1.062622,4.951734,217,367,150,217,1,75.54,17,mixed_anomaly
1780606308.572478,3.1639346000010846,3316,0.029785,-0.018555,1.054932,0.580153,2.755725,-0.21374,1.055515,2.824231,221,372,151,221,0,75.54,5,mixed_anomaly
1780606308.6037579,3.195214399995166,3347,0.052002,-0.0271,1.070068,1.091603,1.931298,-0.206107,1.071674,2.228001,222,374,152,222,0,75.54,4,mixed_anomaly
1780606308.635436,3.226892599996063,3379,0.043457,-0.025146,1.060303,3.160305,2.900763,0.458015,1.061491,4.314132,227,380,153,227,0,75.54,0,mixed_anomaly
1780606308.6681802,3.2596368999948027,3411,0.030029,-0.027832,1.051758,-0.290076,2.679389,-1.290076,1.052554,2.987904,228,382,154,228,0,75.54,5,mixed_anomaly
1780606308.6974816,3.2889383000001544,3442,0.0625,-0.072266,1.05249,4.0,3.656489,-0.175573,1.056818,5.422244,232,388,156,232,0,75.54,5,mixed_anomaly
1780606308.7286067,3.3200632999942172,3472,0.080322,0.022705,1.047607,0.007634,2.244275,-0.343511,1.050927,2.270425,233,390,157,233,0,75.54,4,mixed_anomaly
1780606308.7601027,3.351559400005499,3503,0.008301,-0.101074,1.061035,1.160305,1.755725,-0.427481,1.065871,2.147468,234,393,159,234,1,75.54,18,mixed_anomaly
1780606308.7906458,3.382102500007022,3534,0.059326,0.003418,1.059814,2.679389,3.022901,0.740458,1.061479,4.106742,238,398,160,238,0,75.54,5,mixed_anomaly
1780606308.8227437,3.4142003000015393,3565,0.038086,-0.021973,1.054199,-0.572519,2.664122,-1.816794,1.055116,3.275067,239,400,161,239,0,78.571,4,mixed_anomaly
1780606308.853076,3.444532599998638,3596,0.051025,-0.077637,1.054199,4.374046,4.175572,0.152672,1.058285,6.049048,242,404,162,242,0,78.571,4,mixed_anomaly
1780606308.8847399,3.4761964999925112,3627,0.049805,0.037598,1.037354,-0.70229,2.267176,-1.19084,1.039229,2.655446,243,406,163,243,0,78.571,4,mixed_anomaly
1780606308.915335,3.506791499996325,3658,0.017334,-0.119385,1.056152,1.351145,2.290076,-0.175573,1.06302,2.664745,245,411,166,245,1,78.571,4,mixed_anomaly
1780606308.9457748,3.5372314999985974,3689,0.055176,0.003662,1.054688,2.717557,2.160305,0.610687,1.056136,3.524908,247,414,167,247,0,78.571,4,mixed_anomaly
1780606308.977752,3.5692086000053678,3720,0.027588,-0.021729,1.060059,-0.21374,2.984733,-1.366412,1.06064,3.28959,248,416,168,248,0,78.571,4,mixed_anomaly
1780606309.0069184,3.598375000001397,3751,0.067139,-0.058594,1.054443,4.10687,3.51145,0.007634,1.058202,5.4034,252,422,170,252,0,78.571,4,mixed_anomaly
1780606309.0381744,3.6296311000041896,3781,0.059082,0.050293,1.045654,-0.503817,2.694656,-0.70229,1.048529,2.829879,253,424,171,253,0,78.571,4,mixed_anomaly
1780606309.0699172,3.6613738000014564,3813,0.037354,-0.113281,1.057129,2.526718,2.480916,-0.061069,1.063837,3.541606,255,429,174,255,1,78.571,14,mixed_anomaly
1780606309.1007411,3.6921978000027593,3844,0.064941,-0.006592,1.06543,2.061069,2.198473,0.183206,1.067427,3.019082,257,432,175,257,0,64.516,4,mixed_anomaly
