host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780605210.8612638,0.008932800003094599,158,0.032715,-0.095947,1.050049,1.923664,2.938931,-0.824427,1.054931,3.607974,1,3,2,1,1,0.0,67,load
1780605210.8929586,0.04062770000018645,189,0.045166,-0.07666,1.050781,0.984733,3.076336,-0.496183,1.054542,3.267987,2,4,2,2,0,0.0,20,load
1780605210.9235492,0.07121829999960028,220,0.025879,-0.045898,1.051025,0.198473,3.053435,-0.305344,1.052345,3.075076,2,4,2,2,0,0.0,20,load
1780605210.9547505,0.1024195000063628,251,0.053223,-0.137207,1.063232,2.122137,3.633588,0.48855,1.073369,4.236166,3,6,3,3,0,11.952,17,load
1780605210.985628,0.13329690000682604,282,0.066895,0.009766,1.057373,2.114504,3.51145,0.70229,1.059532,4.15868,3,6,3,3,0,11.952,17,load
1780605211.017122,0.16479100000287872,313,0.110596,-0.168213,1.04834,2.694656,3.122137,-0.671756,1.067494,4.178537,4,8,4,4,0,11.952,12,load
1780605211.0481834,0.19585250000818633,344,0.088867,0.063477,1.050049,2.076336,3.755725,0.091603,1.055713,4.292439,4,9,5,4,1,11.952,33,load
1780605211.0799274,0.22759660000156146,376,0.107422,0.020508,1.05957,0.671756,4.21374,1.877863,1.065199,4.661892,5,10,5,5,0,11.952,11,load
1780605211.1126027,0.2602718999987701,408,0.027832,-0.026367,1.049805,2.038168,2.358779,-1.954198,1.050505,3.679247,7,13,6,7,1,11.952,19,load
1780605211.1431704,0.29083949999767356,439,0.099365,-0.033936,1.047607,1.687023,3.419847,-0.381679,1.052856,3.832373,9,16,7,9,0,11.952,6,load
1780605211.1753633,0.3230323000025237,471,0.052979,-0.03418,1.048828,1.290076,3.656489,-1.603053,1.050721,4.19571,11,20,9,11,0,11.952,0,load
1780605211.2064676,0.354136699999799,502,0.015869,-0.024902,1.04834,1.007634,1.648855,-1.068702,1.048756,2.208206,12,22,10,12,0,35.857,6,load
