host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780591938.6309323,0.02910340001108125,189,0.034424,-0.0354,1.050781,2.312977,3.633588,-0.78626,1.051941,4.378473,18,29,11,18,0,0.0,0,damping
1780591938.6631536,0.06132480000087526,220,0.0354,-0.012695,1.057129,1.885496,2.732824,-1.160305,1.057798,3.517063,19,31,12,19,0,0.0,9,damping
1780591938.6935005,0.0916717000072822,251,0.050781,-0.023438,1.040283,1.419847,2.656489,-1.167939,1.041786,3.230632,20,34,14,20,1,79.681,13,damping
1780591938.7240765,0.12224760001117829,282,0.050537,-0.010254,1.05957,1.572519,2.618321,-0.938931,1.060824,3.195311,22,37,15,22,0,79.681,9,damping
1780591938.755191,0.15336219999880996,313,0.02417,-0.025879,1.049561,1.740458,2.748092,-1.007634,1.050158,3.405368,23,39,16,23,0,79.681,9,damping
1780591938.7862523,0.18442340000183322,344,0.031982,-0.02832,1.050293,1.580153,2.572519,-1.152672,1.051161,3.231623,24,42,18,24,1,79.681,14,damping
1780591938.8175378,0.2157090000109747,375,0.040771,-0.012939,1.052246,1.755725,2.931298,-1.015267,1.053115,3.564526,28,47,19,28,0,79.681,1,damping
1780591938.8482752,0.24644630000693724,407,0.051758,-0.03125,1.059326,1.236641,2.885496,-1.114504,1.06105,3.331289,29,49,20,29,0,79.681,9,damping
1780591938.8782911,0.27646230001118965,437,0.040283,-0.022461,1.050293,1.29771,2.78626,-1.229008,1.051305,3.31025,30,52,22,30,1,79.681,14,damping
1780591938.9104254,0.3085966000071494,468,0.018799,-0.023438,1.038086,1.496183,2.763359,-1.030534,1.038521,3.307071,32,55,23,32,0,79.681,9,damping
1780591938.9411101,0.33928140001080465,499,0.047852,-0.016602,1.051514,1.862595,2.603053,-1.381679,1.052733,3.486286,33,57,24,33,0,79.681,9,damping
1780591938.9712906,0.36946180000086315,530,0.027832,-0.026123,1.046387,2.10687,2.48855,-1.0,1.047083,3.41054,34,60,26,34,1,50.179,15,damping
1780591939.002451,0.4006221000017831,560,0.038574,-0.036621,1.06543,1.580153,2.648855,-1.244275,1.066756,3.325889,36,63,27,36,0,50.179,10,damping
1780591939.0339253,0.4320964000071399,592,0.036621,-0.036133,1.064697,0.977099,2.557252,-1.305344,1.065939,3.03285,37,65,28,37,0,50.179,9,damping
1780591939.0640287,0.46220000000903383,623,0.058838,-0.022461,1.065674,1.824428,2.687023,-1.435114,1.067533,3.5508,38,68,30,38,1,50.179,14,damping
1780591939.0957727,0.4939440000016475,654,0.03833,-0.031006,1.04834,2.175573,2.717557,-0.977099,1.049498,3.615654,41,75,34,41,0,50.179,1,damping
1780591939.1266744,0.5248456000117585,685,0.028809,-0.012695,1.056641,1.618321,2.732824,-1.358779,1.05711,3.4545,42,77,35,42,0,50.179,9,damping
1780591939.1578622,0.5560334000037983,716,0.044678,-0.018311,1.057129,1.48855,2.732824,-0.877863,1.058231,3.233381,43,80,37,43,1,50.179,13,damping
1780591939.1899166,0.588087700001779,748,0.022461,-0.029541,1.047852,2.152672,2.519084,-1.465649,1.048508,3.623245,52,90,38,52,0,50.179,0,damping
1780591939.2213655,0.6195366000029026,779,0.040039,-0.02002,1.046387,1.793893,2.954198,-0.992366,1.047344,3.595849,53,92,39,53,0,50.179,9,damping
1780591939.2514772,0.6496484000090277,810,0.027832,-0.026367,1.057373,1.778626,2.519084,-1.137405,1.058068,3.286789,54,95,41,54,1,71.429,14,damping
1780591939.2831187,0.6812898000061978,841,0.044434,-0.015137,1.050293,1.671756,3.229008,-1.167939,1.051341,3.819076,56,98,42,56,0,71.429,9,damping
1780591939.313806,0.7119773000013083,872,0.026855,-0.023682,1.068115,1.549618,2.793893,-1.282443,1.068715,3.442646,57,100,43,57,0,71.429,9,damping
1780591939.3452165,0.7433878000010736,903,0.037109,-0.038574,1.043945,1.78626,2.633588,-1.099237,1.045317,3.366724,58,103,45,58,1,71.429,15,damping
1780591939.3755288,0.7736999000044307,934,0.033447,-0.018311,1.048828,2.40458,2.732824,-1.061069,1.049521,3.791596,60,106,46,60,0,71.429,9,damping
1780591939.4074602,0.8056314999994356,965,0.030762,-0.022949,1.057861,2.007634,2.312977,-1.312977,1.058557,3.332321,61,108,47,61,0,71.429,10,damping
1780591939.4392395,0.8374107000126969,996,0.032227,-0.022949,1.053955,1.854962,2.541985,-1.351145,1.054697,3.424641,62,111,49,62,1,71.429,14,damping
1780591939.4699793,0.8681504000123823,1027,0.035645,-0.010498,1.05957,1.91603,2.854962,-1.21374,1.060222,3.646251,64,114,50,64,0,71.429,9,damping
1780591939.5015426,0.899713700011489,1059,0.054199,-0.02002,1.04834,0.854962,3.045802,-1.206107,1.049931,3.38564,65,116,51,65,0,71.429,9,damping
1780591939.5328462,0.9310174000129336,1090,0.03418,-0.027588,1.057373,1.442748,2.78626,-0.770992,1.058285,3.230974,66,119,53,66,1,42.857,14,damping
1780591939.5642445,0.9624156000063522,1121,0.039062,-0.015381,1.056885,2.236641,2.732824,-1.076336,1.057718,3.6918,68,122,54,68,0,42.857,10,damping
1780591939.5956607,0.9938318000058644,1152,0.019531,-0.018799,1.058838,1.748092,2.465649,-1.343511,1.059185,3.307608,69,124,55,69,0,42.857,9,damping
1780591939.6251502,1.0233215000043856,1183,0.042725,-0.017822,1.052978,1.259542,3.29771,-0.938931,1.053996,3.652798,70,127,57,70,1,42.857,14,damping
1780591939.6571946,1.055365799998981,1214,0.035156,-0.011475,1.042969,1.282443,3.068702,-1.21374,1.043624,3.540446,72,130,58,72,0,42.857,9,damping
1780591939.6873944,1.0855656000057934,1245,0.051758,-0.017578,1.062988,1.564886,2.458015,-1.114504,1.064393,3.119747,73,132,59,73,0,42.857,9,damping
