host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780591587.9365437,0.024526099994545802,189,0.046875,-0.015869,1.062012,2.053435,2.282443,-0.80916,1.063164,3.17504,16,24,8,16,0,0.0,10,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.2622932999947807,shared_host_elapsed_s_interpolation
1780591587.9677887,0.05577099999936763,221,0.043213,-0.005859,1.061523,0.610687,2.435115,-1.458015,1.062419,2.903193,17,26,9,17,0,0.0,9,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.23104839998995885,shared_host_elapsed_s_interpolation
1780591587.9985435,0.08652579999761656,251,0.050781,-0.033691,1.052978,2.839695,2.725191,-0.229008,1.054741,3.942458,18,29,11,18,1,71.713,14,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.20029359999170993,shared_host_elapsed_s_interpolation
1780591588.0298183,0.11780069999804255,283,0.043701,-0.003906,1.047119,1.0,2.442748,-0.427481,1.048038,2.673903,20,32,12,20,0,71.713,9,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.16901869999128394,shared_host_elapsed_s_interpolation
1780591588.0605712,0.1485534999956144,313,0.011475,-0.012939,1.056885,0.396947,2.328244,-1.656489,1.057026,2.88483,21,34,13,21,0,71.713,9,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.13826589999371208,shared_host_elapsed_s_interpolation
1780591588.0925117,0.18049400000018068,345,0.053223,-0.03125,1.050049,3.366412,3.083969,-0.030534,1.051861,4.565581,22,37,15,22,1,71.713,14,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.10632539998914581,shared_host_elapsed_s_interpolation
1780591588.1230967,0.21107920000213198,376,0.031738,0.003174,1.047852,0.206107,2.992366,-0.641221,1.048337,3.06723,24,40,16,24,0,71.713,9,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.0757401999871945,shared_host_elapsed_s_interpolation
1780591588.1549475,0.2429299999930663,407,0.035156,-0.03833,1.069824,1.305344,2.557252,-0.877863,1.071088,3.002349,25,42,17,25,0,71.713,9,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.04388939999626018,shared_host_elapsed_s_interpolation
1780591588.185692,0.27367450000019744,439,0.053467,0.005371,1.067383,3.564885,2.954198,-0.259542,1.068734,4.637139,27,45,18,27,1,71.713,14,normal,normal3,normal,160.0,120.0,0.0,0.2850723999872571,31.25,31.93893814086914,32.25,32.990020751953125,32.07000732421875,0.013144899989129044,shared_host_elapsed_s_interpolation
1780591588.217227,0.30520940000133123,470,0.037598,0.020996,1.046143,-0.320611,3.145038,-0.610687,1.047029,3.219782,29,48,19,29,0,71.713,9,normal,normal3,normal,160.0,120.0,0.019534689861309407,0.28394125939882203,31.243944293835106,31.936065957827285,32.24726545341816,32.98748114688693,32.068053736002334,0.018390000012004748,shared_host_elapsed_s_interpolation
1780591588.2491243,0.337106799997855,502,0.027832,-0.054443,1.052978,2.396947,2.656489,-0.412214,1.054752,3.601695,30,51,21,30,1,47.809,14,normal,normal3,normal,160.0,120.0,0.05341755097645176,0.2819792994326413,31.233440689611243,31.931084164934976,32.24252239055392,32.9830762094983,32.064665243086246,0.05028740000852849,shared_host_elapsed_s_interpolation
1780591588.2821887,0.37017110000306275,534,0.042969,-0.019531,1.052734,2.450382,2.351145,-0.763359,1.053792,3.480657,32,54,22,32,0,47.809,9,normal,normal3,normal,160.0,120.0,0.08853994606407489,0.27994556524342595,31.222552832882116,31.92592012351552,32.23760581260388,32.97851012664084,32.0611527892074,0.08335170001373626,shared_host_elapsed_s_interpolation
1780591588.3117363,0.3997186999913538,565,0.026855,0.003174,1.060791,-0.152672,2.351145,-1.099237,1.061136,2.599906,33,56,23,33,0,47.809,9,normal,normal3,normal,160.0,120.0,0.11992674332021977,0.2781281378581197,31.212823002360633,31.92130532658466,32.233212159069524,32.9744296897417,32.05801391791198,0.1128993000020273,shared_host_elapsed_s_interpolation
