session_id,label,frame_index,host_epoch_s,host_elapsed_s,request_elapsed_s,capture_latency_s,width,height,temp_min_c,temp_mean_c,temp_p95_c,temp_max_c,temp_center_c
load8,load,0,1780605211.0513518,0.19902090000687167,0.0016659999964758754,0.1973549000103958,160,120,40.8699951171875,42.01737976074219,42.42999267578125,43.08001708984375,42.149993896484375
load8,load,1,1780605212.015476,1.163145099999383,1.0002755000023171,0.16286959999706596,160,120,40.80999755859375,41.993927001953125,42.410003662109375,43.02001953125,42.170013427734375
load8,load,2,1780605213.12994,2.277609199998551,2.000552500001504,0.27705669999704696,160,120,40.899993896484375,41.9743537902832,42.3900146484375,43.170013427734375,42.149993896484375
load8,load,3,1780605214.0474706,3.19513970000844,3.000053800002206,0.19508590000623371,160,120,40.69000244140625,41.9085807800293,42.339996337890625,43.02001953125,42.05999755859375
load8,load,4,1780605215.030011,4.177679900007206,4.000337400007993,0.17734249999921303,160,120,40.83001708984375,41.9787483215332,42.3900146484375,42.910003662109375,42.1300048828125
load8,load,5,1780605216.106315,5.253983999995398,5.000220300004003,0.2537636999913957,160,120,40.83001708984375,41.95002746582031,42.360015869140625,42.899993896484375,42.110015869140625
load8,load,6,1780605217.0426624,6.1903314999945,6.0003937000001315,0.1899377999943681,160,120,40.8699951171875,41.969154357910156,42.3900146484375,43.279998779296875,42.149993896484375
load8,load,7,1780605218.0727344,7.220403400002397,7.000122400000691,0.22028100000170525,160,120,40.80999755859375,41.96628952026367,42.3900146484375,43.25,42.170013427734375
load8,load,8,1780605219.0887892,8.236458200000925,8.00059880000481,0.23585939999611583,160,120,40.77001953125,41.91234588623047,42.32000732421875,43.040008544921875,42.149993896484375
load8,load,9,1780605220.0834622,9.231131199994707,9.000214700005017,0.23091649998968933,160,120,40.77001953125,41.92576217651367,42.360015869140625,43.02001953125,42.170013427734375
load8,load,10,1780605220.9957876,10.143456599995261,10.001145600006566,0.14231099998869468,160,120,40.80999755859375,41.95980453491211,42.3800048828125,43.170013427734375,42.209991455078125
load8,load,11,1780605222.2007902,11.348459300003015,11.000150200008648,0.348309099994367,160,120,40.8900146484375,41.98069763183594,42.3900146484375,43.3699951171875,42.260009765625
load8,load,12,1780605223.092538,12.240207199996803,12.000324900000123,0.23988229999667965,160,120,40.8699951171875,42.036808013916016,42.470001220703125,43.3900146484375,42.300018310546875
load8,load,13,1780605224.0752718,13.22294089999923,13.00016830000095,0.22277259999827947,160,120,40.850006103515625,42.00629425048828,42.410003662109375,43.1300048828125,42.260009765625
load8,load,14,1780605225.079977,14.227646100000129,14.0002594999969,0.22738660000322852,160,120,40.8699951171875,42.08192825317383,42.510009765625,43.1199951171875,42.3900146484375
load8,load,15,1780605226.0070894,15.154758400007267,15.00046399999701,0.15429440001025796,160,120,40.8699951171875,42.06302261352539,42.470001220703125,43.1199951171875,42.360015869140625
load8,load,16,1780605227.0379071,16.185576200005016,16.000300600004266,0.18527560000075027,160,120,40.94000244140625,42.04243087768555,42.45001220703125,43.08001708984375,42.3800048828125
load8,load,17,1780605228.1272736,17.274942700008978,17.00057069999457,0.2743720000144094,160,120,40.920013427734375,42.03721237182617,42.45001220703125,43.100006103515625,42.360015869140625
load8,load,18,1780605229.0881646,18.23583370000415,18.00029799999902,0.2355357000051299,160,120,40.83001708984375,41.98909378051758,42.3900146484375,43.1199951171875,42.260009765625
load8,load,19,1780605230.0681777,19.215846799997962,19.00005940000119,0.21578739999677055,160,120,40.790008544921875,41.961387634277344,42.3800048828125,43.05999755859375,42.230010986328125
load8,load,20,1780605231.021243,20.168912199995248,20.000138300005347,0.1687738999899011,160,120,40.80999755859375,42.00460433959961,42.410003662109375,43.32000732421875,42.32000732421875
