host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780604179.378067,0.005629099992802367,156,0.068115,0.011475,1.056885,-0.053435,3.519084,0.290076,1.05914,3.531424,10,17,7,10,0,0.0,5,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.21496430000115652,shared_host_elapsed_s_interpolation
1780604179.4106565,0.03821849999076221,187,0.04541,-0.018311,1.071777,0.473282,2.206107,6.694656,1.072895,7.064654,12,21,9,12,0,0.0,0,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.18237490000319667,shared_host_elapsed_s_interpolation
1780604179.441457,0.06901900000229944,218,0.10498,-0.072998,1.059814,2.152672,2.671756,7.946564,1.0675,8.655643,16,27,11,16,0,0.0,6,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.15157439999165945,shared_host_elapsed_s_interpolation
1780604179.4720786,0.09964050000417046,249,0.045898,0.001465,1.071533,4.503816,2.053435,-1.259542,1.072517,5.107584,18,31,13,18,0,0.0,6,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.12095289998978842,shared_host_elapsed_s_interpolation
1780604179.502121,0.12968299999192823,279,0.046631,0.004883,1.077881,0.977099,3.076336,-1.496183,1.0789,3.557686,20,35,15,20,0,71.685,0,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.09091040000203066,shared_host_elapsed_s_interpolation
1780604179.5320687,0.15963080000074115,310,0.010742,-0.034668,1.054199,1.633588,2.0,-1.122137,1.054824,2.815635,21,37,16,21,0,71.685,5,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.060962599993217736,shared_host_elapsed_s_interpolation
1780604179.563299,0.19086099999549333,340,0.043457,-0.000977,1.048828,1.335878,0.984733,-2.099237,1.049728,2.676016,22,39,17,22,0,71.685,2,load,load7,load,160.0,120.0,0.0,0.2190472999936901,36.27001953125,37.3980712890625,37.760009765625,38.300018310546875,37.350006103515625,0.029732399998465553,shared_host_elapsed_s_interpolation
1780604179.5956492,0.2232112999918172,371,0.014893,-0.033203,1.046631,1.328244,2.076336,-1.80916,1.047263,3.057526,25,44,19,25,1,71.685,17,load,load7,load,160.0,120.0,0.00247953758537951,0.21918832220614778,36.269870689378955,37.39796203178921,37.75986099942344,38.299770341654444,37.350006103515625,0.0026178999978583306,shared_host_elapsed_s_interpolation
1780604179.62507,0.25263219999033026,402,0.130615,-0.031006,1.047607,1.977099,3.687023,-0.236641,1.056174,4.190353,26,46,20,26,1,71.685,16,load,load7,load,160.0,120.0,0.030345471120535435,0.22077318045653185,36.26819795099811,37.396734159328794,37.75818911144339,38.29698357822076,37.350006103515625,0.03203879999637138,shared_host_elapsed_s_interpolation
1780604179.6594622,0.28702429999248125,433,0.033203,0.003174,1.052002,2.137405,1.778626,-2.770992,1.05253,3.925609,28,49,21,28,0,71.685,6,load,load7,load,160.0,120.0,0.06291986459057924,0.22262582954065907,36.26624257282563,37.395298815323315,37.75623472736252,38.29372594005544,37.350006103515625,0.06643089999852236,shared_host_elapsed_s_interpolation
1780604179.6857069,0.3132688000041526,463,0.061035,-0.058594,1.04834,1.022901,4.076336,-0.305344,1.051748,4.213796,29,51,22,29,0,71.685,7,load,load7,load,160.0,120.0,0.08777727864064548,0.2240395800504261,36.2647504300816,37.39420350896615,37.754743343206556,38.29124004693282,37.350006103515625,0.0926754000101937,shared_host_elapsed_s_interpolation
1780604179.7182198,0.34578180000244174,494,0.053711,0.015625,1.047852,1.877863,4.465648,-0.328244,1.049344,4.855526,30,53,23,30,0,71.685,7,load,load7,load,160.0,120.0,0.11857188713415318,0.22579100493187534,36.26290188897727,37.39284658863721,37.752895741879094,38.28816039812809,37.350006103515625,0.12518840000848286,shared_host_elapsed_s_interpolation
1780604179.7487316,0.37629369999922346,525,0.024658,-0.004395,1.051025,1.29771,3.473282,0.419847,1.051324,3.73149,31,55,24,31,0,71.685,7,load,load7,load,160.0,120.0,0.14747115865149682,0.22743463365999847,36.26116712130531,37.39157318361823,37.75116185614292,38.2852702945892,37.350006103515625,0.15570030000526458,shared_host_elapsed_s_interpolation
1780604179.7782829,0.4058450000011362,555,0.062256,-0.003418,1.066162,1.030534,3.358779,-0.160305,1.067984,3.516972,33,59,26,33,0,47.101,7,load,load7,load,160.0,120.0,0.17546060023120283,0.2290265163563121,36.25948696897416,37.39033986895267,37.749482557981736,38.28247117959724,37.350006103515625,0.18525160000717733,shared_host_elapsed_s_interpolation
1780604179.808932,0.43649419999565,586,0.063965,-0.041992,1.0625,1.801527,4.687022,-0.48855,1.065252,5.045033,34,61,27,34,0,47.101,7,load,load7,load,160.0,120.0,0.20448991510586634,0.2306775412223574,36.25774439504964,37.38906073375935,37.7477408699616,38.279568070928896,37.350006103515625,0.2159008000016911,shared_host_elapsed_s_interpolation
1780604179.8399096,0.4674715000001015,617,0.070068,-0.087402,1.052734,1.473282,4.053436,-0.557252,1.058678,4.348727,37,65,28,37,0,47.101,7,load,load7,load,160.0,120.0,0.2338299891031356,0.2323462403270469,36.25598316685285,37.38776790541027,37.74598053715281,38.27663388445157,37.350006103515625,0.24687810000614263,shared_host_elapsed_s_interpolation
1780604179.8717299,0.49929199999314733,648,0.025635,-0.024414,1.034424,1.206107,3.89313,-0.061069,1.035029,4.076136,38,67,29,38,0,47.101,8,load,load7,load,160.0,120.0,0.26396869790900007,0.23406036130729815,36.25417399814493,37.3864398863619,37.74417228820529,38.2736198296189,37.350006103515625,0.27869859999918845,shared_host_elapsed_s_interpolation
1780604179.9024642,0.5300260999938473,679,0.051758,0.079102,1.047852,2.656489,3.038168,-1.717557,1.052107,4.386046,38,68,30,38,1,47.101,32,load,load7,load,160.0,120.0,0.2930784256170453,0.2357159596049947,36.25242659719272,37.38515720789222,37.74242577561148,38.27070867917642,37.350006103515625,0.3094326999998884,shared_host_elapsed_s_interpolation
