host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780604179.378067,0.005629099992802367,156,0.068115,0.011475,1.056885,-0.053435,3.519084,0.290076,1.05914,3.531424,10,17,7,10,0,0.0,5,load
1780604179.4106565,0.03821849999076221,187,0.04541,-0.018311,1.071777,0.473282,2.206107,6.694656,1.072895,7.064654,12,21,9,12,0,0.0,0,load
1780604179.441457,0.06901900000229944,218,0.10498,-0.072998,1.059814,2.152672,2.671756,7.946564,1.0675,8.655643,16,27,11,16,0,0.0,6,load
1780604179.4720786,0.09964050000417046,249,0.045898,0.001465,1.071533,4.503816,2.053435,-1.259542,1.072517,5.107584,18,31,13,18,0,0.0,6,load
1780604179.502121,0.12968299999192823,279,0.046631,0.004883,1.077881,0.977099,3.076336,-1.496183,1.0789,3.557686,20,35,15,20,0,71.685,0,load
1780604179.5320687,0.15963080000074115,310,0.010742,-0.034668,1.054199,1.633588,2.0,-1.122137,1.054824,2.815635,21,37,16,21,0,71.685,5,load
1780604179.563299,0.19086099999549333,340,0.043457,-0.000977,1.048828,1.335878,0.984733,-2.099237,1.049728,2.676016,22,39,17,22,0,71.685,2,load
1780604179.5956492,0.2232112999918172,371,0.014893,-0.033203,1.046631,1.328244,2.076336,-1.80916,1.047263,3.057526,25,44,19,25,1,71.685,17,load
1780604179.62507,0.25263219999033026,402,0.130615,-0.031006,1.047607,1.977099,3.687023,-0.236641,1.056174,4.190353,26,46,20,26,1,71.685,16,load
1780604179.6594622,0.28702429999248125,433,0.033203,0.003174,1.052002,2.137405,1.778626,-2.770992,1.05253,3.925609,28,49,21,28,0,71.685,6,load
1780604179.6857069,0.3132688000041526,463,0.061035,-0.058594,1.04834,1.022901,4.076336,-0.305344,1.051748,4.213796,29,51,22,29,0,71.685,7,load
1780604179.7182198,0.34578180000244174,494,0.053711,0.015625,1.047852,1.877863,4.465648,-0.328244,1.049344,4.855526,30,53,23,30,0,71.685,7,load
