host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780599113.5664494,0.02601640000648331,250,0.053467,-0.031982,1.054688,1.419847,3.10687,-1.022901,1.056526,3.565801,18,30,12,18,0,72.0,1,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.20274629999767058,shared_host_elapsed_s_interpolation
1780599113.5973973,0.05696430000534747,281,0.054199,-0.043213,1.057373,1.610687,3.053435,-0.740458,1.059643,3.53073,19,33,14,19,1,72.0,16,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.17179839999880642,shared_host_elapsed_s_interpolation
1780599113.6281219,0.08768900000723079,312,0.029053,-0.025391,1.042236,1.763359,2.549618,-1.396947,1.04295,3.400213,21,36,15,21,0,72.0,6,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.1410736999969231,shared_host_elapsed_s_interpolation
1780599113.6583374,0.11790440000186209,343,0.048584,-0.035889,1.06665,1.778626,2.679389,-0.755725,1.068359,3.303598,22,38,16,22,0,72.0,6,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.1108583000022918,shared_host_elapsed_s_interpolation
1780599113.6896021,0.14916919999814127,374,0.035156,-0.029541,1.052734,1.78626,2.48855,-0.969466,1.053735,3.213015,24,43,19,24,1,72.0,13,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.07959350000601262,shared_host_elapsed_s_interpolation
1780599113.7205567,0.18012390000512823,405,0.056641,-0.015381,1.052246,1.351145,2.496183,-1.022901,1.053882,3.017093,27,48,21,27,0,72.0,1,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.04863879999902565,shared_host_elapsed_s_interpolation
1780599113.7513804,0.2109474000026239,436,0.031494,-0.033447,1.066162,1.885496,2.587786,-1.206107,1.067151,3.421466,28,50,22,28,0,72.0,7,damping,damping4,damping,160.0,120.0,0.0,0.22728590000770055,40.100006103515625,40.89225769042969,41.209991455078125,42.0,40.980010986328125,0.017815300001529977,shared_host_elapsed_s_interpolation
1780599113.783301,0.24286820000270382,467,0.035156,-0.036377,1.050293,2.687023,2.885496,-1.21374,1.051511,4.125451,29,53,24,29,1,72.0,16,damping,damping4,damping,160.0,120.0,0.013464860773708918,0.22793672539968732,40.100544813002756,40.89240623618072,41.21026101527916,41.999057361126255,40.98028013561422,0.01410549999854993,shared_host_elapsed_s_interpolation
1780599113.819383,0.2789500000071712,498,0.034912,-0.0271,1.050537,2.221374,3.305344,-1.0,1.051466,4.106068,31,56,25,31,0,72.0,6,damping,damping4,damping,160.0,120.0,0.047907908774482214,0.22960153356911842,40.10192282923594,40.89278621548529,41.210950548954955,41.99664609549778,40.98096861817161,0.0501873000030173,shared_host_elapsed_s_interpolation
1780599113.8441975,0.3037647000019206,528,0.02002,-0.032471,1.058594,1.40458,2.496183,-1.21374,1.059281,3.110778,33,60,27,33,0,53.957,1,damping,damping4,damping,160.0,120.0,0.0715955824198691,0.23074647964354167,40.10287053859108,40.89304754037612,41.211424765077744,41.9949877848489,40.981442111403965,0.07500199999776669,shared_host_elapsed_s_interpolation
1780599113.8756166,0.33518360000743996,559,0.051514,-0.026611,1.05542,1.870229,2.80916,-0.862595,1.057011,3.483276,34,63,29,34,1,53.957,16,damping,damping4,damping,160.0,120.0,0.10158750856788876,0.23219614239310657,40.10407047191566,40.89337841443931,41.21202518938051,41.99288813035111,40.98204162042578,0.10642090000328608,shared_host_elapsed_s_interpolation
1780599113.906684,0.36625089999870397,590,0.055664,-0.012207,1.061768,0.603053,3.381679,-0.816794,1.063296,3.530804,38,68,30,38,0,53.957,7,damping,damping4,damping,160.0,120.0,0.13124380356206988,0.23362958237728748,40.10525697712615,40.89370558578454,41.21261889450491,41.99081197249233,40.98263442051188,0.1374881999945501,shared_host_elapsed_s_interpolation
1780599113.9378188,0.39738589999615215,621,0.048828,-0.024902,1.05835,1.923664,3.145038,-0.671756,1.059768,3.7474,39,70,31,39,0,53.957,7,damping,damping4,damping,160.0,120.0,0.16096472378454796,0.23506614602834067,40.106446067898,40.894033470082036,41.21321389339608,41.988731290394234,40.98322851239254,0.16862319999199826,shared_host_elapsed_s_interpolation
1780599113.9674225,0.42698960000416264,652,0.057861,-0.027588,1.058594,2.091603,3.618321,-0.625954,1.060533,4.225976,41,73,32,41,1,53.957,14,damping,damping4,damping,160.0,120.0,0.18922389212565496,0.2364320557560322,40.107576676104024,40.894345228180036,41.21377962869978,41.98675294163402,40.98379338529487,0.19822690000000875,shared_host_elapsed_s_interpolation
1780599113.9989817,0.4585488000011537,683,0.054688,-0.037598,1.052978,1.351145,3.305344,-0.847328,1.055068,3.669994,44,78,34,44,0,53.957,1,damping,damping4,damping,160.0,120.0,0.21934974616364045,0.23788819192355143,40.108781967688614,40.8946775797497,41.21438273417613,41.98464391120302,40.98439557140311,0.22978609999699984,shared_host_elapsed_s_interpolation
1780599114.0307755,0.49034250000840984,714,0.051758,-0.052734,1.049805,1.587786,3.946565,-0.564886,1.052402,4.291333,45,80,35,45,0,53.957,6,damping,damping4,damping,160.0,120.0,0.24969944976314284,0.2393551478820116,40.109996215168444,40.895012400851115,41.21499032101577,41.98251920966319,40.9850022320433,0.26157980000425596,shared_host_elapsed_s_interpolation
1780599114.0610285,0.5205954999983078,745,0.067627,-0.033203,1.066162,1.335878,3.167939,-0.977099,1.068821,3.574231,50,86,36,50,0,53.957,7,damping,damping4,damping,160.0,120.0,0.2785784283809068,0.24075101620140654,40.11115162108177,40.895330996760855,41.21556846463067,41.980497469643986,40.98557949434172,0.2918327999941539,shared_host_elapsed_s_interpolation
1780599114.093146,0.5527130999980727,777,0.034912,-0.029297,1.067383,1.80916,2.954198,-1.076336,1.068355,3.627513,51,88,37,51,0,53.957,6,damping,damping4,damping,160.0,120.0,0.3092373211834991,0.24223291685091705,40.11237823877172,40.89566922886987,41.216182241293225,41.97835112259537,40.98619233536912,0.32395039999391884,shared_host_elapsed_s_interpolation
1780599114.123934,0.5835012000025017,808,0.039307,-0.026855,1.053223,2.419847,2.610687,-1.305344,1.054298,3.791473,52,91,39,52,1,67.857,16,damping,damping4,damping,160.0,120.0,0.33862709680926784,0.24365347459477374,40.11355408093008,40.89599345994557,41.216770610824796,41.97629362304442,40.986779807995916,0.35473849999834783,shared_host_elapsed_s_interpolation
1780599114.1554642,0.6150312000099802,839,0.028809,-0.01001,1.057617,1.862595,2.496183,-1.099237,1.058057,3.302804,55,96,41,55,0,67.857,1,damping,damping4,damping,160.0,120.0,0.3687250770538096,0.24510826347969947,40.11475825732475,40.89632550400864,41.217373158280864,41.97418654398311,40.98738143693452,0.38626850000582635,shared_host_elapsed_s_interpolation
