target,window_size_s,feature_set,model,split_type,n_windows,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mcc,folds,fold_mcc_mean,fold_mcc_std
multiclass,2.0,thermal_only,dummy_most_frequent,group_cv,3890,65,0.1814910025706941,0.11800649915254575,0.05023206196492568,0.11800649915254575,0.06957479098001974,-0.1162487807975328,4,0.0,0.0
multiclass,2.0,thermal_only,extra_trees,group_cv,3890,65,0.17275064267352186,0.1371208974876673,0.1199083514001642,0.1371208974876673,0.12706061423568943,-0.027360932039639116,4,0.006870993850152314,0.02360251523947554
multiclass,2.0,thermal_only,hist_gradient_boosting,group_cv,3890,65,0.20745501285347043,0.1648537308363491,0.15364943256237967,0.1648537308363491,0.15812854994903922,0.020477562898835802,4,0.03491172224806609,0.0867966221755278
multiclass,2.0,thermal_only,knn,group_cv,3890,65,0.18123393316195371,0.14475703377832275,0.1423806784798518,0.14475703377832275,0.14225420325337557,-0.01375279616362687,4,0.00044884074893343897,0.06371700746132246
multiclass,2.0,thermal_only,logistic_regression,group_cv,3890,65,0.2480719794344473,0.2374096239069989,0.22008967938272608,0.2374096239069989,0.22073300915988972,0.09137989786314221,4,0.08422335356051108,0.10657857025905561
multiclass,2.0,thermal_only,random_forest,group_cv,3890,65,0.18946015424164525,0.15049622641453828,0.13298081239603735,0.15049622641453828,0.140294194148097,-0.009828036742425472,4,0.029416614250759948,0.052699404057146376
multiclass,2.0,thermal_only,svm_rbf,group_cv,3890,65,0.22467866323907454,0.18440899502159713,0.16726208304223641,0.18440899502159713,0.17295321073524114,0.04863101320467048,4,0.04442879050379714,0.09987567664590376
multiclass,5.0,motion_only,dummy_most_frequent,group_cv,1514,106,0.18163804491413474,0.11151662611516626,0.04027533684827182,0.11151662611516626,0.05917796427802884,-0.1233567152877344,4,0.0,0.0
multiclass,5.0,motion_only,extra_trees,group_cv,1514,106,0.7318361955085865,0.6775132322023376,0.6821482889778693,0.6775132322023376,0.6783112606289691,0.6704105748888066,4,0.6723575310924813,0.01671534138888743
multiclass,5.0,motion_only,hist_gradient_boosting,group_cv,1514,106,0.7093791281373845,0.6721253437763357,0.6794918458642204,0.6721253437763357,0.6739552470612119,0.6456377452773383,4,0.6477557693590336,0.06709054931409532
multiclass,5.0,motion_only,knn,group_cv,1514,106,0.6400264200792602,0.5857938818895648,0.6094822634492797,0.5857938818895648,0.5937241887205552,0.557172373632263,4,0.5583761829351661,0.06393996745029905
multiclass,5.0,motion_only,logistic_regression,group_cv,1514,106,0.7073976221928666,0.6669983562602035,0.6823006170833033,0.6669983562602035,0.6676110116993018,0.6447586350436697,4,0.6420388515603962,0.0775609620879022
multiclass,5.0,motion_only,random_forest,group_cv,1514,106,0.7199471598414795,0.675609329381276,0.6855601206924796,0.675609329381276,0.6783203243783991,0.6570808619692073,4,0.6588402385878047,0.020682096990970594
multiclass,5.0,motion_only,svm_rbf,group_cv,1514,106,0.6941875825627477,0.6597112261654924,0.6656936034703779,0.6597112261654924,0.660444974643881,0.6273967579427719,4,0.6248749605077207,0.09349972857288384
multiclass,5.0,motion_pulse,dummy_most_frequent,group_cv,1514,144,0.18163804491413474,0.11151662611516626,0.04027533684827182,0.11151662611516626,0.05917796427802884,-0.1233567152877344,4,0.0,0.0
multiclass,5.0,motion_pulse,extra_trees,group_cv,1514,144,0.7589167767503302,0.7233715461473397,0.7235716482136594,0.7233715461473397,0.7215339183853304,0.7054510860876132,4,0.7062184918636046,0.06377982113908634
multiclass,5.0,motion_pulse,hist_gradient_boosting,group_cv,1514,144,0.726552179656539,0.6985719861597097,0.6936006112773088,0.6985719861597097,0.6934982419988418,0.6673327164910222,4,0.6671993400437786,0.09515154512729389
multiclass,5.0,motion_pulse,knn,group_cv,1514,144,0.6254953764861294,0.6021687507612067,0.6109387077685282,0.6021687507612067,0.6030652621316598,0.5426643478551697,4,0.5439930598988845,0.051603624834769705
multiclass,5.0,motion_pulse,logistic_regression,group_cv,1514,144,0.7212681638044914,0.6929381194300385,0.7022823218931569,0.6929381194300385,0.6907914001553852,0.6625793389250543,4,0.6622893963349883,0.08370026293500049
multiclass,5.0,motion_pulse,random_forest,group_cv,1514,144,0.7668428005284016,0.7308683767280493,0.729744779237376,0.7308683767280493,0.7292517640837578,0.7150279102600315,4,0.7154830764834466,0.053954905978436316
multiclass,5.0,motion_pulse,svm_rbf,group_cv,1514,144,0.7173051519154557,0.6994165157535791,0.6954050412186511,0.6994165157535791,0.694250852161867,0.6568296072477213,4,0.6536864582923293,0.10959626769314423
multiclass,5.0,motion_pulse_thermal,dummy_most_frequent,group_cv,1514,209,0.18163804491413474,0.11151662611516626,0.04027533684827182,0.11151662611516626,0.05917796427802884,-0.1233567152877344,4,0.0,0.0
multiclass,5.0,motion_pulse_thermal,extra_trees,group_cv,1514,209,0.5501981505944518,0.48257005878690196,0.5204452303607946,0.48257005878690196,0.4946078142630494,0.4524999774040276,4,0.44999787647346207,0.1278028858601437
multiclass,5.0,motion_pulse_thermal,hist_gradient_boosting,group_cv,1514,209,0.6136063408190224,0.5463036335304834,0.5478581495648035,0.5463036335304834,0.5428006657812828,0.5282351800801894,4,0.527230558685854,0.0672890656752684
multiclass,5.0,motion_pulse_thermal,knn,group_cv,1514,209,0.4715984147952444,0.43723879697974427,0.46226659771916956,0.43723879697974427,0.44412604211669643,0.3487002351982234,4,0.34803549734931744,0.04004675888246276
multiclass,5.0,motion_pulse_thermal,logistic_regression,group_cv,1514,209,0.6776750330250991,0.6466836646033433,0.6605223592014876,0.6466836646033433,0.6485473298824731,0.6093212370026552,4,0.6112436963558726,0.04331992788024427
multiclass,5.0,motion_pulse_thermal,random_forest,group_cv,1514,209,0.6301188903566711,0.5673437805639483,0.5923080666612416,0.5673437805639483,0.5740086553236186,0.5501589603176252,4,0.5511785140902613,0.07833747865430897
multiclass,5.0,motion_pulse_thermal,svm_rbf,group_cv,1514,209,0.5997357992073976,0.5628696017760519,0.5746491473368094,0.5628696017760519,0.5665608958721104,0.5119086479245227,4,0.5043387069331978,0.11771626092980539
multiclass,5.0,pulse_only,dummy_most_frequent,group_cv,1514,38,0.18163804491413474,0.11151662611516626,0.04027533684827182,0.11151662611516626,0.05917796427802884,-0.1233567152877344,4,0.0,0.0
multiclass,5.0,pulse_only,extra_trees,group_cv,1514,38,0.48282694848084545,0.4654797944657909,0.46122544161777324,0.4654797944657909,0.46106457736695994,0.3650795238345255,4,0.36330736485005355,0.0796216482097766
multiclass,5.0,pulse_only,hist_gradient_boosting,group_cv,1514,38,0.476221928665786,0.4592001421775678,0.4494569692509313,0.4592001421775678,0.4531709633524284,0.3590653095301315,4,0.3559264601156014,0.06230619488574492
multiclass,5.0,pulse_only,knn,group_cv,1514,38,0.4702774108322325,0.4407124309499905,0.4424526796922037,0.4407124309499905,0.43967088852775554,0.3468125668556223,4,0.3458553689666539,0.09617965075973944
multiclass,5.0,pulse_only,logistic_regression,group_cv,1514,38,0.4630118890356671,0.4660854194969262,0.4663619816938706,0.4660854194969262,0.4601628695318947,0.3488033159013003,4,0.33896798951687546,0.09744810958837426
multiclass,5.0,pulse_only,random_forest,group_cv,1514,38,0.47556142668428003,0.4587428286060326,0.4547121665450919,0.4587428286060326,0.4549053939549803,0.3555454115132362,4,0.3551427403704579,0.06667792351991578
multiclass,5.0,pulse_only,svm_rbf,group_cv,1514,38,0.4610303830911493,0.4575534214000816,0.4533531667970799,0.4575534214000816,0.4509098604912393,0.3429933099277351,4,0.3423761105997462,0.11263277499463122
multiclass,5.0,thermal_only,dummy_most_frequent,group_cv,1514,65,0.18163804491413474,0.11151662611516626,0.04027533684827182,0.11151662611516626,0.05917796427802884,-0.1233567152877344,4,0.0,0.0
multiclass,5.0,thermal_only,extra_trees,group_cv,1514,65,0.17305151915455746,0.1359657050388706,0.1227458661480168,0.1359657050388706,0.12854112257586991,-0.020664782065579056,4,-0.01924257272444309,0.028405547067711617
multiclass,5.0,thermal_only,hist_gradient_boosting,group_cv,1514,65,0.1856010568031704,0.148677379109977,0.13536587417685905,0.148677379109977,0.14169779135234287,-0.0074123127276390765,4,-0.002462846584701108,0.04069550378665203
multiclass,5.0,thermal_only,knn,group_cv,1514,65,0.17569352708058125,0.13621501729173738,0.12580638754337248,0.13621501729173738,0.1300878683667917,-0.021504726994670556,4,-0.015587926743375132,0.039792631489268065
multiclass,5.0,thermal_only,logistic_regression,group_cv,1514,65,0.3011889035667107,0.292420180614885,0.25343572817568377,0.292420180614885,0.26651528467894264,0.14915873136158886,4,0.1767560584864183,0.04412453745484597
multiclass,5.0,thermal_only,random_forest,group_cv,1514,65,0.15389696169088507,0.12256110574010433,0.11427119828466363,0.12256110574010433,0.11825436223125518,-0.045228466345074,4,-0.03918194520901432,0.020622250014214746
multiclass,5.0,thermal_only,svm_rbf,group_cv,1514,65,0.19484808454425362,0.16480859437997009,0.1543259216366177,0.16480859437997009,0.15731123031118135,0.016963515485249405,4,0.011060447351473933,0.09076613129011447
multiclass,10.0,motion_only,dummy_most_frequent,group_cv,722,106,0.27008310249307477,0.16666666666666666,0.04501385041551246,0.16666666666666666,0.07088331515812432,0.0,4,0.0,0.0
multiclass,10.0,motion_only,extra_trees,group_cv,722,106,0.7437673130193906,0.698979907823639,0.6876897360776293,0.698979907823639,0.6854295001163894,0.6892172990301806,4,0.7054856563898046,0.12057747382636301
multiclass,10.0,motion_only,hist_gradient_boosting,group_cv,722,106,0.7562326869806094,0.7262119106354853,0.7195808487012045,0.7262119106354853,0.7214458353069317,0.7015104824414575,4,0.6976210522327586,0.14359250432572762
multiclass,10.0,motion_only,knn,group_cv,722,106,0.6759002770083102,0.627013179531938,0.6299174442972345,0.627013179531938,0.6211974536659987,0.6031077814842117,4,0.617933561927868,0.09637024248785447
multiclass,10.0,motion_only,logistic_regression,group_cv,722,106,0.7354570637119113,0.7002962698213272,0.7060209603746981,0.7002962698213272,0.7020259819294677,0.6754163611362493,4,0.6702535433622129,0.16157702750579422
multiclass,10.0,motion_only,random_forest,group_cv,722,106,0.7534626038781164,0.704377434154937,0.6935193181990744,0.704377434154937,0.6929689528934185,0.7004346925222383,4,0.7085100526113924,0.11057518550718368
multiclass,10.0,motion_only,svm_rbf,group_cv,722,106,0.7326869806094183,0.7070895548133134,0.6983168834791863,0.7070895548133134,0.7009914156833928,0.6734861011678553,4,0.6695133492099078,0.16673058689605996
multiclass,10.0,motion_pulse,dummy_most_frequent,group_cv,722,144,0.27008310249307477,0.16666666666666666,0.04501385041551246,0.16666666666666666,0.07088331515812432,0.0,4,0.0,0.0
multiclass,10.0,motion_pulse,extra_trees,group_cv,722,144,0.8116343490304709,0.7768699970851699,0.7837761645345914,0.7768699970851699,0.7674530393867703,0.7730650345411844,4,0.7779796661592789,0.0946481107049256
multiclass,10.0,motion_pulse,hist_gradient_boosting,group_cv,722,144,0.8019390581717452,0.7748135602739357,0.7755668934240362,0.7748135602739357,0.7682293951763174,0.7594759135158177,4,0.7592978053381333,0.10054856712766723
multiclass,10.0,motion_pulse,knn,group_cv,722,144,0.6731301939058172,0.6740375702394941,0.6589998140137364,0.6740375702394941,0.6603788688230007,0.6031034408316033,4,0.6035477932642634,0.11550297702732994
multiclass,10.0,motion_pulse,logistic_regression,group_cv,722,144,0.7797783933518005,0.7626135932797825,0.7695174050580764,0.7626135932797825,0.7569184214693587,0.7338757159399203,4,0.7239571660504197,0.13654256014333008
multiclass,10.0,motion_pulse,random_forest,group_cv,722,144,0.8088642659279779,0.7704412435169772,0.772708580720642,0.7704412435169772,0.7566997221020627,0.7705688333234479,4,0.7778114410232336,0.09723121069503926
multiclass,10.0,motion_pulse,svm_rbf,group_cv,722,144,0.7673130193905817,0.7572718614011604,0.7492746565612688,0.7572718614011604,0.7501256166632974,0.716797758607791,4,0.7088468677057085,0.15995811828864226
