host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780604662.452377,0.019033599994145334,222044,0.04126,-0.019531,1.056396,2.320611,2.709924,-0.351145,1.057382,3.585,7002,12275,5272,7002,0,75.269,5,normal
1780604662.4835453,0.05020179999701213,222076,0.044678,-0.031738,1.053467,-0.229008,2.946565,-0.900763,1.054891,3.089671,7003,12277,5273,7003,0,75.269,5,normal
1780604662.5149796,0.08163609998882748,222107,0.068848,-0.051514,1.045898,3.435115,3.549618,-0.389313,1.049427,4.954934,7004,12280,5275,7004,1,75.269,18,normal
1780604662.5453088,0.11196549999294803,222138,0.071533,0.006104,1.043945,1.343511,3.045802,-0.229008,1.046411,3.336821,7008,12285,5276,7008,0,75.269,5,normal
1780604662.5776665,0.14432300000044052,222169,0.052979,-0.061279,1.063477,0.015267,2.587786,-1.045802,1.066557,2.79116,7009,12288,5278,7009,1,75.269,14,normal
1780604662.608317,0.1749734999903012,222201,0.07373,-0.035645,1.05957,3.70229,3.625954,-0.244275,1.06273,5.187886,7013,12293,5279,7013,0,75.269,5,normal
1780604662.6396983,0.2063549000013154,222232,0.044189,-0.006104,1.037354,0.068702,2.206107,-0.732824,1.038312,2.325652,7014,12295,5280,7014,0,64.0,5,normal
1780604662.6697738,0.2364303999929689,222263,0.046143,-0.028076,1.07251,1.0,2.412214,-0.641221,1.073869,2.688855,7015,12297,5281,7015,0,64.0,5,normal
1780604662.7025182,0.26917479999247007,222293,0.049072,-0.030762,1.061768,3.709924,3.21374,-0.572519,1.063346,4.941602,7019,12303,5283,7019,0,64.0,5,normal
1780604662.7325299,0.299186499993084,222325,0.039062,0.013672,1.037354,0.145038,2.198473,-0.900763,1.038179,2.380272,7021,12307,5285,7021,0,64.0,5,normal
1780604662.7639983,0.330654899997171,222356,0.030029,-0.044434,1.054932,2.259542,2.21374,-0.259542,1.056294,3.173884,7022,12311,5288,7022,0,64.0,3,normal
1780604662.794479,0.36113549998844974,222387,0.022949,-0.023438,1.05835,2.587786,2.625954,-0.618321,1.058858,3.738261,7027,12317,5289,7027,0,64.0,5,normal
1780604662.8267288,0.39338539999153,222418,0.05249,-0.006592,1.054199,-0.091603,3.152672,-0.862595,1.055526,3.269832,7028,12319,5290,7028,0,64.0,5,normal
1780604662.8566742,0.42333079999662004,222449,0.032715,-0.072266,1.043213,2.396947,2.129771,-0.503817,1.046224,3.245783,7029,12322,5292,7029,1,64.0,18,normal
1780604662.8875015,0.4541579999931855,222480,0.0354,-0.021484,1.0625,2.366412,2.503817,-0.450382,1.063307,3.474456,7032,12327,5294,7032,0,64.0,5,normal
1780604662.9180899,0.48474639999039937,222510,0.050537,0.01001,1.047607,-0.076336,3.091603,-0.961832,1.048873,3.238666,7034,12331,5296,7034,0,71.942,5,normal
