session_id,label,frame_index,host_epoch_s,host_elapsed_s,request_elapsed_s,capture_latency_s,width,height,temp_min_c,temp_mean_c,temp_p95_c,temp_max_c,temp_center_c
vibration2,vibration,0,1780592311.8701305,0.18602539999119472,0.0013002999912714586,0.18472509999992326,160,120,36.19000244140625,37.35007095336914,37.70001220703125,38.420013427734375,37.82000732421875
vibration2,vibration,1,1780592312.8475676,1.163462399999844,1.000254499987932,0.163207900011912,160,120,36.1199951171875,37.34724426269531,37.720001220703125,38.3800048828125,37.420013427734375
vibration2,vibration,2,1780592313.8727686,2.188663399996585,2.0016967999981716,0.18696659999841359,160,120,36.170013427734375,37.28129959106445,37.660003662109375,38.260009765625,37.420013427734375
vibration2,vibration,3,1780592314.9037986,3.2196934999956284,3.0014048000011826,0.21828869999444578,160,120,36.19000244140625,37.278743743896484,37.660003662109375,38.279998779296875,37.5
vibration2,vibration,4,1780592315.943691,4.259585899999365,4.001220199992531,0.25836570000683423,160,120,36.160003662109375,37.25455856323242,37.6199951171875,38.220001220703125,37.44000244140625
vibration2,vibration,5,1780592316.8282588,5.144153599991114,5.000409899992519,0.14374369999859482,160,120,36.19000244140625,37.29963302612305,37.67999267578125,38.170013427734375,37.5
vibration2,vibration,6,1780592317.9170403,6.232935099993483,6.000914099990041,0.23202100000344217,160,120,36.25,37.32329177856445,37.67999267578125,38.360015869140625,37.52001953125
vibration2,vibration,7,1780592318.8543918,7.17028659999778,7.000703499987139,0.16958310001064092,160,120,36.290008544921875,37.3205680847168,37.67999267578125,38.300018310546875,37.6400146484375
vibration2,vibration,8,1780592319.943408,8.259302899998147,8.000935699994443,0.25836720000370406,160,120,36.290008544921875,37.33750534057617,37.70001220703125,38.399993896484375,37.660003662109375
vibration2,vibration,9,1780592320.8196054,9.135500099990168,9.000564799993299,0.1349352999968687,160,120,36.209991455078125,37.26504898071289,37.6199951171875,38.360015869140625,37.420013427734375
vibration2,vibration,10,1780592321.8924623,10.208356999995885,10.000336299999617,0.20802069999626838,160,120,36.170013427734375,37.267391204833984,37.6400146484375,38.260009765625,37.3900146484375
vibration2,vibration,11,1780592322.9731617,11.28905659999873,11.000455000001239,0.2886015999974916,160,120,36.0,37.19670104980469,37.58001708984375,38.420013427734375,37.30999755859375
vibration2,vibration,12,1780592323.900929,12.216823899987503,12.00006599999324,0.21675789999426343,160,120,35.959991455078125,37.088802337646484,37.480010986328125,38.240020751953125,37.33001708984375
vibration2,vibration,13,1780592325.0219262,13.337820899992948,13.000175499997567,0.337645399995381,160,120,36.100006103515625,37.22331619262695,37.600006103515625,38.149993896484375,37.290008544921875
vibration2,vibration,14,1780592326.049591,14.365485999995144,14.000197000001208,0.36528899999393616,160,120,36.160003662109375,37.28823471069336,37.660003662109375,38.300018310546875,37.30999755859375
vibration2,vibration,15,1780592326.9081986,15.224093400000129,15.000377799995476,0.22371560000465252,160,120,36.170013427734375,37.3330078125,37.720001220703125,38.360015869140625,37.67999267578125
