host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780596460.3909926,0.018665499999769963,189,0.044434,-0.019775,1.051758,1.748092,2.763359,-0.694656,1.052882,3.342832,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.17653729999437928,shared_host_elapsed_s_interpolation
1780596460.4224582,0.050130999996326864,220,0.040283,-0.022705,1.052246,1.381679,2.778626,-1.038168,1.053262,3.272246,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.14507179999782238,shared_host_elapsed_s_interpolation
1780596460.4532323,0.08090529999753926,251,0.043213,-0.02417,1.051758,1.541985,3.083969,-0.40458,1.052923,3.471638,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.11429749999660999,shared_host_elapsed_s_interpolation
1780596460.4831355,0.11080840000067838,282,0.042969,-0.022461,1.049072,1.473282,2.770992,-0.549618,1.050192,3.18607,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.08439439999347087,shared_host_elapsed_s_interpolation
1780596460.514622,0.14229479999630712,313,0.046875,-0.023438,1.05249,1.793893,3.022901,-0.870229,1.053794,3.621226,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.052907999997842126,shared_host_elapsed_s_interpolation
1780596460.5458422,0.17351520000374876,344,0.044434,-0.022461,1.052002,1.694656,2.938931,-0.900763,1.053179,3.510064,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.0,0.1939328000007663,39.110015869140625,40.22554016113281,40.6199951171875,41.459991455078125,40.240020751953125,0.021687599990400486,shared_host_elapsed_s_interpolation
1780596460.5769339,0.20460680000542197,375,0.045166,-0.024658,1.05835,1.59542,2.824427,-0.793893,1.0596,3.339614,0,0,0,0,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.008299084763074734,0.1950415137399997,39.11067968448376,40.22545259373301,40.619829226668706,41.45758490284977,40.239688717647574,0.009404000011272728,shared_host_elapsed_s_interpolation
1780596460.6159754,0.24364830000558868,406,0.043457,-0.027588,1.054688,1.48855,2.801527,-0.854962,1.055943,3.285619,1,1,0,1,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.04275343582544938,0.1996444324340213,39.11343556992488,40.22508905027964,40.61914051817426,41.44759389809529,40.23831024919534,0.048445500011439435,shared_host_elapsed_s_interpolation
1780596460.6388996,0.2665724999969825,437,0.044678,-0.026367,1.05249,1.534351,3.068702,-0.847328,1.053768,3.533996,1,1,0,1,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.06298417578995373,0.20234715207044474,39.11505375746904,40.2248755865851,40.618736125636524,41.441727428028685,40.23750084672667,0.07136970000283327,shared_host_elapsed_s_interpolation
1780596460.6697347,0.29740769999625627,468,0.043701,-0.025879,1.060791,1.709924,2.694656,-0.755725,1.062006,3.279654,1,1,0,1,0,0.0,-1,vibration,vibration4,vibration,160.0,120.0,0.09019641932181023,0.2059825635815277,39.11723037155281,40.224588457886334,40.618192179728524,41.43383647532972,40.236412124458894,0.10220490000210702,shared_host_elapsed_s_interpolation
