host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780594790.6033869,0.014023199997609481,187,0.048584,-0.084229,1.044189,2.282443,3.343511,-0.305344,1.048707,4.059784,18,31,13,18,1,0.0,13,normal
1780594790.6339307,0.04456699998991098,218,0.039307,0.015625,1.042236,1.778626,2.419847,-0.755725,1.043094,3.096819,21,36,15,21,0,0.0,1,normal
1780594790.6655757,0.07621220000146423,249,0.029053,-0.039062,1.059326,1.053435,2.740458,-1.251908,1.060444,3.191725,23,40,17,23,0,0.0,0,normal
1780594790.6961033,0.10673980000137817,280,0.053955,-0.018555,1.062744,3.29771,4.152672,0.053435,1.064275,5.303058,27,46,19,27,0,96.429,6,normal
1780594790.7273362,0.13797250000061467,311,0.046631,-0.008301,1.047119,0.40458,3.389313,-1.160305,1.04819,3.605196,31,52,21,31,0,96.429,0,normal
1780594790.7579033,0.16853979999723379,342,0.055908,-0.04126,1.061768,2.458015,2.946565,-0.709924,1.064039,3.902317,33,57,24,33,1,96.429,14,normal
1780594790.7885416,0.19917799999529961,373,0.0354,-0.023438,1.061035,2.175573,2.610687,0.0,1.061884,3.398353,38,64,26,38,0,96.429,1,normal
1780594790.8281915,0.2388280000013765,404,0.05249,-0.001953,1.060059,0.374046,3.740458,-0.923664,1.061359,3.870929,40,68,28,40,0,96.429,0,normal
1780594790.8515618,0.2621980999974767,435,0.051025,-0.084717,1.044678,2.870229,3.145038,-0.267176,1.049348,4.266247,42,73,31,42,1,96.429,13,normal
1780594790.8818107,0.29244699999981094,466,0.041016,0.005859,1.048584,1.709924,2.557252,-0.732824,1.049402,3.162342,47,80,33,47,0,96.429,1,normal
1780594790.9130104,0.32364679999591317,496,0.035889,-0.031738,1.053223,0.80916,2.709924,-1.099237,1.054312,3.034262,49,84,35,49,0,96.429,0,normal
1780594790.9428613,0.35349769999447744,527,0.046631,-0.030518,1.054932,3.442748,3.664122,0.412214,1.056403,5.044624,52,89,37,52,1,96.429,13,normal
1780594790.9735277,0.3841641000035452,558,0.042236,0.000244,1.042969,0.549618,3.496183,-0.778626,1.043824,3.62376,57,96,39,57,0,107.914,0,normal
1780594791.0050364,0.41567279999435414,588,0.028564,-0.036865,1.056152,1.007634,2.725191,-1.221374,1.057182,3.151784,59,100,41,59,0,107.914,0,normal
1780594791.03685,0.44748629999230616,619,0.043213,-0.03833,1.06958,2.717557,3.167939,0.206107,1.071139,4.178928,64,106,42,64,0,107.914,5,normal
1780594791.0672855,0.47792189999017864,651,0.040283,-0.002197,1.053223,0.19084,3.763359,-1.358779,1.053995,4.005692,68,112,44,68,0,107.914,0,normal
1780594791.0991783,0.5098147999960929,682,0.034668,-0.068115,1.03833,2.007634,2.854962,-0.51145,1.041139,3.527461,70,117,47,70,1,107.914,13,normal
1780594791.129174,0.5398103999905288,713,0.039062,0.015869,1.050537,2.21374,2.229008,-0.625954,1.051383,3.20327,75,124,49,75,0,107.914,1,normal
1780594791.1616898,0.5723261999955866,745,0.03418,-0.043945,1.059814,0.900763,2.633588,-1.21374,1.061276,3.036499,77,128,51,77,0,107.914,0,normal
1780594791.1924353,0.6030716999957804,776,0.048828,-0.016113,1.060059,3.335878,3.900763,0.221374,1.061305,5.137416,81,134,53,81,0,107.914,6,normal
1780594791.222857,0.6334934999904362,807,0.046387,-0.006592,1.047363,0.358779,3.19084,-0.763359,1.048411,3.300439,85,140,55,85,0,107.914,0,normal
1780594791.2552054,0.665841800000635,838,0.050781,-0.030029,1.051514,2.267176,2.80916,-1.091603,1.053167,3.771348,87,145,58,87,1,107.143,13,normal
1780594791.2866309,0.6972671999974409,870,0.038086,0.009277,1.058594,1.832061,2.282443,-0.48855,1.059319,2.967267,92,152,60,92,0,107.143,1,normal
1780594791.3174744,0.7281108000024687,901,0.037109,-0.031494,1.047119,0.564886,3.625954,-1.29771,1.04825,3.892389,94,156,62,94,0,107.143,0,normal
1780594791.3491833,0.7598197999905096,932,0.056641,-0.028809,1.05542,2.885496,3.618321,0.198473,1.057331,4.632248,96,161,65,96,1,107.143,13,normal
1780594791.3803282,0.7909645999898203,964,0.05127,0.000977,1.047119,-0.022901,3.885496,-0.938931,1.048374,3.997399,101,168,67,101,0,107.143,1,normal
1780594791.4113693,0.8220058000006247,995,0.045898,-0.042236,1.060059,2.152672,2.59542,-1.099237,1.061892,3.546621,103,173,70,103,1,107.143,14,normal
1780594791.4428482,0.8534846999973524,1026,0.037109,-0.036377,1.05957,2.374046,2.51145,-0.328244,1.060844,3.471487,107,178,71,107,0,107.143,5,normal
