host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780606040.2067237,0.0319755999953486,276,0.060059,-0.020996,1.047852,-1.0,2.389313,-1.824428,1.049781,3.168178,16,28,12,16,0,57.971,5,stall_risk
1780606040.2368932,0.06214499998895917,306,0.040771,-0.062744,1.055908,4.038168,3.717557,-0.21374,1.058556,5.49297,19,32,13,19,0,57.971,5,stall_risk
1780606040.2682421,0.09349389999988489,337,0.052246,0.03418,1.039551,0.022901,2.900763,-0.335878,1.041424,2.920234,20,34,14,20,0,57.971,5,stall_risk
1780606040.2993448,0.12459649999800604,368,0.04834,-0.08374,1.04126,0.664122,2.160305,0.068702,1.045739,2.261128,21,37,16,21,1,57.971,17,stall_risk
1780606040.331393,0.15664479999395553,400,0.050537,0.010986,1.064453,2.465649,1.580153,0.473282,1.065709,2.96653,24,42,18,24,0,57.971,0,stall_risk
1780606040.3624406,0.1876923999952851,431,0.038086,-0.018066,1.055908,0.229008,2.167939,-0.832061,1.056749,2.333394,25,44,19,25,0,57.971,4,stall_risk
1780606040.3923025,0.21755439999105874,462,0.058838,-0.055908,1.046631,4.473282,3.59542,-0.396947,1.049773,5.752814,28,48,20,28,0,57.971,5,stall_risk
1780606040.422545,0.2477966999867931,492,0.0896,0.016602,1.053467,-0.694656,2.282443,-0.312977,1.057401,2.406252,29,50,21,29,0,57.971,5,stall_risk
1780606040.453225,0.278476799998316,523,0.04126,-0.063721,1.053467,1.580153,2.954198,0.343511,1.056198,3.367814,30,53,23,30,1,57.971,17,stall_risk
1780606040.48444,0.30969189999450464,554,0.043701,-0.02124,1.061523,1.91603,2.053435,-0.022901,1.062635,2.80861,33,58,25,33,0,61.151,0,stall_risk
1780606040.5164492,0.3417009999975562,585,0.021484,-0.02124,1.050781,-0.061069,2.29771,-0.145038,1.051215,2.303093,34,61,27,34,1,61.151,17,stall_risk
1780606040.5476525,0.3729041999904439,616,0.058105,-0.057373,1.050781,3.755725,3.290076,-0.877863,1.053949,5.069587,41,69,28,41,0,61.151,0,stall_risk
1780606040.5792475,0.40449919999809936,648,0.055908,-0.010986,1.059814,-0.847328,1.961832,-1.671756,1.061345,2.713212,42,71,29,42,0,61.151,4,stall_risk
1780606040.6103008,0.43555269998614676,679,0.038574,-0.059814,1.052978,3.572519,3.129771,-0.427481,1.055381,4.768762,45,75,30,45,0,61.151,4,stall_risk
1780606040.6425056,0.4677573999942979,711,0.079834,0.019287,1.054932,-0.083969,2.717557,-0.374046,1.058124,2.744463,46,77,31,46,0,61.151,4,stall_risk
1780606040.6719995,0.49725129999569617,742,0.03125,-0.086914,1.051514,1.824428,2.648855,0.343511,1.055562,3.234651,47,80,33,47,1,61.151,17,stall_risk
1780606040.7030168,0.5282684999983758,772,0.068848,-0.012451,1.052978,1.824428,2.870229,0.229008,1.0553,3.408694,49,83,34,49,0,61.151,5,stall_risk
1780606040.734694,0.5599457999924198,804,0.037109,-0.039307,1.06958,0.442748,1.977099,-0.687023,1.070945,2.13938,50,85,35,50,0,68.0,5,stall_risk
1780606040.764762,0.5900136999989627,835,0.004395,-0.005371,1.059082,4.633588,3.198473,-0.664122,1.059105,5.669341,53,89,36,53,0,68.0,5,stall_risk
1780606040.796369,0.621620999998413,865,0.01709,0.020508,1.028564,-1.030534,2.603053,-0.801527,1.028911,2.912101,55,93,38,55,0,68.0,0,stall_risk
1780606040.8272223,0.6524740999884671,896,0.045898,-0.040283,1.058594,3.725191,3.755725,-0.083969,1.060354,5.290517,56,96,40,56,1,68.0,17,stall_risk
1780606040.856828,0.6820797999971546,927,0.016357,-0.004639,1.039795,0.274809,2.89313,-0.083969,1.039934,2.907365,58,99,41,58,0,68.0,5,stall_risk
1780606040.8887217,0.7139734999946086,958,0.036865,-0.041504,1.055176,1.221374,2.839695,-0.312977,1.056635,3.10702,59,101,42,59,0,68.0,5,stall_risk
1780606040.9185638,0.7438156999996863,989,0.067627,-0.001953,1.056396,4.145038,2.908397,0.10687,1.058561,5.064734,62,105,43,62,0,68.0,5,stall_risk
1780606040.9497254,0.7749770999944303,1019,0.067383,0.010742,1.038818,-0.541985,2.343511,-1.21374,1.041057,2.694246,63,107,44,63,0,68.0,4,stall_risk
1780606040.9799812,0.8052329999918584,1050,0.062988,-0.079102,1.051025,3.679389,2.78626,0.496183,1.055878,4.641912,64,110,46,64,1,68.0,18,stall_risk
1780606041.011773,0.8370249999861699,1081,0.044434,0.012695,1.05127,1.152672,2.083969,-0.251908,1.052285,2.394794,66,113,47,66,0,57.762,5,stall_risk
1780606041.0430834,0.8683352999942144,1112,0.06543,-0.03833,1.075439,0.687023,2.305344,0.053435,1.07811,2.406131,67,115,48,67,0,57.762,5,stall_risk
1780606041.0746253,0.8998769999889191,1143,0.015137,-0.017578,1.040527,4.396946,2.21374,-0.862595,1.040786,4.997785,70,119,49,70,0,57.762,5,stall_risk
1780606041.106659,0.9319106999901123,1175,0.031738,-0.026611,1.038818,-0.969466,1.580153,-1.625954,1.039644,2.465862,71,121,50,71,0,57.762,4,stall_risk
1780606041.1372483,0.9625001999957021,1206,0.028809,-0.020996,1.054688,3.48855,3.89313,0.480916,1.05529,5.249544,73,124,51,73,1,57.762,17,stall_risk
1780606041.1690674,0.9943191999918781,1238,0.042236,0.017822,1.047852,0.137405,1.633588,-1.274809,1.048854,2.076687,77,129,52,77,0,57.762,5,stall_risk
1780606041.200255,1.0255066999961855,1269,0.05835,-0.042969,1.066406,2.068702,2.442748,-0.587786,1.068865,3.254541,79,133,54,79,0,57.762,0,stall_risk
1780606041.2298682,1.0551199999899836,1300,0.000488,-0.00708,1.032715,2.984733,2.480916,-0.083969,1.032739,3.88209,82,137,55,82,0,57.762,4,stall_risk
1780606041.2605991,1.0858509999961825,1330,0.056885,0.009521,1.055664,-0.664122,2.412214,-0.946565,1.057238,2.675036,83,139,56,83,0,57.762,5,stall_risk
1780606041.292367,1.1176187999953981,1361,0.0354,-0.084473,1.050293,3.045802,2.541985,-0.564886,1.054279,4.007204,84,142,58,84,1,64.286,18,stall_risk
1780606041.322857,1.148108699999284,1393,0.044189,0.003662,1.073242,1.244275,2.335878,-0.832061,1.074158,2.774324,94,153,59,94,0,64.286,1,stall_risk
1780606041.3546896,1.1799412999971537,1424,0.010254,-0.047119,1.04541,-0.21374,2.770992,-0.175573,1.046522,2.784764,95,155,60,95,0,64.286,4,stall_risk
1780606041.3852677,1.2105195999902207,1455,0.043457,-0.013916,1.044922,2.267176,3.129771,0.351145,1.045918,3.880574,96,158,62,96,1,64.286,18,stall_risk
1780606041.4164143,1.2416659999871626,1486,0.051514,-0.013916,1.049072,1.816794,2.366412,-1.656489,1.050428,3.412418,100,163,63,100,0,64.286,5,stall_risk
1780606041.4474266,1.272678299996187,1517,0.066162,-0.03125,1.056641,1.305344,3.061069,0.160305,1.059171,3.33163,101,165,64,101,0,64.286,5,stall_risk
1780606041.4797552,1.3050070999888703,1548,0.029785,-0.017578,1.049316,1.10687,1.900763,-0.267176,1.049886,2.215727,102,167,65,102,0,64.286,3,stall_risk
1780606041.5113118,1.3365634999936447,1580,0.023438,-0.007324,1.060791,1.671756,1.526718,-1.175572,1.061075,2.551,105,171,66,105,0,64.286,6,stall_risk
1780606041.5422425,1.3674943999940297,1611,0.022461,-0.039307,1.048096,1.816794,2.061069,-1.648855,1.049073,3.204289,106,173,67,106,0,88.0,6,stall_risk
1780606041.5734859,1.3987376000004588,1642,0.027344,0.019775,1.047119,1.641221,3.267176,-1.290076,1.047663,3.877156,107,175,68,107,0,88.0,6,stall_risk
1780606041.602916,1.428167799997027,1673,0.044678,-0.033691,1.048584,2.122137,1.908397,-0.534351,1.050076,2.903614,108,177,69,108,0,88.0,6,stall_risk
1780606041.6358347,1.4610864999995101,1704,0.058838,-0.042236,1.071777,0.89313,2.938931,-0.572519,1.074222,3.124544,109,179,70,109,0,88.0,6,stall_risk
1780606041.6654482,1.4906998999940697,1735,0.047119,0.045654,1.05957,0.938931,3.709924,-1.137405,1.0616,3.992345,110,181,71,110,0,88.0,5,stall_risk
1780606041.696888,1.522139699998661,1766,0.049561,0.022705,1.061035,0.068702,3.152672,-0.70229,1.062435,3.230677,111,183,72,111,0,88.0,7,stall_risk
1780606041.7267578,1.55200949999562,1797,0.061768,-0.170654,1.047119,1.648855,3.244275,-1.412214,1.062731,3.903638,114,187,73,114,0,88.0,8,stall_risk
1780606041.7583137,1.5835654999973485,1828,0.048584,0.163086,1.058838,2.015267,2.977099,-0.587786,1.072425,3.642789,115,189,74,115,0,88.0,9,stall_risk
1780606041.7893176,1.6145694999868283,1859,0.04834,-0.123535,1.057861,-0.51145,3.473282,-0.328244,1.066146,3.526048,115,189,74,115,0,88.0,9,stall_risk
1780606041.820775,1.646026799993706,1890,0.022461,-0.0354,1.05249,2.442748,3.236641,0.572519,1.053325,4.095197,116,191,75,116,0,35.842,4,stall_risk
1780606041.8530183,1.6782699999894248,1921,0.041748,0.078613,1.046387,2.763359,2.969466,0.633588,1.050166,4.105522,116,192,76,116,1,35.842,41,stall_risk
1780606041.8836176,1.7088694999984,1952,0.041992,0.020752,1.057373,1.603053,3.198473,-1.251908,1.05841,3.79042,117,193,76,117,0,35.842,18,stall_risk
1780606041.9156747,1.7409265999885974,1984,0.051758,0.067139,1.062744,1.648855,3.167939,-0.778626,1.06612,3.655245,117,194,77,117,1,35.842,42,stall_risk
1780606041.9456923,1.7709440999897197,2015,0.047607,-0.043701,1.051025,0.51145,3.51145,0.007634,1.05301,3.54851,118,195,77,118,0,35.842,20,stall_risk
1780606041.9778066,1.8030583999934606,2046,0.032471,-0.104004,1.051514,1.549618,2.793893,-0.358779,1.057143,3.214946,118,196,78,118,1,35.842,53,stall_risk
1780606042.0091352,1.8343870999960927,2078,0.04126,0.087891,1.067139,2.129771,3.099237,-0.732824,1.071547,3.831217,119,197,78,119,0,35.842,19,stall_risk
1780606042.040478,1.8657298999896739,2109,0.048584,-0.076904,1.041504,1.557252,3.045802,-0.526718,1.045469,3.461123,119,197,78,119,0,35.842,19,stall_risk
1780606042.0728393,1.8980910999962362,2141,0.040771,0.087158,1.05542,1.740458,3.137405,-0.59542,1.059797,3.636898,119,198,79,119,1,11.952,65,stall_risk
1780606042.1028764,1.9281281999865314,2172,0.044678,0.019287,1.050781,1.290076,3.068702,-1.038168,1.051907,3.486979,120,199,79,120,0,11.952,21,stall_risk
1780606042.134942,1.9601937999977963,2203,0.033936,-0.024902,1.042969,-0.061069,3.328244,0.206107,1.043818,3.335179,120,199,79,120,0,11.952,21,stall_risk
1780606042.1651728,1.990424699994037,2234,0.029541,-0.129883,1.04126,2.610687,2.931298,-1.236641,1.049745,4.115516,121,201,80,121,0,11.952,19,stall_risk
1780606042.1951206,2.0203723999875365,2265,0.043213,0.108887,1.074463,2.549618,3.282443,-1.091603,1.08083,4.297276,121,201,80,121,0,11.952,19,stall_risk
1780606042.2269235,2.052175199991325,2296,0.038818,0.080811,1.072754,1.709924,3.320611,-0.717557,1.076494,3.803312,121,202,81,121,1,11.952,58,stall_risk
1780606042.2577817,2.0830334999918705,2327,0.023926,-0.131836,1.051758,1.351145,2.610687,-0.732824,1.060258,3.029573,122,203,81,122,0,11.952,16,stall_risk
1780606042.2900338,2.115285699997912,2358,0.047119,-0.026123,1.051025,0.89313,3.229008,-0.374046,1.052405,3.371065,122,203,81,122,0,11.952,16,stall_risk
1780606042.3199828,2.145234600000549,2390,0.034424,-0.096436,1.04126,0.351145,3.221374,-0.381679,1.046282,3.262856,123,205,82,123,0,11.952,8,stall_risk
1780606042.3523662,2.1776179999869782,2421,0.02832,-0.108887,1.04541,0.045802,2.862595,-0.961832,1.051447,3.02021,123,205,82,123,0,14.286,8,stall_risk
1780606042.383717,2.208968899998581,2453,0.039062,-0.042236,1.047119,1.59542,3.694656,0.007634,1.048698,4.024414,124,207,83,124,0,14.286,8,stall_risk
1780606042.4147549,2.2400065999972867,2484,0.033203,0.035889,1.062256,2.412214,3.022901,0.10687,1.06338,3.868866,124,207,83,124,0,14.286,8,stall_risk
1780606042.4461613,2.2714129999949364,2516,0.04248,0.001465,1.047607,1.664122,2.748092,0.198473,1.048469,3.218804,125,209,84,125,0,14.286,4,stall_risk
1780606042.4780772,2.303328899986809,2547,0.033936,-0.12793,1.049072,-0.160305,2.541985,-1.198473,1.057388,2.814911,125,210,85,125,1,14.286,43,stall_risk
1780606042.509746,2.334997999991174,2578,0.04834,-0.111572,1.074463,0.480916,3.526718,-1.267176,1.081321,3.778194,126,211,85,126,0,14.286,16,stall_risk
1780606042.5409894,2.3662412999983644,2610,0.054199,-0.046143,1.060791,2.557252,3.083969,-1.427481,1.063176,4.253011,127,213,86,127,0,14.286,12,stall_risk
1780606042.572926,2.3981777999870246,2641,0.041016,-0.024902,1.068359,0.152672,3.389313,-0.923664,1.069436,3.516235,127,213,86,127,0,14.286,12,stall_risk
1780606042.6032245,2.4284763999894494,2673,0.029785,0.075928,1.0625,1.862595,2.877863,-1.610687,1.065626,3.787568,128,215,87,128,0,19.841,4,stall_risk
1780606042.6355696,2.4608213999890722,2704,0.049805,0.086914,1.052978,2.977099,2.900763,-1.022901,1.057733,4.280639,129,217,88,129,0,19.841,11,stall_risk
1780606042.666458,2.4917098000005353,2736,0.025391,-0.176758,1.047852,-0.099237,3.961832,-0.877863,1.062959,4.059138,129,217,88,129,0,19.841,11,stall_risk
1780606042.6975074,2.5227592999872286,2767,0.019775,0.066162,1.052246,3.618321,2.923664,-1.114504,1.05451,4.783532,130,219,89,130,0,19.841,3,stall_risk
1780606042.7290635,2.554315299988957,2798,0.033936,-0.162598,1.051758,0.977099,3.541985,0.412214,1.064793,3.697337,131,221,90,131,0,19.841,10,stall_risk
1780606042.758827,2.5840787999914028,2829,0.037842,0.118408,1.056641,0.40458,2.70229,-1.641221,1.063928,3.187423,131,222,91,131,1,19.841,33,stall_risk
1780606042.7904596,2.6157114999950863,2859,0.039551,-0.10498,1.05249,1.778626,3.320611,1.053435,1.058452,3.911482,132,223,91,132,0,19.841,14,stall_risk
1780606042.820875,2.6461267999984557,2890,0.033203,-0.062988,1.057129,0.335878,2.778626,-1.267176,1.059524,3.072346,133,225,92,133,0,19.841,7,stall_risk
1780606042.8517246,2.6769764999917243,2921,0.053711,0.12793,1.065674,3.564885,2.679389,-0.946565,1.074668,4.558894,134,227,93,134,0,19.841,10,stall_risk
1780606042.8831174,2.7083692999876803,2952,0.035156,-0.195312,1.051025,-0.053435,3.839695,-0.351145,1.069597,3.856088,134,227,93,134,0,21.505,10,stall_risk
1780606042.9143884,2.7396402999875136,2983,0.056152,0.067383,1.052734,3.236641,3.709924,-1.08397,1.056382,5.041266,135,229,94,135,0,21.505,2,stall_risk
1780606042.9442613,2.769513099992764,3014,0.062012,0.00708,1.061279,0.068702,3.137405,-0.656489,1.063113,3.206089,136,231,95,136,0,21.505,10,stall_risk
1780606042.9764416,2.801693499990506,3045,0.010986,0.028564,1.046631,2.496183,2.122137,-0.221374,1.047078,3.283809,136,232,96,136,1,21.505,34,stall_risk
1780606043.0074906,2.832742499987944,3076,0.062256,0.094482,1.072998,1.320611,3.557252,-0.160305,1.078947,3.797862,137,233,96,137,0,21.505,13,stall_risk
1780606043.038758,2.864009899989469,3107,0.043213,-0.124512,1.060059,-0.038168,3.343511,-0.725191,1.06822,3.421466,138,235,97,138,0,21.505,11,stall_risk
1780606043.068588,2.8938397999882,3138,-0.000977,-0.018555,1.03833,2.0,2.396947,-2.045802,1.038496,3.73238,138,236,98,138,1,21.505,34,stall_risk
1780606043.099814,2.925065799994627,3168,0.02002,-0.098877,1.047119,0.70229,3.312977,1.015267,1.051968,3.535505,139,237,98,139,0,21.505,15,stall_risk
1780606043.1314573,2.9567090999917127,3199,0.042725,0.068359,1.052978,2.969466,3.045802,-0.648855,1.05606,4.302982,140,239,99,140,0,21.505,9,stall_risk
1780606043.1599662,2.9852179999870714,3230,0.047363,0.102539,1.055908,2.076336,1.938931,-2.396947,1.061932,3.716985,140,240,100,140,1,21.583,34,stall_risk
1780606043.1921134,3.0173651999939466,3261,0.01709,-0.099365,1.049805,-1.053435,2.778626,-0.694656,1.054635,3.051727,141,241,100,141,0,21.583,18,stall_risk
1780606043.2224133,3.0476651999924798,3292,0.026123,-0.148193,1.060303,0.435114,3.610687,-1.099237,1.070927,3.799303,142,243,101,142,0,21.583,8,stall_risk
1780606043.2540088,3.0792606999893906,3323,0.036865,-0.136963,1.061035,0.770992,2.396947,-1.526718,1.070473,2.944596,142,244,102,142,1,21.583,35,stall_risk
