host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780594589.2725077,0.02550340000016149,188,0.031738,-0.035645,1.056152,0.70229,2.977099,-1.198473,1.05723,3.28522,18,30,12,18,0,0.0,0,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.15835559999686666,shared_host_elapsed_s_interpolation
1780594589.3039284,0.056924200005596504,218,0.046875,-0.067383,1.054932,2.290076,2.664122,-0.312977,1.05812,3.527032,20,35,15,20,1,0.0,14,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.12693479999143165,shared_host_elapsed_s_interpolation
1780594589.3337984,0.086794100003317,249,0.037354,-0.002441,1.045898,1.229008,2.351145,-0.816794,1.046568,2.775877,25,42,17,25,0,0.0,0,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.09706489999371115,shared_host_elapsed_s_interpolation
1780594589.3654628,0.11845850000099745,279,0.007324,-0.038574,1.018311,1.854962,2.152672,-0.847328,1.019067,2.965273,27,46,19,27,0,96.774,1,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.0654004999960307,shared_host_elapsed_s_interpolation
1780594589.3955333,0.14852909999899566,310,0.023926,-0.01416,1.078369,3.129771,2.526718,-0.366412,1.078728,4.039062,30,51,21,30,1,96.774,14,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.03532989999803249,shared_host_elapsed_s_interpolation
1780594589.4262953,0.17929099999309983,341,0.023438,-0.01001,1.057129,-0.351145,3.091603,-0.824427,1.057436,3.21885,34,56,22,34,0,96.774,6,vibration,vibration3,vibration,160.0,120.0,0.0,0.18206029999419115,37.600006103515625,38.758079528808594,39.209991455078125,39.760009765625,38.899993896484375,0.004568000003928319,shared_host_elapsed_s_interpolation
1780594589.4570699,0.21006569999735802,372,0.03833,-0.050537,1.057373,1.480916,2.992366,-0.839695,1.059274,3.44274,36,60,24,36,0,96.774,1,vibration,vibration3,vibration,160.0,120.0,0.02514865098590606,0.1831493774144221,37.599503406787235,38.75969285912945,39.21175204484136,39.76202132001447,38.90049736068868,0.026206700000329874,shared_host_elapsed_s_interpolation
1780594589.4892464,0.24224219999450725,403,0.044189,-0.024414,1.05127,2.48855,2.526718,-0.870229,1.052481,3.651641,41,66,25,41,0,96.774,5,vibration,vibration3,vibration,160.0,120.0,0.05602608188587162,0.18448654308612114,37.598886197398826,38.76167370078687,39.213913691157416,39.76449109987252,38.9011155123815,0.058383199997479096,shared_host_elapsed_s_interpolation
1780594589.5201073,0.2731031000002986,434,0.057373,-0.00293,1.076904,0.564886,3.374046,-0.885496,1.078435,3.533749,43,70,27,43,0,96.774,0,vibration,vibration3,vibration,160.0,120.0,0.08564102780988431,0.18576903608844075,37.59829422383986,38.763573551806175,39.21598695427844,39.76685989788482,38.901708389716894,0.08924410000327043,shared_host_elapsed_s_interpolation
1780594589.5516984,0.304694099992048,465,0.067627,-0.064697,0.876709,3.312977,4.48855,-0.129771,0.88169,5.580299,45,75,30,45,1,96.774,14,vibration,vibration3,vibration,160.0,120.0,0.11595659722832566,0.18708187001156334,37.59768824550829,38.76551834905849,39.21810926617559,39.76928473636888,38.90231529320623,0.12083509999501985,shared_host_elapsed_s_interpolation
1780594589.5825,0.33549569999740925,496,0.021729,-0.013672,1.047852,1.061069,1.343511,-0.534351,1.048166,1.793438,50,82,32,50,0,96.774,0,vibration,vibration3,vibration,160.0,120.0,0.14551463728421068,0.18836189867111996,37.597097409441496,38.767414549465975,39.220178545469054,39.77164898267584,38.90290703131282,0.1516367000003811,shared_host_elapsed_s_interpolation
1780594589.613737,0.36673290000180714,527,0.0354,-0.035645,1.046875,1.671756,2.572519,-1.015267,1.04808,3.231623,52,86,34,52,0,96.774,0,vibration,vibration3,vibration,160.0,120.0,0.17549069076204868,0.18966002965272388,37.596498217698695,38.76933756617182,39.222277088763676,39.77404666444358,38.903507137852166,0.182873900004779,shared_host_elapsed_s_interpolation
