host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label,thermal_session_id,thermal_label,thermal_width,thermal_height,thermal_frame_index,thermal_capture_latency_s,thermal_temp_min_c,thermal_temp_mean_c,thermal_temp_p95_c,thermal_temp_max_c,thermal_temp_center_c,thermal_nearest_frame_dt_s,alignment_mode
1780596142.777332,0.027682400002959184,186,0.049072,-0.006104,1.053467,1.40458,2.916031,-0.900763,1.054627,3.359681,19,31,12,19,0,0.0,0,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.232528699998511,shared_host_elapsed_s_interpolation
1780596142.8081388,0.058489200004260056,217,0.042969,-0.039307,1.064209,1.40458,2.51145,-0.847328,1.065801,2.999699,21,35,14,21,0,0.0,0,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.20172189999721013,shared_host_elapsed_s_interpolation
1780596142.838926,0.08927630000107456,248,0.062012,-0.011475,1.052246,2.580153,3.152672,-0.603053,1.054134,4.118276,24,40,16,24,1,0.0,14,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.17093480000039563,shared_host_elapsed_s_interpolation
1780596142.8704274,0.12077759999374393,279,0.051758,-0.009033,1.04126,0.641221,3.251908,-0.603053,1.042584,3.368938,29,47,18,29,0,103.943,0,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.13943350000772625,shared_host_elapsed_s_interpolation
1780596142.9009488,0.15129890000389423,310,0.046143,-0.038818,1.052734,1.664122,2.251908,-1.167939,1.05446,3.033888,31,51,20,31,0,103.943,0,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.10891219999757595,shared_host_elapsed_s_interpolation
1780596142.9324212,0.18277149999630637,341,0.056152,-0.020508,1.05249,2.450382,3.29771,-0.618321,1.054187,4.154706,35,57,22,35,0,103.943,6,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.07743960000516381,shared_host_elapsed_s_interpolation
1780596142.9635692,0.21391950000543147,372,0.06665,-0.020752,1.045166,0.900763,3.083969,-0.610687,1.047494,3.270349,39,63,24,39,0,103.943,1,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.04629159999603871,shared_host_elapsed_s_interpolation
1780596142.9950597,0.24540990000241436,403,0.048096,-0.033691,1.057617,2.10687,2.664122,-0.824427,1.059246,3.495158,41,67,26,41,0,103.943,1,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0,0.2587843000073917,36.779998779296875,37.6505012512207,38.050018310546875,38.77001953125,38.029998779296875,0.014801199999055825,shared_host_elapsed_s_interpolation
1780596143.024783,0.27513310000358615,434,0.047607,-0.0271,1.053467,2.312977,3.114504,-0.549618,1.05489,3.918173,45,73,28,45,0,103.943,5,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.0157549433771029,0.25797039490582396,36.77810826302006,37.649625589275345,38.04907305240847,38.76970412466872,38.02968385351831,0.014922000002115965,shared_host_elapsed_s_interpolation
1780596143.0584471,0.3087973000074271,465,0.051758,-0.010742,1.059082,0.687023,3.648855,-0.984733,1.0604,3.841333,49,79,30,49,0,103.943,1,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.05129827301259233,0.25613421583335133,36.773843237015214,37.64765008606799,38.046940539406044,38.768992563870356,38.028973377416285,0.048586200005956925,shared_host_elapsed_s_interpolation
1780596143.087542,0.3378923999989638,496,0.045166,-0.028076,1.05249,2.221374,3.007634,-0.801527,1.053833,3.823978,51,84,33,51,1,103.943,14,stall_risk,stall_risk2,stall_risk,160.0,120.0,0.08201745628915091,0.25454725360909336,36.770157085018035,37.64594270958659,38.04509746340746,38.76837758022077,38.02835933124178,0.07768129999749362,shared_host_elapsed_s_interpolation
