host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780596142.777332,0.027682400002959184,186,0.049072,-0.006104,1.053467,1.40458,2.916031,-0.900763,1.054627,3.359681,19,31,12,19,0,0.0,0,stall_risk
1780596142.8081388,0.058489200004260056,217,0.042969,-0.039307,1.064209,1.40458,2.51145,-0.847328,1.065801,2.999699,21,35,14,21,0,0.0,0,stall_risk
1780596142.838926,0.08927630000107456,248,0.062012,-0.011475,1.052246,2.580153,3.152672,-0.603053,1.054134,4.118276,24,40,16,24,1,0.0,14,stall_risk
1780596142.8704274,0.12077759999374393,279,0.051758,-0.009033,1.04126,0.641221,3.251908,-0.603053,1.042584,3.368938,29,47,18,29,0,103.943,0,stall_risk
1780596142.9009488,0.15129890000389423,310,0.046143,-0.038818,1.052734,1.664122,2.251908,-1.167939,1.05446,3.033888,31,51,20,31,0,103.943,0,stall_risk
1780596142.9324212,0.18277149999630637,341,0.056152,-0.020508,1.05249,2.450382,3.29771,-0.618321,1.054187,4.154706,35,57,22,35,0,103.943,6,stall_risk
1780596142.9635692,0.21391950000543147,372,0.06665,-0.020752,1.045166,0.900763,3.083969,-0.610687,1.047494,3.270349,39,63,24,39,0,103.943,1,stall_risk
1780596142.9950597,0.24540990000241436,403,0.048096,-0.033691,1.057617,2.10687,2.664122,-0.824427,1.059246,3.495158,41,67,26,41,0,103.943,1,stall_risk
1780596143.024783,0.27513310000358615,434,0.047607,-0.0271,1.053467,2.312977,3.114504,-0.549618,1.05489,3.918173,45,73,28,45,0,103.943,5,stall_risk
1780596143.0584471,0.3087973000074271,465,0.051758,-0.010742,1.059082,0.687023,3.648855,-0.984733,1.0604,3.841333,49,79,30,49,0,103.943,1,stall_risk
1780596143.087542,0.3378923999989638,496,0.045166,-0.028076,1.05249,2.221374,3.007634,-0.801527,1.053833,3.823978,51,84,33,51,1,103.943,14,stall_risk
1780596143.1177366,0.36808689999452326,527,0.026123,-0.007813,1.052734,1.839695,2.648855,-0.862595,1.053087,3.33841,55,89,34,55,0,103.943,6,stall_risk
1780596143.148568,0.39891820000775624,557,0.045654,-0.001953,1.061279,1.030534,3.671756,-0.923664,1.062262,3.923894,59,95,36,59,0,107.914,0,stall_risk
1780596143.180602,0.4309523999982048,588,0.055908,-0.024902,1.056641,2.145038,3.145038,-0.610687,1.058412,3.855566,61,100,39,61,1,107.914,14,stall_risk
1780596143.2111406,0.4614908000075957,620,0.042969,-0.018311,1.057617,1.503817,2.389313,-0.862595,1.058648,2.952008,66,107,41,66,0,107.914,0,stall_risk
1780596143.2429423,0.4932926000037696,652,0.039551,-0.018555,1.068604,1.152672,3.206107,-0.847328,1.069496,3.510803,68,111,43,68,0,107.914,0,stall_risk
1780596143.2742927,0.5246428999962518,683,0.046631,-0.004395,1.047852,2.847328,3.51145,-0.580153,1.048898,4.557866,71,116,45,71,1,107.914,14,stall_risk
1780596143.3050878,0.555438099996536,714,0.049072,0.0,1.046387,0.816794,2.839695,-1.061069,1.047537,3.139568,74,121,47,74,0,107.914,0,stall_risk
1780596143.3354602,0.5858104000071762,744,0.032959,-0.03833,1.059326,1.206107,2.748092,-1.129771,1.060532,3.206725,76,125,49,76,0,107.914,0,stall_risk
1780596143.3665607,0.6169109000038588,775,0.055908,-0.032227,1.051514,2.740458,3.229008,-0.618321,1.053492,4.280061,79,130,51,79,1,107.914,14,stall_risk
1780596143.397049,0.647399299996323,806,0.04834,0.001709,1.049316,0.89313,2.992366,-1.282443,1.050431,3.375884,84,137,53,84,0,107.914,1,stall_risk
1780596143.429183,0.6795333000045503,837,0.035889,-0.052002,1.053223,1.290076,2.48855,-1.305344,1.055116,3.092102,86,141,55,86,0,96.429,1,stall_risk
1780596143.4593627,0.709713100004592,868,0.04541,-0.01709,1.049805,2.610687,3.435115,-0.526718,1.050925,4.346623,89,146,57,89,1,96.429,14,stall_risk
1780596143.4911494,0.7414997000014409,899,0.054688,-0.010986,1.052734,0.679389,2.977099,-0.984733,1.054211,3.208487,94,153,59,94,0,96.429,1,stall_risk
1780596143.521382,0.7717322999960743,930,0.036621,-0.031738,1.049805,1.854962,2.458015,-1.419847,1.050923,3.390972,96,157,61,96,0,96.429,0,stall_risk
1780596143.5525136,0.8028637999959756,961,0.053467,-0.03125,1.056152,2.320611,3.816794,-0.40458,1.057966,4.48518,100,163,63,100,0,96.429,6,stall_risk
1780596143.5834665,0.8338168000045698,992,0.056885,-0.02417,1.054443,0.580153,3.335878,-1.0,1.056253,3.530532,104,169,65,104,0,96.429,0,stall_risk
1780596143.6126444,0.8629947000008542,1022,0.03125,-0.033203,1.058838,1.961832,2.610687,-1.236641,1.059819,3.491956,106,173,67,106,0,96.429,0,stall_risk
1780596143.6447794,0.8951296000013826,1053,0.044189,-0.025146,1.053467,2.541985,3.022901,-0.40458,1.054693,3.970302,110,179,69,110,0,96.429,6,stall_risk
1780596143.6760254,0.9263756000000285,1085,0.053955,0.001221,1.059082,0.503817,3.419847,-0.748092,1.060456,3.536782,112,183,71,112,0,96.429,0,stall_risk
1780596143.7065952,0.9569454000011319,1115,0.046143,-0.030518,1.052246,2.366412,2.954198,-0.854962,1.053699,3.880484,114,187,73,114,1,100.719,0,stall_risk
1780596143.7372239,0.9875739999988582,1146,0.043457,-0.009521,1.061279,2.21374,2.931298,-0.877863,1.062211,3.776744,119,193,74,119,0,100.719,5,stall_risk
1780596143.7677674,1.0181176000041887,1177,0.046387,0.001465,1.068848,0.778626,3.351145,-0.587786,1.069855,3.490261,123,199,76,123,0,100.719,1,stall_risk
1780596143.8002028,1.0505529999936698,1208,0.046631,-0.061768,1.052734,2.007634,3.022901,-0.625954,1.055575,3.682437,125,204,79,125,1,100.719,14,stall_risk
1780596143.8314493,1.0817995999968844,1240,0.036621,-0.01001,1.047363,1.473282,2.129771,-0.832061,1.048051,2.720076,131,211,80,131,0,100.719,0,stall_risk
1780596143.863461,1.1138113000051817,1272,0.026611,-0.04126,1.061035,1.099237,2.48855,-0.954198,1.06217,2.883001,133,215,82,133,0,100.719,0,stall_risk
1780596143.8942358,1.144585999994888,1303,0.046143,-0.002197,1.05127,2.496183,3.458015,-0.587786,1.052284,4.305147,136,220,84,136,1,100.719,14,stall_risk
1780596143.9250715,1.1754215999972075,1334,0.050049,-0.013184,1.039551,0.664122,3.091603,-0.717557,1.040838,3.242523,141,227,86,141,0,100.719,0,stall_risk
1780596143.9562733,1.2066235999955097,1365,0.031494,-0.0354,1.049805,1.732824,2.320611,-1.419847,1.050873,3.225505,143,231,88,143,0,116.0,0,stall_risk
1780596143.996349,1.2466992999979993,1396,0.048584,-0.023193,1.051514,2.305344,3.664122,-0.51145,1.052891,4.359126,147,237,90,147,0,116.0,5,stall_risk
1780596144.0180993,1.2684494999994058,1427,0.040527,-0.018555,1.045898,0.480916,2.687023,-1.320611,1.046848,3.032389,151,243,92,151,0,116.0,1,stall_risk
1780596144.0487657,1.2991158999939216,1458,0.048096,-0.017822,1.060547,1.900763,2.717557,-1.137405,1.061786,3.505953,153,247,94,153,0,116.0,1,stall_risk
1780596144.0796497,1.3299999000009848,1489,0.04126,-0.008301,1.053711,2.29771,3.122137,-0.824427,1.054551,3.963192,156,251,95,156,0,116.0,6,stall_risk
1780596144.1103973,1.360747500002617,1519,0.049072,-0.022461,1.050537,0.244275,3.557252,-1.007634,1.051922,3.705272,160,257,97,160,0,116.0,0,stall_risk
1780596144.1410267,1.3913769000064349,1550,0.043213,-0.034912,1.051025,2.396947,2.717557,-1.519084,1.052492,3.929133,162,261,99,162,0,116.0,0,stall_risk
1780596144.1722975,1.4226477000047453,1581,0.050781,-0.016113,1.059814,2.381679,2.89313,-0.770992,1.061153,3.825837,167,267,100,167,0,116.0,6,stall_risk
1780596144.2017674,1.4521175999980187,1612,0.047119,0.000732,1.068848,0.732824,3.70229,-0.740458,1.069886,3.846071,171,273,102,171,0,116.0,0,stall_risk
1780596144.2343051,1.4846553999959724,1642,0.049805,-0.035889,1.055908,2.251908,2.709924,-1.381679,1.057691,3.784682,172,276,104,172,1,104.693,18,stall_risk
1780596144.2650828,1.5154330999939702,1673,0.054199,-0.010254,1.056152,2.358779,2.908397,-0.641221,1.057592,3.799181,176,281,105,176,0,104.693,5,stall_risk
1780596144.2952464,1.5455967000016244,1704,0.052246,0.009033,1.05542,0.610687,3.816794,-0.984733,1.056751,3.988804,180,287,107,180,0,104.693,1,stall_risk
1780596144.3276138,1.577964099997189,1735,0.041504,-0.057617,1.049805,2.267176,2.419847,-0.740458,1.052204,3.39765,182,292,110,182,1,104.693,14,stall_risk
1780596144.359007,1.6093569999939064,1767,0.04248,-0.012207,1.056641,1.343511,2.435115,-1.290076,1.057565,3.065796,188,299,111,188,0,104.693,1,stall_risk
1780596144.3915274,1.64187760000641,1799,0.031982,-0.047119,1.052978,0.923664,2.580153,-1.259542,1.054517,3.016088,189,301,112,189,0,104.693,6,stall_risk
1780596144.4208019,1.6711519999953452,1830,0.048584,0.000488,1.04834,2.458015,3.732824,-0.412214,1.049465,4.4884,192,306,114,192,1,104.693,14,stall_risk
1780596144.4512384,1.7015886000008322,1860,0.050781,-0.002686,1.050781,1.08397,3.229008,-1.053435,1.052011,3.565278,197,313,116,197,0,104.693,0,stall_risk
1780596144.4820974,1.7324477000074694,1891,0.04834,-0.055908,1.058594,1.343511,2.40458,-1.312977,1.061171,3.051383,199,317,118,199,0,104.693,1,stall_risk
1780596144.5148895,1.7652397000056226,1922,0.054932,-0.025879,1.054932,2.564885,3.427481,-0.442748,1.056678,4.303753,202,322,120,202,1,107.143,13,stall_risk
1780596144.544498,1.7948483000072883,1953,0.048828,-0.018066,1.051758,0.290076,3.526718,-1.007634,1.053046,3.679294,207,329,122,207,0,107.143,0,stall_risk
1780596144.5753016,1.8256518999987748,1984,0.037354,-0.028809,1.054688,2.091603,2.740458,-1.045802,1.055742,3.602584,209,333,124,209,0,107.143,0,stall_risk
1780596144.607055,1.857405100003234,2015,0.056396,-0.029541,1.053467,2.282443,3.343511,-0.229008,1.055389,4.054758,213,339,126,213,0,107.143,6,stall_risk
1780596144.6384215,1.8887718000041787,2047,0.061523,0.005371,1.055176,0.618321,3.78626,-0.854962,1.056982,3.930527,217,345,128,217,0,107.143,0,stall_risk
1780596144.6698656,1.9202158999978565,2078,0.055664,-0.035156,1.05542,2.183206,2.458015,-0.496183,1.057471,3.32482,219,350,131,219,1,107.143,14,stall_risk
1780596144.7004812,1.9508313999976963,2109,0.038086,-0.008301,1.051758,2.022901,2.29771,-0.923664,1.05248,3.197617,224,357,133,224,0,107.143,0,stall_risk
1780596144.7320628,1.982413000005181,2140,0.063721,-0.013672,1.063232,1.076336,3.839695,-0.824427,1.065228,4.07203,226,361,135,226,0,107.143,1,stall_risk
1780596144.7618964,2.0122466000029817,2171,0.04126,-0.052979,1.053955,2.305344,2.435115,-0.366412,1.056092,3.373226,227,364,137,227,1,107.143,17,stall_risk
1780596144.7945514,2.0449017000064487,2202,0.037842,-0.01123,1.047607,1.396947,2.610687,-0.900763,1.048351,3.094918,233,371,138,233,0,110.714,1,stall_risk
1780596144.8258429,2.076193000000785,2234,0.031494,-0.041748,1.04541,1.015267,2.40458,-1.48855,1.046717,3.004755,235,375,140,235,0,110.714,0,stall_risk
1780596144.8560462,2.106396400005906,2265,0.052734,-0.02124,1.047119,2.40458,3.694656,-0.312977,1.048661,4.419326,238,380,142,238,1,110.714,14,stall_risk
1780596144.8872328,2.1375829000025988,2296,0.058105,-0.009033,1.049072,1.160305,2.625954,-1.152672,1.050719,3.093638,243,387,144,243,0,110.714,0,stall_risk
1780596144.918907,2.1692571000021417,2327,0.037109,-0.041748,1.05542,2.045802,2.557252,-1.21374,1.056897,3.492565,244,389,145,244,0,110.714,6,stall_risk
1780596144.9495373,2.199887499999022,2358,0.044434,-0.029785,1.056885,2.664122,3.328244,-0.557252,1.058238,4.299452,248,395,147,248,0,110.714,5,stall_risk
1780596144.9805832,2.2309335000027204,2389,0.036377,-0.026611,1.043701,0.419847,3.19084,-0.977099,1.044674,3.363399,252,401,149,252,0,110.714,1,stall_risk
1780596145.0117464,2.2620966999966186,2420,0.040527,-0.035156,1.061279,1.992366,3.015267,-0.816794,1.062634,3.705201,254,405,151,254,0,110.714,1,stall_risk
1780596145.043062,2.293412300001364,2451,0.045654,-0.014404,1.064209,2.19084,3.145038,-0.587786,1.065285,3.877697,259,411,152,259,0,110.714,6,stall_risk
1780596145.0753634,2.325713700003689,2483,0.049316,-0.007324,1.062256,0.992366,3.366412,-0.816794,1.063425,3.603425,263,417,154,263,0,106.762,0,stall_risk
1780596145.1062126,2.356562800006941,2514,0.038818,-0.054932,1.046143,2.259542,2.59542,-0.389313,1.048303,3.463134,265,422,157,265,1,106.762,14,stall_risk
1780596145.1362476,2.386597899996559,2545,0.047119,-0.011719,1.047363,1.48855,2.519084,-0.870229,1.048488,3.052681,270,429,159,270,0,106.762,0,stall_risk
1780596145.1674602,2.417810400002054,2577,0.039307,-0.043213,1.045898,1.122137,2.282443,-1.40458,1.047528,2.90544,272,433,161,272,0,106.762,1,stall_risk
1780596145.198782,2.4491322999965632,2608,0.065186,-0.009033,1.057373,2.854962,3.335878,-0.740458,1.059419,4.45277,274,438,164,274,1,106.762,14,stall_risk
1780596145.2306533,2.481003499997314,2639,0.055908,-0.009277,1.047607,1.10687,2.656489,-1.167939,1.049139,3.105829,279,445,166,279,0,106.762,0,stall_risk
1780596145.2614894,2.511839600003441,2670,0.036621,-0.049316,1.051025,1.549618,2.358779,-1.129771,1.052819,3.03999,281,449,168,281,0,106.762,0,stall_risk
1780596145.2924776,2.542827800003579,2701,0.055664,-0.037109,1.04834,2.59542,3.51145,-0.473282,1.050472,4.392093,285,455,170,285,0,106.762,6,stall_risk
1780596145.3227873,2.573137500003213,2732,0.040771,-0.020264,1.04248,0.274809,2.923664,-1.129771,1.043474,3.146381,288,459,171,288,0,106.762,6,stall_risk
1780596145.3553207,2.6056709999975283,2763,0.039062,-0.016602,1.056396,2.221374,2.473282,-1.053435,1.057249,3.487313,290,463,173,290,0,96.429,0,stall_risk
1780596145.386169,2.636519199993927,2794,0.043701,-0.025635,1.055908,2.305344,3.198473,-0.51145,1.057123,3.975729,294,469,175,294,0,96.429,5,stall_risk
1780596145.4159734,2.6663236000022152,2825,0.048096,0.003174,1.052734,0.885496,3.709924,-1.0,1.053837,3.94305,298,475,177,298,0,96.429,1,stall_risk
1780596145.4460177,2.696367900003679,2855,0.05127,-0.031006,1.060059,2.221374,2.557252,-0.572519,1.06175,3.435377,300,479,179,300,0,96.429,0,stall_risk
1780596145.478316,2.728666399998474,2886,0.053711,-0.017578,1.05835,2.091603,3.099237,-0.473282,1.059857,3.768828,305,485,180,305,0,96.429,6,stall_risk
1780596145.5079844,2.758334600002854,2917,0.05249,0.001221,1.057617,0.839695,3.351145,-1.076336,1.05892,3.61853,307,489,182,307,0,96.429,0,stall_risk
1780596145.539372,2.7897222000028705,2948,0.045898,-0.052002,1.043701,2.030534,2.748092,-0.694656,1.046003,3.486779,309,494,185,309,1,96.429,14,stall_risk
1780596145.5711465,2.821496799995657,2979,0.033447,-0.014404,1.052978,1.473282,2.625954,-0.961832,1.053608,3.160905,314,501,187,314,0,96.429,0,stall_risk
1780596145.603498,2.853848200000357,3011,0.044189,-0.020264,1.063477,0.816794,2.900763,-1.10687,1.064587,3.210412,316,505,189,316,0,96.429,1,stall_risk
1780596145.633933,2.8842831999936607,3042,0.058838,-0.056641,1.053467,2.687023,2.885496,-0.442748,1.056628,3.967645,318,510,192,318,1,100.358,14,stall_risk
1780596145.6645305,2.91488080000272,3073,0.047363,0.019287,1.047363,1.29771,2.435115,-1.015267,1.048611,2.94017,321,515,194,321,0,100.358,0,stall_risk
1780596145.6957874,2.9461376999970526,3104,0.039307,-0.050293,1.061768,0.816794,2.282443,-1.221374,1.063684,2.714489,323,519,196,323,0,100.358,0,stall_risk
1780596145.7269938,2.9773439999989932,3135,0.050537,-0.019531,1.046875,2.557252,3.442748,-0.503817,1.048276,4.318088,326,524,198,326,1,100.358,14,stall_risk
1780596145.757382,3.0077321999997366,3166,0.050537,-0.001953,1.045654,0.740458,2.580153,-1.137405,1.046877,2.915331,331,531,200,331,0,100.358,1,stall_risk
1780596145.7884555,3.038805799995316,3197,0.033203,-0.046631,1.056396,1.694656,2.862595,-1.732824,1.057946,3.750866,333,535,202,333,0,100.358,1,stall_risk
1780596145.8195775,3.0699275999941165,3228,0.061768,-0.039307,1.060059,2.40458,3.641221,-0.396947,1.062584,4.38156,336,539,203,336,0,100.358,6,stall_risk
1780596145.8516526,3.1020029000064824,3259,0.04834,-0.03418,1.049805,0.335878,3.137405,-1.267176,1.051473,3.400273,340,545,205,340,0,100.358,0,stall_risk
1780596145.8819485,3.1322988000029,3290,0.044678,-0.033447,1.049805,2.412214,2.816794,-0.656489,1.051287,3.766176,342,549,207,342,0,100.358,0,stall_risk
