host_epoch_s,host_elapsed_s,time_ms,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,pulse_count,edge_count,rise_count,fall_count,state,pulse_rate_hz,last_edge_dt_ms,label
1780599272.8141918,0.027946899994276464,222,-0.029053,-0.013916,1.080322,0.824427,2.778626,-5.91603,1.080802,6.587857,17,27,10,17,0,0.0,1,vibration
1780599272.8462098,0.0599649999930989,253,0.021484,-0.021973,1.053467,-0.412214,2.610687,-4.687022,1.053915,5.380873,19,31,12,19,0,75.099,0,vibration
1780599272.8768888,0.09064379999472294,284,0.054199,-0.044189,1.029785,1.961832,2.633588,-3.030534,1.032157,4.468636,24,37,13,24,0,75.099,5,vibration
1780599272.907398,0.12115320000157226,315,0.061768,-0.030518,1.055176,1.763359,3.145038,-1.160305,1.057422,3.787744,25,39,14,25,0,75.099,5,vibration
1780599272.938871,0.1526259999955073,346,0.032227,-0.031982,1.06665,-0.022901,2.427481,0.534351,1.067616,2.485703,26,41,15,26,0,75.099,4,vibration
1780599272.9694946,0.18324980000033975,377,0.035645,-0.042969,1.041504,2.625954,1.473282,-0.977099,1.042999,3.165584,29,45,16,29,0,75.099,5,vibration
1780599273.0013201,0.2150753000023542,408,0.066895,-0.024658,1.042725,2.076336,4.503816,-0.51145,1.045159,4.985691,30,47,17,30,0,75.099,5,vibration
1780599273.0439644,0.2577196000056574,439,0.00708,-0.054199,1.100098,1.442748,1.725191,2.366412,1.101455,3.264615,32,52,20,32,1,75.099,14,vibration
1780599273.0616355,0.27539059999980964,470,0.054443,-0.03125,1.035156,2.725191,3.679389,0.610687,1.037058,4.619254,35,57,22,35,0,75.099,6,vibration
1780599273.0934281,0.3071831999986898,501,0.020996,-0.019043,1.070068,0.251908,1.885496,-1.175572,1.070444,2.236185,39,63,24,39,0,75.099,0,vibration
1780599273.125213,0.3389679999963846,532,0.039307,-0.046143,1.047363,-0.038168,2.259542,-0.961832,1.049116,2.456035,41,67,26,41,0,78.853,0,vibration
1780599273.1556816,0.3694367999996757,563,0.048828,-0.049561,1.042236,1.877863,1.824428,-2.916031,1.044556,3.918946,44,71,27,44,0,78.853,4,vibration
1780599273.1866393,0.40039450000040233,594,0.076172,-0.039551,1.061279,1.137405,2.083969,-2.328244,1.064744,3.325258,45,73,28,45,0,78.853,4,vibration
1780599273.217199,0.4309540999965975,625,0.037598,-0.007568,1.07666,0.198473,1.244275,0.480916,1.077343,1.348663,46,75,29,46,0,78.853,5,vibration
1780599273.248954,0.4627092000009725,656,0.038818,-0.053223,1.043945,3.137405,1.160305,-0.114504,1.046022,3.347048,49,79,30,49,0,78.853,5,vibration
1780599273.2808247,0.4945797999971546,688,0.057861,-0.019531,1.04541,1.900763,5.206106,-0.152672,1.047192,5.544344,53,85,32,53,0,78.853,0,vibration
1780599273.3136308,0.5273860000015702,719,0.048584,-0.049316,1.129883,2.068702,1.832061,11.557252,1.132002,11.883015,55,90,35,55,1,78.853,14,vibration
1780599273.346864,0.5606191999977455,752,-0.001953,-0.054688,1.048096,1.793893,2.78626,16.664122,1.049523,16.990418,61,99,38,61,0,78.853,1,vibration
1780599273.3782668,0.5920218999963254,785,0.036377,-0.040527,1.039795,1.015267,2.664122,-1.839695,1.04122,3.39305,65,105,40,65,0,94.862,1,vibration
1780599273.4089582,0.6227133999927901,816,0.011963,-0.04248,1.075195,0.274809,-0.427481,-4.030534,1.076101,4.062446,68,110,42,68,1,94.862,15,vibration
1780599273.4384592,0.6522144000045955,847,-0.048096,-0.053711,1.013672,1.91603,3.450382,-5.70229,1.016233,6.93487,70,113,43,70,0,94.862,4,vibration
1780599273.4690244,0.6827794999990147,877,0.108643,-0.006836,1.092285,1.366412,1.763359,-4.167938,1.097696,4.727392,71,115,44,71,0,94.862,4,vibration
1780599273.501009,0.714764100004686,908,0.064697,-0.037842,1.041992,1.473282,1.236641,-0.908397,1.044684,2.127211,72,118,46,72,1,94.862,19,vibration
1780599273.5324152,0.7461704000015743,940,0.038086,-0.045898,1.008057,3.038168,3.374046,-1.709924,1.00982,4.851648,75,123,48,75,0,94.862,1,vibration
1780599273.5628998,0.7766549999942072,971,0.052246,-0.006348,1.039307,2.015267,7.259542,-0.137405,1.040638,7.535326,76,125,49,76,0,94.862,5,vibration
1780599273.5945513,0.8083064999955241,1002,0.049561,-0.049316,1.047119,2.175573,3.679389,-0.885496,1.049451,4.365218,78,130,52,78,1,94.862,14,vibration
1780599273.625791,0.8395463000051677,1033,0.030029,-0.029297,1.058838,2.267176,3.183206,-1.580153,1.059669,4.21542,83,137,54,83,0,94.862,1,vibration
1780599273.6568208,0.8705760000011651,1064,0.03833,-0.003662,1.042236,0.587786,2.145038,-3.572519,1.042947,4.208274,87,143,56,87,0,78.853,0,vibration
1780599273.687181,0.900936099991668,1095,0.032471,-0.04126,1.043701,0.801527,1.908397,-1.984733,1.045021,2.86768,89,148,59,89,1,78.853,15,vibration
1780599273.718804,0.9325588999927277,1126,0.053711,-0.041504,1.048096,2.938931,3.282443,-2.625954,1.050291,5.129072,92,153,61,92,0,78.853,0,vibration
1780599273.7497392,0.9634943999990355,1157,0.033203,-0.008301,1.057373,1.19084,2.366412,0.503817,1.057927,2.696634,94,157,63,94,0,78.853,0,vibration
1780599273.7810724,0.9948275999922771,1188,0.046387,-0.034912,1.05835,0.770992,1.152672,-0.083969,1.059941,1.389292,96,162,66,96,1,78.853,15,vibration
1780599273.8122776,1.0260328000003938,1219,0.054932,-0.046631,1.053711,3.557252,3.374046,-1.206107,1.056172,5.049052,101,169,68,101,0,78.853,0,vibration
1780599273.8426876,1.0564426999917487,1250,0.058594,-0.01123,1.056885,0.320611,2.007634,-0.175573,1.058567,2.04064,103,173,70,103,0,78.853,0,vibration
1780599273.8738008,1.0875557999970624,1281,0.048096,-0.074463,1.052002,1.221374,2.900763,-0.328244,1.05573,3.164479,105,178,73,105,1,78.853,15,vibration
1780599273.9043317,1.1180867999937618,1312,0.037842,-0.031006,1.062744,2.450382,3.129771,0.320611,1.06387,3.98781,110,185,75,110,0,78.853,0,vibration
1780599273.9362845,1.1500397000054363,1343,0.033447,-0.01416,1.049561,0.534351,2.374046,-0.984733,1.050189,2.625133,112,189,77,112,0,89.606,0,vibration
1780599273.9670236,1.180778800000553,1374,0.068115,-0.049805,1.054199,1.977099,2.274809,-0.473282,1.057571,3.050848,114,194,80,114,1,89.606,15,vibration
1780599273.998558,1.2123130999971181,1405,0.035889,-0.027832,1.046387,3.007634,2.160305,0.10687,1.047372,3.704619,119,201,82,119,0,89.606,0,vibration
1780599274.0285842,1.2423393999924883,1436,0.053467,-0.010986,1.048584,1.519084,2.778626,-0.572519,1.050004,3.218098,121,205,84,121,0,89.606,0,vibration
1780599274.0593603,1.273115299991332,1466,0.046143,-0.050781,1.056885,2.10687,2.480916,-1.358779,1.05911,3.527056,123,210,87,123,1,89.606,15,vibration
1780599274.0969145,1.3106696000031661,1497,0.034912,-0.021973,1.068359,3.091603,3.389313,-1.21374,1.069155,4.745378,128,217,89,128,0,89.606,0,vibration
1780599274.1207795,1.334534599998733,1529,0.046387,-0.002441,1.085693,1.618321,7.755726,-1.603053,1.086687,8.083318,130,221,91,130,0,89.606,0,vibration
1780599274.1534219,1.3671770999935688,1560,0.006348,-0.068359,1.03418,1.305344,9.488549,5.503816,1.036456,11.046651,132,226,94,132,1,89.606,14,vibration
1780599274.184323,1.398078300000634,1592,-0.011475,0.00415,1.024902,2.48855,18.923664,5.27481,1.024975,19.80206,137,233,96,137,0,89.606,0,vibration
